# Sweep from 15800.170Hz to 15849.554Hz step 0.4115333333333335Hz delay 0.8s
# Excitation 0.000553Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
45608.31 15800.170 0.61378591 -0.30276317
45609.13 15800.582 0.61647802 -0.30537248
45609.94 15800.993 0.61562332 -0.30535455
45610.76 15801.405 0.61115577 -0.30349244
45611.58 15801.816 0.61648808 -0.30501977
45612.39 15802.228 0.61393092 -0.31255891
45613.21 15802.639 0.61804366 -0.3089585
45614.03 15803.051 0.61516948 -0.30680062
45614.84 15803.462 0.61608824 -0.30529674
45615.66 15803.874 0.6185108 -0.30799461
45616.48 15804.285 0.60780656 -0.30650884
45617.29 15804.697 0.61177929 -0.30273281
45618.11 15805.108 0.61896026 -0.31258455
45618.92 15805.520 0.61734409 -0.30994531
45619.74 15805.931 0.61626929 -0.30835406
45620.56 15806.343 0.62143351 -0.31081964
45621.38 15806.755 0.62255361 -0.30325356
45622.19 15807.166 0.61100206 -0.30621405
45623.01 15807.578 0.61379126 -0.31007099
45623.82 15807.989 0.61381076 -0.30811913
45624.64 15808.401 0.61356639 -0.31093256
45625.46 15808.812 0.61990886 -0.31075805
45626.27 15809.224 0.61683454 -0.31194898
45627.08 15809.635 0.61284641 -0.31143745
45627.90 15810.047 0.62031421 -0.31066051
45628.72 15810.458 0.61974316 -0.31630935
45629.53 15810.870 0.62137417 -0.30363913
45630.34 15811.281 0.62301518 -0.31519815
45631.15 15811.693 0.61750364 -0.31058715
45631.97 15812.104 0.6185569 -0.31005499
45632.79 15812.516 0.61679441 -0.31545241
45633.60 15812.928 0.62187343 -0.3100086
45634.42 15813.339 0.62000873 -0.31555416
45635.24 15813.751 0.62290627 -0.31277787
45636.06 15814.162 0.62346118 -0.31789568
45636.87 15814.574 0.62565539 -0.31558616
45637.69 15814.985 0.62123331 -0.30795334
45638.51 15815.397 0.62107398 -0.31512815
45639.32 15815.808 0.6203943 -0.31575175
45640.14 15816.220 0.62743868 -0.31439782
45640.96 15816.631 0.62498191 -0.31884446
45641.78 15817.043 0.62622701 -0.31623395
45642.59 15817.454 0.62937539 -0.31611256
45643.41 15817.866 0.62441273 -0.31977154
45644.23 15818.277 0.62854878 -0.32309813
45645.04 15818.689 0.62880935 -0.31894234
45645.86 15819.101 0.62454336 -0.32259251
45646.68 15819.512 0.63050277 -0.32109384
45647.49 15819.924 0.63747871 -0.32294727
45648.31 15820.335 0.63814895 -0.31737545
45649.13 15820.747 0.63482759 -0.32103955
45649.94 15821.158 0.64060492 -0.32091614
45650.76 15821.570 0.64347745 -0.32587769
45651.58 15821.981 0.64515609 -0.31607368
45652.39 15822.393 0.64570401 -0.3176736
45653.21 15822.804 0.64973125 -0.31383513
45654.02 15823.216 0.65510176 -0.3162923
45654.84 15823.627 0.65585266 -0.31686127
45655.66 15824.039 0.65456948 -0.30428379
45656.47 15824.450 0.65716563 -0.30141757
45657.29 15824.862 0.66024018 -0.30040326
45658.10 15825.274 0.66505129 -0.29518182
45658.92 15825.685 0.65241824 -0.2968462
45659.74 15826.097 0.65611187 -0.28659821
45660.55 15826.508 0.65628439 -0.28375956
45661.37 15826.920 0.64294051 -0.28381993
45662.18 15827.331 0.65215971 -0.28229482
45663.00 15827.743 0.64752163 -0.27914837
45663.81 15828.154 0.64132689 -0.28029669
45664.63 15828.566 0.63731198 -0.27790861
45665.45 15828.977 0.6339389 -0.28080711
45666.26 15829.389 0.63810836 -0.27439842
45667.08 15829.800 0.63271727 -0.27569672
45667.90 15830.212 0.62866025 -0.28055092
45668.71 15830.623 0.62784102 -0.28008725
45669.53 15831.035 0.62720363 -0.27886236
45670.34 15831.447 0.62617414 -0.28318462
45671.16 15831.858 0.63383067 -0.28503445
45671.98 15832.270 0.62028045 -0.28119933
45672.79 15832.681 0.62029443 -0.28273081
45673.61 15833.093 0.61695982 -0.27977299
45674.42 15833.504 0.62691964 -0.28283907
45675.24 15833.916 0.6205035 -0.28211201
45676.06 15834.327 0.62799654 -0.2834179
45676.88 15834.739 0.61977727 -0.2879421
45677.69 15835.150 0.62324148 -0.28477243
45678.51 15835.562 0.6206804 -0.28353816
45679.33 15835.973 0.61978852 -0.279256
45680.14 15836.385 0.61922253 -0.28539577
45680.96 15836.796 0.62119551 -0.2857476
45681.78 15837.208 0.61806657 -0.28988023
45682.60 15837.620 0.61834021 -0.28740169
45683.41 15838.031 0.61716173 -0.28527714
45684.23 15838.443 0.61346975 -0.29243847
45685.05 15838.854 0.61920366 -0.29204355
45685.87 15839.266 0.61661353 -0.29495973
45686.69 15839.677 0.61862545 -0.2887204
45687.50 15840.089 0.61470115 -0.28931257
45688.32 15840.500 0.61708312 -0.29185284
45689.14 15840.912 0.61895264 -0.29027623
45689.96 15841.323 0.61602697 -0.28778766
45690.77 15841.735 0.61798482 -0.29253229
45691.59 15842.146 0.61555897 -0.2876651
45692.40 15842.558 0.61718976 -0.2825721
45693.21 15842.969 0.62106085 -0.29326054
45694.03 15843.381 0.61185563 -0.29540922
45694.84 15843.793 0.61508803 -0.29106818
45695.66 15844.204 0.61250353 -0.28577483
45696.47 15844.616 0.61863506 -0.28663385
45697.29 15845.027 0.61624996 -0.28975396
45698.10 15845.439 0.61571603 -0.2874163
45698.91 15845.850 0.6161585 -0.2868864
45699.73 15846.262 0.62058507 -0.28720538
