# Sweep from 15804.608Hz to 15846.083Hz step 0.345625000000003Hz delay 0.8s
# Excitation 0.001608Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
69824.71 15804.608 1.7959937 -0.35111225
69825.53 15804.954 1.7930151 -0.35122002
69826.34 15805.299 1.791161 -0.3560186
69827.16 15805.645 1.7886526 -0.35357641
69827.98 15805.990 1.8016669 -0.35331846
69828.79 15806.336 1.7952449 -0.35503047
69829.60 15806.682 1.7932467 -0.3564484
69830.42 15807.027 1.7924827 -0.35370294
69831.23 15807.373 1.7959587 -0.35651269
69832.05 15807.719 1.7953729 -0.35691181
69832.86 15808.064 1.7953777 -0.35691897
69833.68 15808.410 1.7944253 -0.3595166
69834.49 15808.755 1.7957257 -0.3610584
69835.31 15809.101 1.7930499 -0.36277254
69836.13 15809.447 1.7960252 -0.36498838
69836.95 15809.792 1.7975002 -0.35694902
69837.77 15810.138 1.7959565 -0.35756673
69838.59 15810.484 1.7916321 -0.35498371
69839.41 15810.829 1.8007286 -0.35846503
69840.22 15811.175 1.7960824 -0.36725959
69841.04 15811.521 1.7972872 -0.3628582
69841.86 15811.866 1.8002496 -0.36528269
69842.67 15812.212 1.7986476 -0.36387067
69843.49 15812.557 1.8001696 -0.36153642
69844.30 15812.903 1.7974628 -0.36371313
69845.12 15813.249 1.7989851 -0.36748401
69845.93 15813.594 1.7984987 -0.36879652
69846.74 15813.940 1.8006097 -0.36865657
69847.56 15814.285 1.8058456 -0.36595836
69848.38 15814.631 1.804039 -0.3666355
69849.20 15814.977 1.8102346 -0.37300637
69850.01 15815.322 1.807058 -0.37502346
69850.82 15815.668 1.8083542 -0.3727057
69851.64 15816.014 1.8034357 -0.37730777
69852.46 15816.359 1.809262 -0.37607052
69853.27 15816.705 1.8110829 -0.3769257
69854.09 15817.051 1.8155347 -0.3845789
69854.90 15817.396 1.8093192 -0.38192829
69855.72 15817.742 1.8180489 -0.38445344
69856.54 15818.087 1.8149217 -0.38151052
69857.35 15818.433 1.8225932 -0.38991402
69858.17 15818.779 1.8208459 -0.38564446
