# Sweep from 15803.083Hz to 15847.687Hz step 0.37169999999999465Hz delay 0.8s
# Excitation 0.001168Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
42172.50 15803.083 1.2998865 -0.33117726
42173.32 15803.455 1.2980946 -0.3354545
42174.13 15803.826 1.2998357 -0.3302589
42174.95 15804.198 1.3048752 -0.33325702
42175.76 15804.570 1.3028582 -0.3359697
42176.58 15804.942 1.2966689 -0.33703515
42177.40 15805.313 1.2993756 -0.33282569
42178.21 15805.685 1.3027777 -0.33252346
42179.03 15806.057 1.3016495 -0.33401679
42179.84 15806.428 1.3100638 -0.33527073
42180.66 15806.800 1.3008928 -0.33265167
42181.47 15807.172 1.3030433 -0.33855522
42182.28 15807.543 1.2995854 -0.33296084
42183.10 15807.915 1.3033626 -0.33435023
42183.91 15808.287 1.3024694 -0.33884896
42184.73 15808.659 1.3071498 -0.3398288
42185.54 15809.030 1.3062822 -0.33851541
42186.35 15809.402 1.3079813 -0.33751775
42187.17 15809.774 1.2996505 -0.34401742
42187.99 15810.145 1.3072387 -0.33198916
42188.80 15810.517 1.3045332 -0.34160743
42189.62 15810.889 1.3025925 -0.34178407
42190.43 15811.260 1.3063365 -0.33740582
42191.25 15811.632 1.3069542 -0.33977324
42192.06 15812.004 1.3049229 -0.34282377
42192.88 15812.376 1.3076459 -0.33784471
42193.70 15812.747 1.3078408 -0.34960456
42194.52 15813.119 1.3102706 -0.34645063
42195.33 15813.491 1.3078767 -0.34638848
42196.15 15813.862 1.3066524 -0.33910703
42196.97 15814.234 1.3124985 -0.35154775
42197.78 15814.606 1.3035334 -0.34376006
42198.60 15814.977 1.3090265 -0.35271506
42199.41 15815.349 1.3111843 -0.34211229
42200.23 15815.721 1.3147301 -0.34572139
42201.05 15816.093 1.3173176 -0.35303617
42201.86 15816.464 1.3193307 -0.35359267
42202.68 15816.836 1.3157024 -0.34414026
42203.49 15817.208 1.3134797 -0.35391798
42204.31 15817.579 1.319968 -0.34983611
42205.13 15817.951 1.3267739 -0.35693131
42205.94 15818.323 1.3243592 -0.35548166
42206.76 15818.694 1.3233062 -0.35905228
42207.58 15819.066 1.3292512 -0.35604808
42208.39 15819.438 1.3291489 -0.35934937
42209.21 15819.809 1.3304641 -0.35811365
42210.02 15820.181 1.3308329 -0.36360819
42210.84 15820.553 1.3327314 -0.36675902
42211.65 15820.925 1.3330621 -0.36470411
42212.47 15821.296 1.3402325 -0.36117055
42213.29 15821.668 1.3483151 -0.3683422
42214.10 15822.040 1.3609884 -0.36411006
42214.92 15822.411 1.3624947 -0.36171446
42215.74 15822.783 1.3642886 -0.35627122
42216.56 15823.155 1.3711198 -0.35676183
42217.37 15823.526 1.3823584 -0.35836314
42218.18 15823.898 1.3885767 -0.34958779
42219.00 15824.270 1.3920846 -0.3448844
42219.81 15824.642 1.391709 -0.33917641
42220.63 15825.013 1.404387 -0.32500023
42221.44 15825.385 1.3977982 -0.31007224
42222.26 15825.757 1.4039551 -0.30847653
42223.08 15826.128 1.3956161 -0.29745195
42223.89 15826.500 1.3890775 -0.28824823
42224.71 15826.872 1.3881453 -0.28136606
42225.52 15827.244 1.378191 -0.27289437
42226.34 15827.615 1.3739182 -0.27694068
42227.16 15827.987 1.3624355 -0.26718718
42227.97 15828.359 1.3555306 -0.26672168
42228.78 15828.730 1.3461528 -0.26966507
42229.60 15829.102 1.3486036 -0.26903029
42230.42 15829.474 1.3417449 -0.26795851
42231.23 15829.845 1.3442931 -0.26906525
42232.04 15830.217 1.3363186 -0.26838049
42232.86 15830.589 1.3316451 -0.27064215
42233.68 15830.961 1.3289713 -0.27293211
42234.49 15831.332 1.3209312 -0.27052133
42235.31 15831.704 1.3228763 -0.27414393
42236.12 15832.076 1.3183042 -0.2767232
42236.94 15832.447 1.3222285 -0.27377104
42237.76 15832.819 1.3175819 -0.27091605
42238.57 15833.191 1.3123453 -0.2768902
42239.39 15833.562 1.3129476 -0.27616568
42240.20 15833.934 1.3160151 -0.2796844
42241.02 15834.306 1.3139788 -0.27793575
42241.83 15834.677 1.3129924 -0.27808863
42242.65 15835.049 1.3090078 -0.283623
42243.47 15835.421 1.3082422 -0.28293303
42244.28 15835.793 1.3054097 -0.28058921
42245.10 15836.164 1.3090896 -0.28076676
42245.91 15836.536 1.306387 -0.28368117
42246.73 15836.908 1.3041158 -0.28979736
42247.54 15837.279 1.3068324 -0.28617617
42248.36 15837.651 1.3023573 -0.2900828
42249.18 15838.023 1.3067125 -0.29158568
42250.00 15838.395 1.3072303 -0.28266322
42250.82 15838.766 1.3087021 -0.2959834
42251.63 15839.138 1.3049304 -0.29155976
42252.45 15839.510 1.3063523 -0.29149007
42253.27 15839.881 1.3062335 -0.28774608
42254.09 15840.253 1.3016881 -0.29203662
42254.90 15840.625 1.3076658 -0.29001828
42255.71 15840.996 1.3004811 -0.29522843
42256.53 15841.368 1.3062505 -0.28941366
42257.34 15841.740 1.3049811 -0.28945058
42258.16 15842.111 1.3040536 -0.29127105
42258.97 15842.483 1.301891 -0.29633725
42259.79 15842.855 1.3037477 -0.29173179
42260.61 15843.227 1.2985782 -0.29702161
42261.42 15843.598 1.3001035 -0.29236278
42262.24 15843.970 1.3006245 -0.29702494
42263.05 15844.342 1.3027214 -0.29446832
42263.87 15844.713 1.2968568 -0.29714397
42264.68 15845.085 1.3022338 -0.29515141
42265.50 15845.457 1.2988886 -0.29868272
42266.31 15845.828 1.2968175 -0.29459699
42267.13 15846.200 1.2995149 -0.29853251
42267.94 15846.572 1.3004454 -0.30241497
42268.76 15846.944 1.3011994 -0.29118593
42269.57 15847.315 1.2983186 -0.30154621
42270.39 15847.687 1.2961125 -0.29845006
