# Sweep from 15839.460Hz to 15814.623Hz step -0.24836999999999534Hz delay 0.9s
# Excitation 0.000662Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
268.98 15839.460 0.73053076 -0.28568292
269.89 15839.212 0.73024103 -0.28386449
270.81 15838.963 0.73716859 -0.28395374
271.72 15838.715 0.73575455 -0.28640258
272.64 15838.467 0.73322838 -0.28290907
273.55 15838.218 0.74389885 -0.28630831
274.47 15837.970 0.73388435 -0.28880399
275.38 15837.721 0.73452998 -0.28453104
276.30 15837.473 0.73604025 -0.28294346
277.21 15837.225 0.73122061 -0.28402101
278.13 15836.976 0.73659749 -0.27558158
279.05 15836.728 0.73948036 -0.28128804
279.96 15836.480 0.73940919 -0.28254442
280.88 15836.231 0.73873503 -0.28039724
281.80 15835.983 0.73469914 -0.2837688
282.71 15835.734 0.73737385 -0.28114883
283.62 15835.486 0.73854375 -0.28049431
284.54 15835.238 0.74138342 -0.27573074
285.46 15834.989 0.74281519 -0.27702418
286.37 15834.741 0.74139786 -0.27597505
287.29 15834.493 0.74190046 -0.27601675
288.21 15834.244 0.74199556 -0.27301076
289.12 15833.996 0.7378236 -0.27876618
290.03 15833.747 0.7386023 -0.28181711
290.95 15833.499 0.74627866 -0.27629696
291.86 15833.251 0.74024786 -0.2722455
292.78 15833.002 0.74411133 -0.27171725
293.70 15832.754 0.741414 -0.27615758
294.61 15832.506 0.74901658 -0.27110016
295.53 15832.257 0.74911856 -0.27368432
296.44 15832.009 0.74807173 -0.26493856
297.36 15831.761 0.74936747 -0.2689014
298.27 15831.512 0.75209971 -0.2632224
299.19 15831.264 0.74455249 -0.26187666
300.10 15831.015 0.75166236 -0.26491901
301.01 15830.767 0.75940733 -0.25832074
301.93 15830.519 0.75899521 -0.26136348
302.85 15830.270 0.76289422 -0.25919309
303.76 15830.022 0.76698734 -0.25955052
304.68 15829.774 0.76535866 -0.25281921
305.60 15829.525 0.7741192 -0.25368979
306.51 15829.277 0.78250139 -0.25294128
307.43 15829.028 0.79067598 -0.24848751
308.34 15828.780 0.79176351 -0.25188899
309.26 15828.532 0.80668178 -0.25474941
310.17 15828.283 0.80948917 -0.25371509
311.09 15828.035 0.82200063 -0.26503747
312.00 15827.787 0.82787625 -0.27383905
312.92 15827.538 0.83275006 -0.28507515
313.84 15827.290 0.83392956 -0.29433011
314.75 15827.041 0.84010475 -0.30290599
315.67 15826.793 0.83450806 -0.31615994
316.58 15826.545 0.83108739 -0.32761147
317.50 15826.296 0.81868188 -0.33181593
318.41 15826.048 0.81240916 -0.34441805
319.33 15825.800 0.80820143 -0.34904315
320.25 15825.551 0.80459813 -0.34979817
321.16 15825.303 0.79063483 -0.34868251
322.08 15825.055 0.78680904 -0.34995054
322.99 15824.806 0.78252265 -0.34693403
323.90 15824.558 0.77713241 -0.34711829
324.82 15824.309 0.77296528 -0.34926109
325.73 15824.061 0.77505871 -0.34878471
326.65 15823.813 0.76574781 -0.34987582
327.57 15823.564 0.76115174 -0.35122082
328.48 15823.316 0.76090043 -0.34618549
329.40 15823.068 0.76347413 -0.3483355
330.31 15822.819 0.75394365 -0.34415086
331.23 15822.571 0.75796652 -0.34118773
332.14 15822.322 0.75119874 -0.34210657
333.06 15822.074 0.75532938 -0.34274032
333.97 15821.826 0.75442284 -0.33808854
334.89 15821.577 0.75331798 -0.33856861
335.80 15821.329 0.75638604 -0.33233388
336.72 15821.081 0.75035217 -0.33376244
337.63 15820.832 0.74456506 -0.33326191
338.54 15820.584 0.74831541 -0.33943402
339.46 15820.336 0.74128792 -0.33284419
340.37 15820.087 0.74471768 -0.33697751
341.29 15819.839 0.74459979 -0.33281174
342.21 15819.590 0.75011701 -0.3299445
343.12 15819.342 0.74492658 -0.32708454
344.04 15819.094 0.74025911 -0.3310299
344.96 15818.845 0.74464577 -0.32701317
345.87 15818.597 0.74518198 -0.32656666
346.78 15818.349 0.73922234 -0.33374263
347.70 15818.100 0.73431261 -0.32052114
348.62 15817.852 0.73994448 -0.32276031
349.54 15817.603 0.73596414 -0.32538406
350.45 15817.355 0.74230945 -0.32576216
351.37 15817.107 0.74088774 -0.32554524
352.28 15816.858 0.74311095 -0.32296717
353.20 15816.610 0.74326499 -0.32197457
354.12 15816.362 0.73582783 -0.32446084
355.03 15816.113 0.73940214 -0.32169459
355.95 15815.865 0.73661494 -0.32396738
356.87 15815.616 0.742998 -0.32524432
357.78 15815.368 0.74308059 -0.32269779
358.69 15815.120 0.73673425 -0.32322123
359.61 15814.871 0.74026912 -0.32214788
360.53 15814.623 0.7406731 -0.32073808
