# Sweep from 15814.164Hz to 15839.612Hz step 0.21206666666665416Hz delay 0.9s
# Excitation 0.000582Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
5728.14 15814.164 0.64631189 -0.31315889
5729.06 15814.376 0.64373506 -0.3137128
5729.97 15814.588 0.64526529 -0.31842262
5730.89 15814.800 0.65059282 -0.31279296
5731.81 15815.012 0.65172634 -0.31724881
5732.72 15815.224 0.65177096 -0.31820545
5733.64 15815.436 0.6500207 -0.31908004
5734.56 15815.648 0.65121202 -0.3172056
5735.47 15815.861 0.65174356 -0.31760425
5736.39 15816.073 0.64741613 -0.32047262
5737.31 15816.285 0.65078001 -0.31289545
5738.22 15816.497 0.65077154 -0.31735658
5739.13 15816.709 0.64948966 -0.31796964
5740.05 15816.921 0.65356932 -0.32064506
5740.97 15817.133 0.64563847 -0.32184045
5741.88 15817.345 0.65290402 -0.31987113
5742.80 15817.557 0.65368528 -0.32537568
5743.71 15817.769 0.65112135 -0.32180006
5744.63 15817.981 0.64976547 -0.32666119
5745.54 15818.193 0.65087346 -0.3188764
5746.46 15818.405 0.65309928 -0.31853594
5747.37 15818.617 0.65094679 -0.32588019
5748.29 15818.829 0.65124834 -0.32601636
5749.21 15819.042 0.65006634 -0.3184216
5750.12 15819.254 0.66206383 -0.32586172
5751.04 15819.466 0.65644826 -0.3231531
5751.96 15819.678 0.65651938 -0.32887098
5752.87 15819.890 0.65415338 -0.32556912
5753.79 15820.102 0.65602302 -0.32069642
5754.71 15820.314 0.65981942 -0.32794136
5755.62 15820.526 0.66181093 -0.32842615
5756.53 15820.738 0.65500535 -0.33074716
5757.45 15820.950 0.65487467 -0.32813261
5758.36 15821.162 0.65865169 -0.33438653
5759.28 15821.374 0.65809598 -0.32963158
5760.20 15821.586 0.65734775 -0.32948509
5761.11 15821.798 0.65544242 -0.32934861
5762.03 15822.010 0.6584483 -0.33009309
5762.94 15822.223 0.66555003 -0.33176431
5763.86 15822.435 0.66742706 -0.33739806
5764.78 15822.647 0.66621914 -0.33864987
5765.69 15822.859 0.67083909 -0.33899036
5766.61 15823.071 0.67338766 -0.33374292
5767.52 15823.283 0.66981875 -0.3413746
5768.44 15823.495 0.67089388 -0.33681155
5769.35 15823.707 0.6763284 -0.34263775
5770.27 15823.919 0.68155032 -0.34357114
5771.18 15824.131 0.684062 -0.3448213
5772.10 15824.343 0.68069693 -0.34065803
5773.01 15824.555 0.68881144 -0.34428146
5773.93 15824.767 0.69098712 -0.34374082
5774.85 15824.979 0.69525265 -0.34153851
5775.76 15825.191 0.70518695 -0.34200133
5776.68 15825.404 0.70099065 -0.34185928
5777.59 15825.616 0.71186707 -0.33841638
5778.51 15825.828 0.71314082 -0.33787475
5779.42 15826.040 0.71982248 -0.33797673
5780.34 15826.252 0.72677409 -0.33489766
5781.26 15826.464 0.72779949 -0.32405805
5782.18 15826.676 0.73108538 -0.31033616
5783.09 15826.888 0.73110903 -0.29989968
5784.00 15827.100 0.74022194 -0.29290993
5784.92 15827.312 0.73591309 -0.290652
5785.83 15827.524 0.72652051 -0.27957805
5786.75 15827.736 0.72790436 -0.27595456
5787.67 15827.948 0.71813469 -0.26457465
5788.59 15828.160 0.70562339 -0.2615752
5789.50 15828.372 0.70445975 -0.25179287
5790.42 15828.585 0.69889882 -0.2578868
5791.34 15828.797 0.69013606 -0.25574232
5792.25 15829.009 0.6911032 -0.26296436
5793.17 15829.221 0.68513503 -0.2647019
5794.08 15829.433 0.68544108 -0.25619286
5795.00 15829.645 0.68194629 -0.26412229
5795.92 15829.857 0.67988833 -0.26196861
5796.83 15830.069 0.67205002 -0.26411669
5797.75 15830.281 0.67597773 -0.26205967
5798.67 15830.493 0.66787084 -0.26078845
5799.59 15830.705 0.66852755 -0.27037615
5800.50 15830.917 0.66414589 -0.26941615
5801.42 15831.129 0.67007943 -0.26637207
5802.34 15831.341 0.66641081 -0.26479645
5803.26 15831.553 0.65793631 -0.26791807
5804.17 15831.766 0.65846899 -0.27078838
5805.09 15831.978 0.65935535 -0.27427333
5806.01 15832.190 0.65707343 -0.27012049
5806.93 15832.402 0.65604712 -0.27066594
5807.85 15832.614 0.66168303 -0.2716568
5808.76 15832.826 0.65590422 -0.26987556
5809.68 15833.038 0.65640319 -0.27191444
5810.60 15833.250 0.65519225 -0.27653459
5811.51 15833.462 0.65152676 -0.27295371
5812.43 15833.674 0.65543145 -0.27378994
5813.34 15833.886 0.64914855 -0.27889473
5814.26 15834.098 0.65712032 -0.27945217
5815.18 15834.310 0.64941702 -0.28087615
5816.09 15834.522 0.65126261 -0.27830347
5817.01 15834.734 0.65190909 -0.28022328
5817.93 15834.947 0.64842106 -0.28212278
5818.85 15835.159 0.64858762 -0.28302131
5819.76 15835.371 0.65170963 -0.28171294
5820.68 15835.583 0.65389384 -0.28253876
5821.60 15835.795 0.6558904 -0.27632041
5822.51 15836.007 0.64901644 -0.27855828
5823.43 15836.219 0.64832449 -0.28201279
5824.34 15836.431 0.64997766 -0.28139144
5825.26 15836.643 0.65125528 -0.27619532
5826.17 15836.855 0.64920107 -0.28265336
5827.09 15837.067 0.65048613 -0.28364792
5828.00 15837.279 0.64808131 -0.28030919
5828.92 15837.491 0.65185731 -0.28648552
5829.84 15837.703 0.65108037 -0.28664817
5830.75 15837.915 0.65370068 -0.28454036
5831.67 15838.128 0.65236526 -0.28573899
5832.59 15838.340 0.64964536 -0.28408363
5833.51 15838.552 0.64416196 -0.28391793
5834.43 15838.764 0.64847558 -0.28651107
5835.34 15838.976 0.64660827 -0.28326065
5836.26 15839.188 0.65130695 -0.28722314
5837.18 15839.400 0.6485277 -0.28937376
5838.10 15839.612 0.64727465 -0.28407229
