# Sweep from 15846.626Hz to 15803.952Hz step -0.3556166666666741Hz delay 0.8s
# Excitation 0.001194Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
42614.28 15846.626 1.3264259 -0.29337119
42615.10 15846.270 1.3271599 -0.29600196
42615.92 15845.915 1.3354569 -0.29948492
42616.73 15845.559 1.3279958 -0.30054309
42617.55 15845.204 1.3247387 -0.30423465
42618.36 15844.848 1.3256296 -0.29616282
42619.18 15844.492 1.3356744 -0.30683734
42620.00 15844.137 1.3298132 -0.29511369
42620.81 15843.781 1.3315228 -0.29774407
42621.63 15843.425 1.3298965 -0.29371427
42622.44 15843.070 1.3243565 -0.2919999
42623.26 15842.714 1.3312582 -0.29232541
42624.07 15842.359 1.3308787 -0.29883526
42624.89 15842.003 1.3281899 -0.29843497
42625.70 15841.647 1.3337391 -0.2926522
42626.52 15841.292 1.3371285 -0.29191185
42627.33 15840.936 1.334245 -0.29427724
42628.14 15840.581 1.335305 -0.2954458
42628.96 15840.225 1.3261283 -0.29718959
42629.77 15839.869 1.3355976 -0.29633537
42630.59 15839.514 1.3280422 -0.29372379
42631.40 15839.158 1.3332976 -0.28544838
42632.22 15838.802 1.3298948 -0.2891785
42633.04 15838.447 1.3329485 -0.29000987
42633.85 15838.091 1.3321699 -0.28736824
42634.67 15837.736 1.331632 -0.2865356
42635.48 15837.380 1.3278424 -0.28907189
42636.30 15837.024 1.3430679 -0.28301224
42637.12 15836.669 1.3332389 -0.28990391
42637.93 15836.313 1.3415938 -0.2828898
42638.75 15835.958 1.3397738 -0.2828144
42639.57 15835.602 1.33507 -0.28587789
42640.38 15835.246 1.3414335 -0.2886498
42641.20 15834.891 1.3372038 -0.28541405
42642.01 15834.535 1.3428745 -0.27875086
42642.83 15834.179 1.3422704 -0.28323021
42643.65 15833.824 1.3427609 -0.27456827
42644.47 15833.468 1.3472921 -0.2810296
42645.28 15833.113 1.3433003 -0.27639484
42646.10 15832.757 1.3448614 -0.27423255
42646.92 15832.401 1.3441664 -0.27625438
42647.73 15832.046 1.3478933 -0.27570061
42648.55 15831.690 1.3542789 -0.27684339
42649.37 15831.334 1.3497811 -0.27342116
42650.18 15830.979 1.3609107 -0.26787481
42651.00 15830.623 1.3575262 -0.27418781
42651.82 15830.268 1.3607308 -0.26764559
42652.63 15829.912 1.3615828 -0.26976872
42653.44 15829.556 1.3690451 -0.27142349
42654.26 15829.201 1.3783707 -0.26263285
42655.07 15828.845 1.3800245 -0.27017978
42655.89 15828.490 1.3854019 -0.26821965
42656.70 15828.134 1.3898114 -0.26822951
42657.52 15827.778 1.3944049 -0.2729366
42658.33 15827.423 1.4019937 -0.2723005
42659.15 15827.067 1.4094425 -0.27868529
42659.97 15826.711 1.4085506 -0.28185784
42660.79 15826.356 1.4163815 -0.28797936
42661.60 15826.000 1.4198395 -0.29812421
42662.42 15825.645 1.4316063 -0.30677441
42663.24 15825.289 1.4271973 -0.31611759
42664.05 15824.933 1.4238856 -0.32938274
42664.87 15824.578 1.4225271 -0.33385945
42665.68 15824.222 1.4137116 -0.34148439
42666.50 15823.867 1.4083431 -0.35139857
42667.32 15823.511 1.4102067 -0.35006599
42668.14 15823.155 1.3974608 -0.35666329
42668.95 15822.800 1.3956178 -0.35843937
42669.77 15822.444 1.3936722 -0.36680652
42670.59 15822.088 1.3853864 -0.36747295
42671.41 15821.733 1.3775768 -0.36478568
42672.22 15821.377 1.3731952 -0.36728224
42673.04 15821.022 1.3713016 -0.36170667
42673.85 15820.666 1.3716852 -0.36314987
42674.66 15820.310 1.3654469 -0.36094778
42675.48 15819.955 1.3642151 -0.36152662
42676.30 15819.599 1.3610647 -0.36088625
42677.12 15819.244 1.3578407 -0.36311482
42677.94 15818.888 1.3515945 -0.35768258
42678.75 15818.532 1.3542074 -0.35434672
42679.56 15818.177 1.3479165 -0.35365221
42680.38 15817.821 1.3447 -0.35522092
42681.19 15817.465 1.3483636 -0.35681271
42682.01 15817.110 1.3442432 -0.35682646
42682.83 15816.754 1.343008 -0.35498277
42683.65 15816.399 1.341545 -0.35682945
42684.47 15816.043 1.3465227 -0.34891153
42685.28 15815.687 1.3410385 -0.35115079
42686.10 15815.332 1.3369977 -0.34960897
42686.92 15814.976 1.3375106 -0.34967451
42687.73 15814.620 1.3369342 -0.34976961
42688.55 15814.265 1.3364042 -0.34932629
42689.37 15813.909 1.3339779 -0.3456432
42690.18 15813.554 1.3354592 -0.34684348
42690.99 15813.198 1.3359786 -0.34454959
42691.81 15812.842 1.3309582 -0.34545621
42692.63 15812.487 1.3345776 -0.34382367
42693.45 15812.131 1.3278791 -0.34257172
42694.26 15811.776 1.3327009 -0.34289161
42695.08 15811.420 1.3341438 -0.34298981
42695.89 15811.064 1.3342135 -0.34679471
42696.71 15810.709 1.3340991 -0.33970196
42697.52 15810.353 1.3324632 -0.34539926
42698.33 15809.997 1.3312394 -0.34542003
42699.15 15809.642 1.3314777 -0.34384038
42699.97 15809.286 1.3334583 -0.34116297
42700.79 15808.931 1.3295563 -0.3361171
