# Sweep from 15802.758Hz to 15847.778Hz step 0.3751666666666703Hz delay 0.8s
# Excitation 0.001218Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
43212.98 15802.758 1.3611225 -0.33710108
43213.79 15803.133 1.3575408 -0.33525799
43214.61 15803.508 1.3589656 -0.33991412
43215.43 15803.883 1.3561557 -0.33777863
43216.25 15804.259 1.3628104 -0.33803533
43217.06 15804.634 1.3596692 -0.34110093
43217.88 15805.009 1.3611102 -0.33778335
43218.69 15805.384 1.3597434 -0.33467836
43219.51 15805.759 1.3570334 -0.33719138
43220.33 15806.135 1.3530512 -0.33971861
43221.14 15806.510 1.3674953 -0.33681181
43221.96 15806.885 1.3622068 -0.33745147
43222.78 15807.260 1.3581985 -0.34155579
43223.59 15807.635 1.3619043 -0.33761495
43224.41 15808.010 1.3598567 -0.33572763
43225.23 15808.386 1.3584967 -0.34088299
43226.04 15808.761 1.3678152 -0.33954774
43226.86 15809.136 1.3545531 -0.33605926
43227.68 15809.511 1.3626842 -0.34447396
43228.50 15809.886 1.3623479 -0.34163688
43229.31 15810.261 1.357398 -0.3399056
43230.13 15810.637 1.3685735 -0.34552113
43230.94 15811.012 1.3593778 -0.34246401
43231.76 15811.387 1.3620723 -0.3473063
43232.57 15811.762 1.356947 -0.34240117
43233.39 15812.137 1.3627156 -0.34267936
43234.21 15812.512 1.3636964 -0.34290022
43235.02 15812.888 1.3658832 -0.34444824
43235.84 15813.263 1.3641302 -0.34366198
43236.66 15813.638 1.3618057 -0.34460351
43237.47 15814.013 1.3668511 -0.3487917
43238.29 15814.388 1.3624966 -0.34861003
43239.11 15814.763 1.3651521 -0.35330092
43239.92 15815.138 1.3702914 -0.35402121
43240.74 15815.514 1.368114 -0.3546871
43241.56 15815.889 1.3646837 -0.35460096
43242.37 15816.264 1.3693214 -0.35868811
43243.18 15816.639 1.371341 -0.35656561
43244.00 15817.014 1.3741037 -0.35230678
43244.81 15817.389 1.3688746 -0.36450641
43245.63 15817.765 1.377723 -0.36257526
43246.45 15818.140 1.3742041 -0.35798433
43247.26 15818.515 1.3707825 -0.35543169
43248.08 15818.890 1.375752 -0.36422369
43248.89 15819.265 1.3841643 -0.3629205
43249.71 15819.640 1.3874931 -0.36804195
43250.53 15820.016 1.3910856 -0.36115196
43251.35 15820.391 1.3876696 -0.35739441
43252.16 15820.766 1.3927803 -0.36725993
43252.98 15821.141 1.3989511 -0.36576364
43253.80 15821.516 1.4084405 -0.36939986
43254.61 15821.891 1.4124068 -0.36941427
43255.43 15822.267 1.4174319 -0.36816294
43256.24 15822.642 1.4252508 -0.3633977
43257.06 15823.017 1.426455 -0.36229312
43257.87 15823.392 1.4362263 -0.35923614
43258.69 15823.767 1.4448946 -0.35391128
43259.50 15824.142 1.45074 -0.35063425
43260.32 15824.518 1.4551243 -0.34298458
43261.13 15824.893 1.4578676 -0.33310178
43261.95 15825.268 1.4616022 -0.32513444
