# Sweep from 15841.132Hz to 15812.010Hz step -0.2912199999999939Hz delay 0.9s
# Excitation 0.0005Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
29986.65 15841.132 0.54995525 -0.28785263
29987.57 15840.841 0.54831014 -0.28429019
29988.49 15840.550 0.55572582 -0.28637274
29989.40 15840.258 0.55518677 -0.28320758
29990.32 15839.967 0.55393832 -0.28254053
29991.24 15839.676 0.56033286 -0.28440155
29992.15 15839.385 0.56005354 -0.28933704
29993.07 15839.093 0.56088788 -0.2875
29993.99 15838.802 0.55459464 -0.28963402
29994.90 15838.511 0.55981303 -0.28281974
29995.81 15838.220 0.56328133 -0.28235175
29996.73 15837.929 0.55710177 -0.2842115
29997.65 15837.637 0.5550109 -0.28186389
29998.56 15837.346 0.55876467 -0.28158371
29999.48 15837.055 0.562011 -0.28075596
30000.39 15836.764 0.56277077 -0.29150982
30001.31 15836.472 0.55545252 -0.28277455
30002.22 15836.181 0.56231823 -0.27991334
30003.14 15835.890 0.55608837 -0.28471479
30004.05 15835.599 0.56211479 -0.28020179
30004.97 15835.308 0.55984555 -0.28018684
30005.88 15835.016 0.56235018 -0.28105566
30006.80 15834.725 0.55791867 -0.27959382
30007.72 15834.434 0.55150059 -0.28217008
30008.63 15834.143 0.55715191 -0.2754083
30009.55 15833.852 0.56718505 -0.27874961
30010.47 15833.560 0.56013448 -0.27897224
30011.38 15833.269 0.56128653 -0.27838183
30012.30 15832.978 0.5684438 -0.27500457
30013.21 15832.687 0.56235342 -0.28019193
30014.13 15832.395 0.56513687 -0.2750769
30015.04 15832.104 0.56116289 -0.27600674
30015.95 15831.813 0.56429542 -0.26549006
30016.87 15831.522 0.56650788 -0.26653069
30017.79 15831.231 0.57143075 -0.26518325
30018.71 15830.939 0.57393873 -0.27092926
30019.62 15830.648 0.57318346 -0.26650531
30020.54 15830.357 0.57349359 -0.26323946
30021.46 15830.066 0.57055178 -0.26172137
30022.37 15829.774 0.58138511 -0.2616276
30023.29 15829.483 0.5830492 -0.26370159
30024.21 15829.192 0.58792716 -0.25491715
30025.12 15828.901 0.59821986 -0.2609724
30026.03 15828.610 0.60475031 -0.26536463
30026.95 15828.318 0.61421417 -0.26656917
30027.87 15828.027 0.61731902 -0.27168505
30028.78 15827.736 0.62297119 -0.27669861
30029.70 15827.445 0.6333878 -0.28958917
30030.62 15827.153 0.63460834 -0.29781455
30031.54 15826.862 0.63608002 -0.30237658
30032.45 15826.571 0.62595001 -0.31834313
30033.37 15826.280 0.62326035 -0.32346182
30034.28 15825.989 0.61575088 -0.33035354
30035.20 15825.697 0.61189837 -0.33206442
30036.11 15825.406 0.60426009 -0.33229605
30037.03 15825.115 0.59492118 -0.33707451
30037.95 15824.824 0.59367306 -0.3387018
30038.87 15824.532 0.58325918 -0.33623417
30039.78 15824.241 0.58694883 -0.33265539
30040.70 15823.950 0.58225049 -0.33416029
30041.61 15823.659 0.57918305 -0.32994498
30042.52 15823.368 0.57345579 -0.33490082
30043.44 15823.076 0.57075192 -0.3310214
30044.35 15822.785 0.57039591 -0.32624965
30045.27 15822.494 0.57438518 -0.32973506
30046.18 15822.203 0.56821716 -0.32437327
30047.10 15821.911 0.57093149 -0.33143206
30048.02 15821.620 0.57051909 -0.32604476
30048.93 15821.329 0.56855941 -0.32830309
30049.84 15821.038 0.5684679 -0.32282156
30050.76 15820.747 0.569517 -0.3246611
30051.68 15820.455 0.56262542 -0.32019742
30052.59 15820.164 0.55658256 -0.3167244
30053.51 15819.873 0.56034708 -0.31202623
30054.42 15819.582 0.56111742 -0.32278106
30055.34 15819.290 0.56540989 -0.32482001
30056.26 15818.999 0.56392605 -0.31936654
30057.17 15818.708 0.55894219 -0.31884281
30058.09 15818.417 0.56123429 -0.31885952
30059.00 15818.126 0.55604198 -0.31814736
30059.91 15817.834 0.55844191 -0.31791819
30060.83 15817.543 0.56145325 -0.31362197
30061.74 15817.252 0.55658899 -0.31418861
30062.66 15816.961 0.56111418 -0.31449215
30063.57 15816.670 0.55963238 -0.31626388
30064.49 15816.378 0.5632283 -0.31862314
30065.40 15816.087 0.5606276 -0.31237738
30066.32 15815.796 0.5552194 -0.31458293
30067.23 15815.505 0.55416058 -0.31126058
30068.15 15815.213 0.55552573 -0.30701429
30069.07 15814.922 0.5575136 -0.31575021
30069.98 15814.631 0.55369708 -0.31397107
30070.90 15814.340 0.5570011 -0.30998598
30071.82 15814.049 0.55440614 -0.3073414
30072.73 15813.757 0.55392474 -0.3111588
30073.65 15813.466 0.54861289 -0.31348307
30074.56 15813.175 0.55875188 -0.30874693
30075.48 15812.884 0.56086787 -0.31475997
30076.39 15812.592 0.55473822 -0.31100723
30077.31 15812.301 0.55496429 -0.31074231
30078.23 15812.010 0.55643261 -0.31177547
