# Sweep from 15806.475Hz to 15842.675Hz step 0.3016666666666576Hz delay 0.8s
# Excitation 0.002956Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
76939.35 15806.475 3.341363 -0.40767472
76940.16 15806.777 3.3418089 -0.41054403
76940.98 15807.078 3.3467493 -0.41028028
76941.80 15807.380 3.3461738 -0.41439006
76942.61 15807.682 3.3425617 -0.41547383
76943.43 15807.983 3.3492743 -0.41832928
76944.24 15808.285 3.3466022 -0.41970583
76945.06 15808.587 3.3461261 -0.41954954
76945.88 15808.888 3.3473239 -0.42158587
76946.70 15809.190 3.3415195 -0.42261732
76947.52 15809.492 3.3526267 -0.42432541
76948.33 15809.793 3.3468052 -0.41509693
76949.15 15810.095 3.349018 -0.42063374
76949.96 15810.397 3.3475503 -0.42208362
76950.78 15810.698 3.3484473 -0.42500369
76951.60 15811.000 3.34941 -0.42458535
76952.42 15811.302 3.3492497 -0.42864417
76953.23 15811.603 3.3530871 -0.43373373
76954.05 15811.905 3.3476606 -0.42804936
76954.87 15812.207 3.3533013 -0.42944032
76955.68 15812.508 3.3554666 -0.43461677
76956.50 15812.810 3.3500519 -0.43795097
76957.31 15813.112 3.3506794 -0.43447324
76958.13 15813.413 3.3550361 -0.43440414
76958.94 15813.715 3.3550612 -0.43795495
76959.76 15814.017 3.3546519 -0.43938186
76960.58 15814.318 3.3566046 -0.4432722
76961.39 15814.620 3.3591775 -0.44347075
76962.21 15814.922 3.3677431 -0.44575836
76963.03 15815.223 3.3639676 -0.44870421
76963.84 15815.525 3.3669687 -0.44895069
76964.66 15815.827 3.3654394 -0.45098238
76965.48 15816.128 3.3640681 -0.45122167
76966.30 15816.430 3.3621757 -0.45521622
76967.11 15816.732 3.3714748 -0.45780342
76967.93 15817.033 3.3693145 -0.45699838
76968.75 15817.335 3.3764998 -0.4627351
76969.56 15817.637 3.3763304 -0.46448156
76970.38 15817.938 3.3777624 -0.46502532
76971.19 15818.240 3.3797662 -0.47092348
76972.01 15818.542 3.387767 -0.46866023
76972.82 15818.843 3.3937688 -0.47821277
76973.64 15819.145 3.3904023 -0.4773035
76974.45 15819.447 3.3975512 -0.48390638
76975.27 15819.748 3.4080099 -0.47996241
76976.08 15820.050 3.4138664 -0.49431628
76976.90 15820.352 3.4179213 -0.49442684
76977.71 15820.653 3.4339837 -0.50191147
76978.53 15820.955 3.4444395 -0.50395113
76979.34 15821.257 3.4560012 -0.50449876
76980.16 15821.558 3.4724446 -0.50378094
76980.97 15821.860 3.4940279 -0.51437007
76981.79 15822.162 3.5208616 -0.50379901
76982.61 15822.463 3.5497578 -0.50659372
76983.43 15822.765 3.5817413 -0.47966722
76984.25 15823.067 3.6281767 -0.44571243
76985.06 15823.368 3.6445454 -0.40931877
76985.88 15823.670 3.6504487 -0.36917066
76986.69 15823.972 3.6557151 -0.33478202
76987.51 15824.273 3.6453105 -0.31789045
76988.32 15824.575 3.6337087 -0.29097276
76989.14 15824.877 3.6219842 -0.27663742
76989.96 15825.178 3.6117053 -0.26025165
76990.77 15825.480 3.6026711 -0.2489173
76991.59 15825.782 3.585089 -0.23993661
76992.40 15826.083 3.5712726 -0.23215117
76993.22 15826.385 3.5528401 -0.22230662
76994.04 15826.687 3.5430996 -0.22174608
76994.85 15826.988 3.5303242 -0.22306168
76995.67 15827.290 3.5143967 -0.21800925
76996.48 15827.592 3.5027649 -0.21116048
76997.30 15827.893 3.4907885 -0.21817092
76998.11 15828.195 3.485319 -0.21537878
76998.93 15828.497 3.4731709 -0.21332539
76999.75 15828.798 3.4634907 -0.21291319
77000.56 15829.100 3.4576822 -0.22024707
77001.37 15829.402 3.447949 -0.21757478
77002.19 15829.703 3.4384466 -0.21916549
77003.00 15830.005 3.4304771 -0.22603855
77003.82 15830.307 3.4204872 -0.22850125
77004.63 15830.608 3.4199929 -0.23051095
77005.45 15830.910 3.4130214 -0.23302239
77006.27 15831.212 3.4083955 -0.24594917
77007.08 15831.513 3.4026521 -0.24190342
77007.90 15831.815 3.405062 -0.24656782
77008.72 15832.117 3.3940441 -0.24528654
77009.53 15832.418 3.3905189 -0.24754226
77010.35 15832.720 3.3897547 -0.25481557
77011.17 15833.022 3.3816686 -0.25573368
77011.98 15833.323 3.3804718 -0.26358998
77012.80 15833.625 3.3765025 -0.26106011
77013.61 15833.927 3.3733531 -0.26658418
77014.43 15834.228 3.3676397 -0.26488451
77015.25 15834.530 3.3710232 -0.26944574
77016.06 15834.832 3.3692825 -0.2744255
77016.88 15835.133 3.3642261 -0.27706278
77017.70 15835.435 3.3652059 -0.27605017
77018.51 15835.737 3.3655199 -0.27533375
77019.33 15836.038 3.364278 -0.28271583
77020.15 15836.340 3.357075 -0.27730871
77020.96 15836.642 3.3559545 -0.28473306
77021.78 15836.943 3.3556469 -0.28757538
77022.60 15837.245 3.352832 -0.27887714
77023.42 15837.547 3.3534329 -0.28268681
77024.23 15837.848 3.3583856 -0.28944984
77025.05 15838.150 3.3498641 -0.28529044
77025.87 15838.452 3.3536069 -0.29505881
77026.68 15838.753 3.3488948 -0.29730518
77027.50 15839.055 3.3464255 -0.28948054
77028.31 15839.357 3.3565061 -0.29828706
77029.13 15839.658 3.3470983 -0.29973933
77029.94 15839.960 3.3485051 -0.29840234
77030.76 15840.262 3.3492381 -0.29607767
77031.57 15840.563 3.3464896 -0.29665944
77032.39 15840.865 3.3460456 -0.30435373
77033.20 15841.167 3.3456097 -0.30038504
77034.02 15841.468 3.345086 -0.3026627
77034.83 15841.770 3.3515862 -0.30953842
77035.65 15842.072 3.3438737 -0.30266384
77036.47 15842.373 3.3489043 -0.30328721
77037.29 15842.675 3.34433 -0.31049038
