# Sweep from 15802.184Hz to 15848.332Hz step 0.3845666666666754Hz delay 0.8s
# Excitation 0.001216Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
42713.10 15802.184 1.3526688 -0.33616703
42713.91 15802.569 1.3571653 -0.32987984
42714.73 15802.953 1.348901 -0.33540729
42715.54 15803.338 1.3571489 -0.33673319
42716.36 15803.722 1.3562616 -0.33334334
42717.18 15804.107 1.3617366 -0.33772039
42717.99 15804.491 1.3585263 -0.34039519
42718.81 15804.876 1.3576279 -0.33693553
42719.63 15805.261 1.3549648 -0.33573849
42720.44 15805.645 1.3553974 -0.33590032
42721.26 15806.030 1.3556925 -0.33531538
42722.08 15806.414 1.350251 -0.33663133
42722.89 15806.799 1.3567465 -0.33772238
42723.71 15807.183 1.3626563 -0.3343371
42724.52 15807.568 1.3580001 -0.34163983
42725.34 15807.952 1.3551759 -0.33756527
42726.16 15808.337 1.3627279 -0.34473666
42726.98 15808.722 1.3574361 -0.33885541
42727.79 15809.106 1.3583627 -0.33818267
42728.61 15809.491 1.3568654 -0.34230112
42729.42 15809.875 1.3544939 -0.34489537
42730.24 15810.260 1.3569576 -0.34234051
42731.06 15810.644 1.3558166 -0.3395381
42731.87 15811.029 1.3532893 -0.34532061
42732.69 15811.414 1.3651568 -0.34335599
42733.50 15811.798 1.3555268 -0.34240833
42734.32 15812.183 1.3599242 -0.3447837
42735.14 15812.567 1.3603903 -0.34854926
42735.95 15812.952 1.3614231 -0.34940265
42736.77 15813.336 1.3635006 -0.34921305
42737.59 15813.721 1.3677479 -0.3473406
42738.40 15814.106 1.3655423 -0.35555982
42739.22 15814.490 1.3600077 -0.34847906
42740.04 15814.875 1.3668242 -0.35310066
42740.85 15815.259 1.3638023 -0.34960698
42741.67 15815.644 1.3672341 -0.36094605
42742.48 15816.028 1.3674436 -0.35600442
42743.30 15816.413 1.3682594 -0.35692901
42744.12 15816.798 1.3671506 -0.34946993
42744.93 15817.182 1.3715825 -0.35988793
42745.74 15817.567 1.3766154 -0.35621528
42746.56 15817.951 1.3751957 -0.36092007
