# Sweep from 15814.851Hz to 15839.280Hz step 0.24429000000000087Hz delay 0.9s
# Excitation 0.000666Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
361.51 15814.851 0.74375413 -0.31968293
362.43 15815.095 0.73668923 -0.32170385
363.34 15815.340 0.74660358 -0.32722417
364.26 15815.584 0.74594863 -0.31917563
365.18 15815.828 0.7426429 -0.31853475
366.09 15816.072 0.73981755 -0.32506404
367.01 15816.317 0.74462901 -0.32885282
367.93 15816.561 0.74632783 -0.3223189
368.85 15816.805 0.7494794 -0.33108938
369.77 15817.050 0.74291893 -0.3247273
370.68 15817.294 0.74424185 -0.32348686
371.60 15817.538 0.74230167 -0.3268174
372.51 15817.782 0.74615332 -0.32715076
373.43 15818.027 0.74899776 -0.32247573
374.35 15818.271 0.74352221 -0.32520492
375.26 15818.515 0.74454897 -0.32704691
376.18 15818.760 0.74289864 -0.3297545
377.09 15819.004 0.74777603 -0.32606891
378.01 15819.248 0.73903334 -0.33097393
378.92 15819.493 0.7477712 -0.3305376
379.83 15819.737 0.74716525 -0.33486876
380.75 15819.981 0.75162546 -0.33060331
381.66 15820.225 0.74361446 -0.33180211
382.58 15820.470 0.74725801 -0.32937612
383.50 15820.714 0.75478482 -0.33467265
384.41 15820.958 0.75326255 -0.33305011
385.33 15821.203 0.7523123 -0.33789806
386.24 15821.447 0.75347697 -0.33618909
387.16 15821.691 0.75035985 -0.33488854
388.08 15821.935 0.75185761 -0.34267299
388.99 15822.180 0.75106897 -0.33595674
389.91 15822.424 0.75733305 -0.3456706
390.82 15822.668 0.75943154 -0.33990747
391.74 15822.913 0.76160279 -0.34334781
392.66 15823.157 0.76276928 -0.34675529
393.57 15823.401 0.76096933 -0.35077377
394.49 15823.645 0.77008019 -0.34437252
395.41 15823.890 0.7721514 -0.35054634
396.32 15824.134 0.77440399 -0.34441004
397.24 15824.378 0.77560873 -0.3494645
398.15 15824.623 0.7802094 -0.35057934
399.07 15824.867 0.78693728 -0.34790583
399.99 15825.111 0.79288054 -0.35149705
400.90 15825.355 0.80220286 -0.35548692
401.82 15825.600 0.80459779 -0.34852729
402.73 15825.844 0.81484603 -0.3415779
403.65 15826.088 0.82519148 -0.33597001
404.56 15826.333 0.828748 -0.33401759
405.48 15826.577 0.83826097 -0.32042757
406.40 15826.821 0.84038135 -0.32136134
407.31 15827.066 0.84076845 -0.30651344
408.23 15827.310 0.84295772 -0.29968851
409.15 15827.554 0.8326902 -0.27769946
410.06 15827.798 0.82852893 -0.27634272
410.98 15828.043 0.82302182 -0.2652375
411.90 15828.287 0.81576843 -0.26058075
412.81 15828.531 0.80525615 -0.25606977
413.73 15828.776 0.79623135 -0.25301094
414.64 15829.020 0.78924279 -0.25089346
415.56 15829.264 0.78130029 -0.25809604
416.47 15829.508 0.77779555 -0.25306466
417.39 15829.753 0.76665111 -0.25656189
418.30 15829.997 0.76849722 -0.25595983
419.22 15830.241 0.7644428 -0.26329644
420.14 15830.486 0.75980176 -0.25781245
421.05 15830.730 0.75921503 -0.26323741
421.97 15830.974 0.75779531 -0.25824156
422.89 15831.218 0.75880439 -0.26217378
423.80 15831.463 0.75698239 -0.26984392
424.72 15831.707 0.75766667 -0.26229861
425.63 15831.951 0.74897679 -0.26992839
426.55 15832.196 0.75331508 -0.26699794
427.46 15832.440 0.75370394 -0.26769382
428.38 15832.684 0.7477006 -0.27186402
429.29 15832.928 0.75163558 -0.27745602
430.21 15833.173 0.75116634 -0.27200988
431.13 15833.417 0.7458604 -0.27319953
432.05 15833.661 0.74427822 -0.27435237
432.96 15833.906 0.74695561 -0.27831368
433.88 15834.150 0.74740041 -0.27576411
434.80 15834.394 0.74488008 -0.27873875
435.72 15834.638 0.7469929 -0.27829921
436.63 15834.883 0.74615662 -0.2808836
437.55 15835.127 0.74492056 -0.28087348
438.46 15835.371 0.74124517 -0.2815373
439.38 15835.616 0.74202427 -0.28220899
440.29 15835.860 0.73966959 -0.28004473
441.21 15836.104 0.73830688 -0.28412961
442.12 15836.349 0.73408603 -0.28154795
443.04 15836.593 0.74336839 -0.28376587
443.96 15836.837 0.73564996 -0.27519246
444.87 15837.081 0.7372164 -0.28239222
445.79 15837.326 0.74167974 -0.28221268
446.71 15837.570 0.73952612 -0.27852138
447.62 15837.814 0.74036217 -0.28796654
448.54 15838.059 0.74183214 -0.28524332
449.45 15838.303 0.73936462 -0.2886085
450.37 15838.547 0.74195765 -0.28137779
451.29 15838.791 0.74169981 -0.28619692
452.21 15839.036 0.73853829 -0.28746609
453.13 15839.280 0.74147061 -0.28817075
