# Sweep from 15844.896Hz to 15805.629Hz step -0.32722499999999854Hz delay 0.8s
# Excitation 0.002072Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
72492.60 15844.896 2.3143048 -0.30548728
72493.41 15844.569 2.3114223 -0.30009923
72494.23 15844.242 2.3146386 -0.30126026
72495.04 15843.914 2.3133214 -0.29965318
72495.86 15843.587 2.3134648 -0.30224419
72496.67 15843.260 2.3076 -0.30167857
72497.49 15842.933 2.3147932 -0.30239468
72498.31 15842.605 2.3130178 -0.30150721
72499.12 15842.278 2.3110483 -0.29781324
72499.94 15841.951 2.3068449 -0.29885194
72500.76 15841.624 2.3080167 -0.30350733
72501.58 15841.297 2.3144926 -0.30104428
72502.39 15840.969 2.3140874 -0.29748011
72503.21 15840.642 2.3130522 -0.29391791
72504.02 15840.315 2.3149894 -0.29489121
72504.84 15839.988 2.3153875 -0.29207834
72505.65 15839.660 2.3144812 -0.29473344
72506.46 15839.333 2.3214523 -0.2975319
72507.28 15839.006 2.318521 -0.2929647
72508.10 15838.679 2.3189673 -0.29083864
72508.91 15838.352 2.3148295 -0.29120315
72509.73 15838.024 2.317408 -0.28861305
72510.55 15837.697 2.3176581 -0.28375538
72511.36 15837.370 2.3176528 -0.29071123
72512.18 15837.043 2.3206376 -0.28642813
72512.99 15836.715 2.3215473 -0.28214336
72513.81 15836.388 2.3238351 -0.28377511
72514.62 15836.061 2.3159184 -0.28055598
72515.44 15835.734 2.3238824 -0.28037084
72516.26 15835.406 2.3251553 -0.27985976
72517.07 15835.079 2.3262758 -0.27479501
72517.89 15834.752 2.3259545 -0.2749893
72518.71 15834.425 2.3292075 -0.27657268
72519.52 15834.098 2.331087 -0.27570388
72520.34 15833.770 2.3303164 -0.27083004
72521.16 15833.443 2.3381299 -0.2678735
72521.97 15833.116 2.3340745 -0.26731075
72522.78 15832.789 2.332717 -0.26116788
72523.60 15832.461 2.3406169 -0.25938431
72524.41 15832.134 2.3508171 -0.26043341
72525.23 15831.807 2.3503164 -0.25885831
72526.05 15831.480 2.3532546 -0.25778849
72526.86 15831.153 2.3594416 -0.25366558
72527.68 15830.825 2.3660309 -0.25173142
72528.49 15830.498 2.3653031 -0.24710025
72529.31 15830.171 2.3730927 -0.25129697
72530.13 15829.844 2.3778339 -0.24285646
72530.94 15829.516 2.3886998 -0.24432083
72531.76 15829.189 2.3920657 -0.24000045
72532.57 15828.862 2.4052258 -0.24186252
72533.39 15828.535 2.4120525 -0.23754529
72534.21 15828.208 2.4221854 -0.24257199
72535.02 15827.880 2.4348731 -0.24520023
72535.84 15827.553 2.4399253 -0.24101917
72536.66 15827.226 2.4558196 -0.24826724
72537.48 15826.899 2.4675619 -0.25376659
72538.29 15826.571 2.4776878 -0.26329164
72539.11 15826.244 2.4854837 -0.27800206
72539.92 15825.917 2.4944422 -0.28777274
72540.74 15825.590 2.5030847 -0.30435797
72541.55 15825.263 2.5070435 -0.32043232
72542.37 15824.935 2.5069805 -0.3440127
72543.18 15824.608 2.5113281 -0.36313358
72544.00 15824.281 2.501527 -0.38010791
72544.82 15823.954 2.4910275 -0.39743921
72545.64 15823.626 2.4683047 -0.42017618
72546.45 15823.299 2.4553694 -0.42521097
72547.27 15822.972 2.4403339 -0.4306429
72548.08 15822.645 2.4243986 -0.43436307
72548.89 15822.317 2.4190376 -0.43657332
72549.71 15821.990 2.4029403 -0.43611894
72550.52 15821.663 2.3911846 -0.43456654
72551.34 15821.336 2.3799671 -0.43429964
72552.15 15821.009 2.3787577 -0.43194302
72552.96 15820.681 2.3741377 -0.42919726
72553.78 15820.354 2.3668122 -0.43011269
72554.59 15820.027 2.3616301 -0.4303607
72555.41 15819.700 2.3553507 -0.41782897
72556.22 15819.372 2.3516202 -0.43142077
72557.03 15819.045 2.3544778 -0.41969682
72557.85 15818.718 2.3500791 -0.4138621
72558.67 15818.391 2.342472 -0.41381693
72559.48 15818.064 2.34457 -0.4082051
72560.30 15817.736 2.3373343 -0.40896245
72561.11 15817.409 2.3339005 -0.40875835
72561.93 15817.082 2.3296573 -0.41045564
72562.75 15816.755 2.3335315 -0.40480222
72563.56 15816.427 2.3288007 -0.40424791
72564.38 15816.100 2.3295543 -0.40086522
72565.20 15815.773 2.3264927 -0.39877565
72566.01 15815.446 2.326158 -0.39959335
72566.83 15815.119 2.3232376 -0.39384997
72567.65 15814.791 2.3274067 -0.39740456
72568.46 15814.464 2.3267469 -0.38685056
72569.28 15814.137 2.3258538 -0.3895544
72570.09 15813.810 2.3237799 -0.39600476
72570.91 15813.482 2.3191594 -0.39234035
72571.73 15813.155 2.3197326 -0.38952402
72572.54 15812.828 2.3191628 -0.39107678
72573.36 15812.501 2.3219779 -0.39059734
72574.18 15812.174 2.3159996 -0.38545087
72575.00 15811.846 2.3191283 -0.38762107
72575.81 15811.519 2.3129817 -0.38336304
72576.63 15811.192 2.3141854 -0.38442852
72577.44 15810.865 2.3181951 -0.37795056
72578.26 15810.537 2.3140142 -0.38330418
72579.08 15810.210 2.3168132 -0.3832225
72579.89 15809.883 2.314642 -0.38583181
72580.71 15809.556 2.314935 -0.37828343
72581.53 15809.228 2.3153773 -0.37649153
72582.34 15808.901 2.3104001 -0.37790565
72583.16 15808.574 2.3133839 -0.37506692
72583.98 15808.247 2.3114656 -0.37961968
72584.79 15807.920 2.3143982 -0.36971139
72585.61 15807.592 2.3145212 -0.37452929
72586.43 15807.265 2.3103739 -0.37890524
72587.24 15806.938 2.3047762 -0.37451002
72588.05 15806.611 2.3109953 -0.37619563
72588.87 15806.283 2.3110731 -0.37355036
72589.68 15805.956 2.3133234 -0.37268609
72590.49 15805.629 2.3107673 -0.36972312
