# Sweep from 15778.810Hz to 15854.386Hz step 0.6298000000000078Hz delay 0.9s
# Excitation 0.009505Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
17932.84 15778.810 10.562967 -0.60835379
17933.76 15779.440 10.563002 -0.59874026
17934.68 15780.070 10.564733 -0.60464373
17935.59 15780.699 10.566189 -0.60424986
17936.51 15781.329 10.563283 -0.60842387
17937.43 15781.959 10.567945 -0.6077899
17938.34 15782.589 10.562578 -0.60766382
17939.26 15783.219 10.564174 -0.60989595
17940.18 15783.848 10.563137 -0.60705241
17941.09 15784.478 10.566957 -0.6158499
17942.01 15785.108 10.569745 -0.6077214
17942.93 15785.738 10.562164 -0.61186546
17943.85 15786.368 10.565784 -0.60958052
17944.76 15786.997 10.559124 -0.61370389
17945.68 15787.627 10.565805 -0.61421241
17946.60 15788.257 10.568378 -0.61944053
17947.51 15788.887 10.572997 -0.61466869
17948.43 15789.517 10.569019 -0.62137218
17949.35 15790.146 10.563864 -0.61585428
17950.27 15790.776 10.566313 -0.62156619
17951.18 15791.406 10.568682 -0.62386096
17952.10 15792.036 10.562174 -0.62365166
17953.01 15792.666 10.56813 -0.62524151
17953.93 15793.295 10.573332 -0.62569751
17954.84 15793.925 10.566105 -0.62477818
17955.76 15794.555 10.566791 -0.62834567
17956.67 15795.185 10.56098 -0.62750883
17957.59 15795.815 10.569072 -0.63883567
17958.50 15796.444 10.56735 -0.63269135
17959.42 15797.074 10.56081 -0.63590255
17960.33 15797.704 10.566559 -0.64110208
17961.25 15798.334 10.572026 -0.64323052
17962.16 15798.964 10.569086 -0.64001205
17963.08 15799.593 10.567362 -0.64566717
17964.00 15800.223 10.567543 -0.64801492
17964.91 15800.853 10.56703 -0.65217966
17965.83 15801.483 10.572299 -0.65372694
17966.74 15802.113 10.567843 -0.65203074
17967.66 15802.742 10.571392 -0.6564091
17968.57 15803.372 10.568585 -0.66331597
17969.49 15804.002 10.574446 -0.67407751
17970.41 15804.632 10.577874 -0.66701
17971.32 15805.262 10.569215 -0.67576963
17972.23 15805.891 10.576457 -0.67991704
17973.15 15806.521 10.570768 -0.67939743
17974.06 15807.151 10.574073 -0.68919752
17974.98 15807.781 10.571797 -0.69285716
17975.89 15808.411 10.57454 -0.69982912
17976.81 15809.040 10.575454 -0.70331316
17977.72 15809.670 10.585743 -0.70941098
17978.64 15810.300 10.584765 -0.71530417
17979.56 15810.930 10.574542 -0.72113704
17980.48 15811.560 10.584026 -0.7344496
17981.39 15812.189 10.580406 -0.7467026
17982.31 15812.819 10.588572 -0.75118885
17983.22 15813.449 10.587955 -0.76969656
17984.14 15814.079 10.594261 -0.78636265
17985.05 15814.709 10.601238 -0.80132946
17985.97 15815.338 10.60495 -0.82458985
17986.89 15815.968 10.619408 -0.85850814
17987.81 15816.598 11.076154 -0.29799747
17988.72 15817.228 11.054261 -0.22105502
17989.64 15817.858 11.038176 -0.20136065
17990.55 15818.487 11.010496 -0.16140548
17991.47 15819.117 10.991897 -0.13576488
17992.38 15819.747 10.961267 -0.11855218
17993.30 15820.377 10.938271 -0.095801461
17994.22 15821.007 10.916543 -0.07700217
17995.13 15821.636 10.891044 -0.060712267
17996.05 15822.266 10.863091 -0.05690034
17996.97 15822.896 10.83895 -0.042263068
17997.88 15823.526 10.815614 -0.038756664
17998.79 15824.156 10.789336 -0.028571323
17999.71 15824.785 10.767834 -0.027973273
18000.63 15825.415 10.747485 -0.023269768
18001.54 15826.045 10.726783 -0.026180967
18002.46 15826.675 10.710757 -0.024925242
18003.38 15827.305 10.693669 -0.043451877
18004.30 15827.934 10.691913 -0.049334343
18005.21 15828.564 10.675221 -0.066258174
18006.12 15829.194 10.673819 -0.07252244
18007.04 15829.824 10.666611 -0.092014879
18007.95 15830.454 10.655578 -0.10754582
18008.87 15831.083 10.647836 -0.11555758
18009.78 15831.713 10.648232 -0.12973096
18010.70 15832.343 10.641394 -0.1471594
18011.62 15832.973 10.628863 -0.17162647
18012.54 15833.603 10.628 -0.1931609
18013.45 15834.232 10.622513 -0.19776706
18014.36 15834.862 10.619345 -0.21034478
18015.28 15835.492 10.613128 -0.22450939
18016.20 15836.122 10.609149 -0.23719072
18017.12 15836.752 10.604736 -0.24294101
18018.04 15837.381 10.600974 -0.26199115
18018.96 15838.011 10.601508 -0.27526764
18019.87 15838.641 10.597523 -0.27975028
18020.78 15839.271 10.589394 -0.29641512
18021.70 15839.901 10.585592 -0.30224948
18022.61 15840.530 10.582528 -0.30519743
18023.53 15841.160 10.580597 -0.31898745
18024.45 15841.790 10.583495 -0.32478729
18025.37 15842.420 10.585956 -0.32657206
18026.28 15843.050 10.581843 -0.33858095
18027.20 15843.679 10.575895 -0.34269766
18028.11 15844.309 10.57881 -0.34881833
18029.03 15844.939 10.576333 -0.34880031
18029.95 15845.569 10.574459 -0.36126448
18030.86 15846.199 10.575222 -0.36082704
18031.78 15846.828 10.573622 -0.36360169
18032.70 15847.458 10.573261 -0.3727105
18033.62 15848.088 10.573209 -0.3794465
18034.53 15848.718 10.574577 -0.37325947
18035.45 15849.348 10.571237 -0.38104011
18036.36 15849.977 10.569745 -0.38667338
18037.28 15850.607 10.573057 -0.39057136
18038.20 15851.237 10.567497 -0.39689681
18039.12 15851.867 10.564393 -0.39483336
18040.04 15852.497 10.568117 -0.40480481
18040.95 15853.126 10.563317 -0.40088287
18041.87 15853.756 10.562765 -0.40405016
18042.79 15854.386 10.568079 -0.40817403
