# Sweep from 15840.727Hz to 15806.081Hz step -0.288716666666672Hz delay 0.8s
# Excitation 0.003811Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
79805.79 15840.727 4.3094401 -0.30439153
79806.61 15840.438 4.3054797 -0.30357506
79807.43 15840.150 4.3135028 -0.30001098
79808.25 15839.861 4.3127066 -0.30076981
79809.07 15839.572 4.3096611 -0.29785139
79809.88 15839.283 4.3118107 -0.30486521
79810.70 15838.995 4.3124096 -0.29398748
79811.52 15838.706 4.3106206 -0.29097538
79812.33 15838.417 4.3125669 -0.29401977
79813.15 15838.129 4.3191262 -0.29079624
79813.97 15837.840 4.3157579 -0.28494131
79814.78 15837.551 4.317089 -0.28573464
79815.60 15837.262 4.3139521 -0.28670149
79816.42 15836.974 4.3164023 -0.2825432
79817.23 15836.685 4.3161963 -0.28465297
79818.05 15836.396 4.3251803 -0.28186687
79818.87 15836.108 4.3267664 -0.27447931
79819.69 15835.819 4.3232762 -0.27553358
79820.50 15835.530 4.3279842 -0.26960137
79821.32 15835.241 4.33269 -0.27110028
79822.13 15834.953 4.33887 -0.26629115
79822.95 15834.664 4.3378918 -0.26531734
79823.77 15834.375 4.3344135 -0.25696764
79824.58 15834.087 4.3409027 -0.25996178
79825.40 15833.798 4.3418431 -0.25664124
79826.22 15833.509 4.3379769 -0.25233504
79827.03 15833.220 4.3535388 -0.25009669
79827.85 15832.932 4.3510322 -0.24560947
79828.67 15832.643 4.3503273 -0.23970225
79829.48 15832.354 4.357702 -0.23844385
79830.30 15832.066 4.364013 -0.23340149
79831.12 15831.777 4.3729056 -0.22927017
79831.94 15831.488 4.3691762 -0.22522248
79832.75 15831.199 4.3814239 -0.22147159
79833.57 15830.911 4.3774626 -0.22032738
79834.39 15830.622 4.386729 -0.2204166
79835.20 15830.333 4.3957648 -0.21550012
79836.02 15830.044 4.406169 -0.20319978
79836.84 15829.756 4.4127764 -0.20282607
79837.66 15829.467 4.4166491 -0.20520352
79838.48 15829.178 4.4260637 -0.20192479
79839.29 15828.890 4.4395779 -0.19559069
79840.11 15828.601 4.4451544 -0.19123925
79840.93 15828.312 4.4544167 -0.18953669
79841.74 15828.023 4.4665662 -0.18726497
79842.56 15827.735 4.4742637 -0.18552402
79843.38 15827.446 4.4938197 -0.17999606
79844.19 15827.157 4.494626 -0.18035138
79845.01 15826.869 4.5122706 -0.18013206
79845.82 15826.580 4.524597 -0.1780124
79846.64 15826.291 4.5306824 -0.1841594
79847.45 15826.002 4.5495813 -0.17607005
79848.27 15825.714 4.5711245 -0.19020642
79849.09 15825.425 4.5817183 -0.18946335
79849.90 15825.136 4.5887314 -0.19497551
79850.72 15824.848 4.6109212 -0.20029319
79851.54 15824.559 4.6198734 -0.19955003
79852.35 15824.270 4.6329701 -0.21122335
79853.17 15823.981 4.6470427 -0.21927985
79853.98 15823.693 4.6601945 -0.22613436
79854.80 15823.404 4.6778341 -0.24235845
79855.62 15823.115 4.692668 -0.256296
79856.43 15822.827 4.7046574 -0.26903146
79857.25 15822.538 4.7122576 -0.29086254
79858.06 15822.249 4.727282 -0.31459851
79858.88 15821.960 4.7278763 -0.32812454
79859.70 15821.672 4.7361741 -0.36584183
79860.51 15821.383 4.7363937 -0.41765375
79861.33 15821.094 4.711444 -0.49949443
79862.15 15820.806 4.4708131 -0.59215705
79862.96 15820.517 4.4247654 -0.57055104
79863.77 15820.228 4.4060653 -0.56385301
79864.59 15819.939 4.3909376 -0.56007485
79865.41 15819.651 4.3868686 -0.55570729
79866.22 15819.362 4.3798113 -0.54595182
79867.04 15819.073 4.3739774 -0.53894473
79867.86 15818.785 4.3716113 -0.53203087
79868.67 15818.496 4.3635077 -0.53137194
79869.49 15818.207 4.3546042 -0.53212472
79870.31 15817.918 4.3489554 -0.52288931
79871.12 15817.630 4.3462387 -0.51615928
79871.94 15817.341 4.3418599 -0.51323121
79872.75 15817.052 4.3379609 -0.51658714
79873.57 15816.764 4.3386153 -0.51147049
79874.38 15816.475 4.3393497 -0.50018468
79875.20 15816.186 4.3273662 -0.49656848
79876.01 15815.897 4.3310924 -0.49935454
79876.82 15815.609 4.3275627 -0.49519531
79877.64 15815.320 4.3252953 -0.49543468
79878.45 15815.031 4.3221739 -0.4872806
79879.27 15814.743 4.3234973 -0.49568058
79880.09 15814.454 4.3175501 -0.48227474
79880.91 15814.165 4.3207478 -0.48786194
79881.72 15813.876 4.3155815 -0.47369329
79882.54 15813.588 4.3130945 -0.48185103
79883.35 15813.299 4.3146415 -0.4796529
79884.17 15813.010 4.3148102 -0.47603217
79884.98 15812.721 4.3151563 -0.47450101
79885.80 15812.433 4.3100654 -0.47499873
79886.62 15812.144 4.31239 -0.47352546
79887.43 15811.855 4.3101572 -0.47337934
79888.25 15811.567 4.3103873 -0.47305056
79889.07 15811.278 4.3122559 -0.46820583
79889.88 15810.989 4.3093819 -0.46438535
79890.70 15810.700 4.3096188 -0.46257227
79891.52 15810.412 4.3061632 -0.46239379
79892.33 15810.123 4.3127939 -0.46046907
79893.15 15809.834 4.304929 -0.45989123
79893.96 15809.546 4.3064847 -0.462831
79894.77 15809.257 4.3082923 -0.45883459
79895.59 15808.968 4.3008786 -0.46041873
79896.41 15808.679 4.2996085 -0.45400708
79897.23 15808.391 4.3018358 -0.44871922
79898.05 15808.102 4.3016494 -0.45595345
79898.86 15807.813 4.3008222 -0.45177856
79899.68 15807.525 4.2972788 -0.45302798
79900.50 15807.236 4.2996858 -0.45484452
79901.32 15806.947 4.3012901 -0.44634635
79902.13 15806.658 4.3045379 -0.45096957
79902.95 15806.370 4.3017903 -0.44972398
79903.77 15806.081 4.2984934 -0.44897746
