# Sweep from 15845.622Hz to 15805.058Hz step -0.3380333333333207Hz delay 0.8s
# Excitation 0.001779Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
70713.95 15845.622 1.981779 -0.30427449
70714.76 15845.284 1.9863858 -0.30620305
70715.58 15844.946 1.9869606 -0.30133003
70716.40 15844.608 1.9868405 -0.29956581
70717.21 15844.270 1.9828071 -0.3017559
70718.03 15843.932 1.9808601 -0.30708699
70718.84 15843.594 1.9841198 -0.30168334
70719.66 15843.256 1.9850088 -0.29941359
70720.48 15842.918 1.9814388 -0.2984743
70721.29 15842.580 1.9793606 -0.29954811
70722.12 15842.242 1.9811857 -0.29675499
70722.93 15841.904 1.9822139 -0.30275126
70723.75 15841.566 1.9823513 -0.30287126
70724.56 15841.228 1.9820025 -0.28676001
70725.38 15840.890 1.9872912 -0.29203184
70726.19 15840.551 1.9837466 -0.2987901
70727.00 15840.213 1.9869835 -0.29660785
70727.82 15839.875 1.9897152 -0.29269344
70728.63 15839.537 1.9872755 -0.29460764
70729.45 15839.199 1.98566 -0.29412746
70730.26 15838.861 1.9835143 -0.29208243
70731.08 15838.523 1.9892111 -0.29324207
70731.90 15838.185 1.9933293 -0.29349252
70732.71 15837.847 1.9897775 -0.28541308
70733.52 15837.509 1.9945014 -0.28517081
70734.34 15837.171 1.9879542 -0.28668589
70735.15 15836.833 1.9973058 -0.28242013
70735.97 15836.495 1.9946622 -0.2871266
70736.79 15836.157 1.9912679 -0.28418773
70737.60 15835.819 1.9962617 -0.28190246
70738.42 15835.481 1.9972699 -0.28420013
70739.24 15835.143 1.9974543 -0.27796645
70740.05 15834.805 2.0004907 -0.27829421
70740.86 15834.467 1.9976096 -0.27437832
70741.68 15834.129 1.9999586 -0.2720935
70742.49 15833.791 1.9991987 -0.27481434
70743.31 15833.453 2.0039463 -0.26876123
70744.12 15833.115 2.0073592 -0.25999657
70744.94 15832.777 2.0080058 -0.26595313
70745.76 15832.439 2.0112943 -0.26980348
70746.57 15832.101 2.0113052 -0.26523585
70747.39 15831.763 2.0115333 -0.26759241
70748.21 15831.425 2.0196746 -0.26297477
70749.02 15831.087 2.0220211 -0.25665358
70749.84 15830.749 2.0258963 -0.25269526
70750.66 15830.410 2.0304522 -0.26094111
70751.47 15830.072 2.0415171 -0.25017144
70752.29 15829.734 2.0430045 -0.25815126
70753.11 15829.396 2.0536352 -0.24899873
70753.92 15829.058 2.0527784 -0.25469603
70754.74 15828.720 2.0673688 -0.24746984
70755.55 15828.382 2.0671425 -0.25154125
70756.37 15828.044 2.08249 -0.25268537
70757.19 15827.706 2.0875923 -0.25181706
70758.01 15827.368 2.1008759 -0.26018088
70758.82 15827.030 2.1124533 -0.26423507
70759.64 15826.692 2.1155943 -0.2724525
70760.45 15826.354 2.1289434 -0.28115937
70761.27 15826.016 2.1415426 -0.29427324
70762.09 15825.678 2.1390078 -0.30871351
70762.90 15825.340 2.1426779 -0.32474713
70763.72 15825.002 2.1450462 -0.34498248
70764.54 15824.664 2.1419062 -0.35567808
70765.35 15824.326 2.1358035 -0.37572704
70766.17 15823.988 2.1264461 -0.38815742
70766.98 15823.650 2.1075689 -0.39481449
70767.80 15823.312 2.1041535 -0.40599897
