# Sweep from 15812.445Hz to 15840.641Hz step 0.23496666666666594Hz delay 0.9s
# Excitation 0.000774Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
35002.45 15812.445 0.86531145 -0.32259953
35003.37 15812.680 0.86206165 -0.32848581
35004.28 15812.915 0.86832546 -0.33303843
35005.19 15813.150 0.86406988 -0.32077344
35006.11 15813.385 0.86745234 -0.32373586
35007.03 15813.620 0.86553104 -0.32332326
35007.95 15813.855 0.85913445 -0.32282526
35008.86 15814.090 0.8662692 -0.33096487
35009.78 15814.325 0.86721741 -0.32507876
35010.69 15814.560 0.86859956 -0.32611342
35011.61 15814.795 0.8653596 -0.32595989
35012.52 15815.030 0.8636232 -0.32988243
35013.44 15815.265 0.86319744 -0.32700811
35014.36 15815.500 0.86447028 -0.33162155
35015.27 15815.735 0.86992873 -0.32525139
35016.19 15815.969 0.86705285 -0.33141777
35017.11 15816.204 0.86812179 -0.3308904
35018.02 15816.439 0.86521106 -0.3313086
35018.94 15816.674 0.8713979 -0.33715713
35019.85 15816.909 0.86787134 -0.33358074
35020.77 15817.144 0.87065956 -0.33561534
35021.68 15817.379 0.87025603 -0.32586229
35022.60 15817.614 0.87323224 -0.33430481
35023.51 15817.849 0.86458203 -0.33401369
35024.43 15818.084 0.87148936 -0.33520121
35025.35 15818.319 0.86879675 -0.33720536
35026.26 15818.554 0.87519788 -0.33775004
35027.18 15818.789 0.87025944 -0.33404189
35028.10 15819.024 0.87402236 -0.33058902
35029.01 15819.259 0.87581191 -0.33498992
35029.93 15819.494 0.87701164 -0.33419695
35030.85 15819.729 0.8659834 -0.33857896
35031.77 15819.964 0.87470261 -0.34490063
35032.68 15820.199 0.87600068 -0.33893861
35033.60 15820.434 0.87911707 -0.34184009
35034.51 15820.669 0.87993908 -0.34048924
35035.43 15820.904 0.8767193 -0.34314439
35036.35 15821.139 0.87854289 -0.34242188
35037.26 15821.374 0.88011603 -0.34683578
35038.18 15821.609 0.87962644 -0.34693147
35039.10 15821.844 0.8792037 -0.34711749
35040.01 15822.079 0.88408029 -0.34586049
35040.93 15822.314 0.89286721 -0.34713
35041.85 15822.549 0.89250523 -0.35072247
35042.77 15822.784 0.90097683 -0.35520566
35043.68 15823.019 0.8960078 -0.34288874
35044.60 15823.253 0.90716219 -0.34357356
35045.52 15823.488 0.90708761 -0.35072759
35046.43 15823.723 0.90252001 -0.34946208
35047.35 15823.958 0.91487425 -0.34865315
35048.27 15824.193 0.91613725 -0.3497772
35049.18 15824.428 0.91703828 -0.3439043
35050.10 15824.663 0.92805379 -0.35037593
35051.01 15824.898 0.93294966 -0.35337646
35051.93 15825.133 0.93602284 -0.34557181
35052.84 15825.368 0.94336053 -0.34289675
35053.76 15825.603 0.94939941 -0.33301112
35054.68 15825.838 0.95201563 -0.33308203
35055.59 15826.073 0.96301471 -0.32122998
35056.50 15826.308 0.95853397 -0.30817324
35057.42 15826.543 0.96073563 -0.30363728
35058.33 15826.778 0.95879795 -0.29419982
35059.25 15827.013 0.95797691 -0.29267514
35060.17 15827.248 0.94670054 -0.27285165
35061.08 15827.483 0.94301521 -0.26902561
35062.00 15827.718 0.93621583 -0.26777673
35062.91 15827.953 0.93192278 -0.25934619
35063.83 15828.188 0.9232246 -0.25841311
35064.75 15828.423 0.93051773 -0.25573269
35065.66 15828.658 0.91526766 -0.26034849
35066.58 15828.893 0.90134699 -0.25651406
35067.49 15829.128 0.90265348 -0.25352065
35068.41 15829.363 0.8961452 -0.25359788
35069.32 15829.598 0.89499406 -0.25874962
35070.24 15829.833 0.88703558 -0.26197984
35071.16 15830.067 0.88874248 -0.25494469
35072.07 15830.302 0.88636176 -0.26326504
35072.99 15830.537 0.88006095 -0.26768726
35073.91 15830.772 0.88611262 -0.26508545
35074.82 15831.007 0.88181622 -0.26929379
35075.74 15831.242 0.88194457 -0.26952057
35076.65 15831.477 0.87654848 -0.26403521
35077.57 15831.712 0.87585016 -0.26683475
35078.48 15831.947 0.87791875 -0.26769629
35079.40 15832.182 0.87054184 -0.26975951
35080.32 15832.417 0.8669619 -0.2690926
35081.23 15832.652 0.86818915 -0.27537988
35082.15 15832.887 0.86995186 -0.27352027
35083.06 15833.122 0.8686531 -0.2742334
35083.98 15833.357 0.87094293 -0.27609761
35084.90 15833.592 0.8715989 -0.27706824
35085.81 15833.827 0.86554019 -0.27400489
35086.73 15834.062 0.86852413 -0.27953121
35087.65 15834.297 0.86661043 -0.27950344
35088.56 15834.532 0.87425593 -0.28204718
35089.48 15834.767 0.86671326 -0.27532906
35090.40 15835.002 0.86423734 -0.27870794
35091.31 15835.237 0.86834632 -0.28023115
35092.23 15835.472 0.86501325 -0.28114175
35093.14 15835.707 0.86614449 -0.27770713
35094.06 15835.942 0.86834575 -0.28014432
35094.97 15836.177 0.86868135 -0.28345539
35095.89 15836.412 0.86051011 -0.27465114
35096.80 15836.647 0.86347512 -0.28304882
35097.72 15836.882 0.86358466 -0.28212017
35098.64 15837.117 0.86365816 -0.27739955
35099.56 15837.351 0.86439462 -0.28177274
35100.48 15837.586 0.86270194 -0.28704287
35101.40 15837.821 0.86556429 -0.28697977
35102.31 15838.056 0.8603252 -0.28269307
35103.23 15838.291 0.86494998 -0.28350146
35104.14 15838.526 0.86132974 -0.27910846
35105.06 15838.761 0.85972749 -0.28762841
35105.97 15838.996 0.86718291 -0.28687114
35106.89 15839.231 0.86532214 -0.28764606
35107.81 15839.466 0.85904617 -0.28721735
35108.73 15839.701 0.86145127 -0.2886035
35109.64 15839.936 0.86455992 -0.29027987
35110.56 15840.171 0.86355135 -0.28397352
35111.47 15840.406 0.86250043 -0.28510308
35112.38 15840.641 0.86906772 -0.29012546
