# Sweep from 15806.081Hz to 15840.727Hz step 0.288716666666672Hz delay 0.8s
# Excitation 0.003811Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
79706.94 15806.081 4.3045175 -0.44587699
79707.76 15806.370 4.2993161 -0.4562992
79708.57 15806.658 4.3008949 -0.44549549
79709.39 15806.947 4.3005575 -0.45414967
79710.21 15807.236 4.2957422 -0.45015926
79711.02 15807.525 4.3043551 -0.45322747
79711.84 15807.813 4.3011128 -0.45785475
79712.66 15808.102 4.3036603 -0.45692744
79713.48 15808.391 4.3036339 -0.44838259
79714.29 15808.679 4.2972092 -0.45747993
79715.11 15808.968 4.3066179 -0.46029336
79715.93 15809.257 4.3020104 -0.45675071
79716.74 15809.546 4.3051277 -0.46054427
79717.56 15809.834 4.3071459 -0.46135264
79718.37 15810.123 4.3028385 -0.46301838
79719.19 15810.412 4.304386 -0.46574846
79720.00 15810.700 4.3098007 -0.46332255
79720.82 15810.989 4.3079422 -0.46407476
79721.64 15811.278 4.3138903 -0.46766925
79722.45 15811.567 4.3085724 -0.4670338
79723.27 15811.855 4.3085333 -0.47684262
79724.08 15812.144 4.3147006 -0.47286937
79724.90 15812.433 4.3105947 -0.47355616
79725.72 15812.721 4.3081773 -0.47526572
79726.53 15813.010 4.3146983 -0.48555762
79727.35 15813.299 4.3154996 -0.47607858
79728.17 15813.588 4.310079 -0.48207704
79728.99 15813.876 4.3201376 -0.48492308
79729.81 15814.165 4.323957 -0.48318168
79730.62 15814.454 4.3176769 -0.48985817
79731.44 15814.743 4.3262485 -0.48679459
79732.26 15815.031 4.3272335 -0.49391139
79733.07 15815.320 4.3284613 -0.49653943
79733.89 15815.609 4.3275822 -0.49624896
79734.70 15815.897 4.324886 -0.50250429
79735.52 15816.186 4.3326263 -0.4987869
79736.34 15816.475 4.3362411 -0.50655461
79737.15 15816.764 4.3393488 -0.50827083
79737.97 15817.052 4.338438 -0.50952798
79738.78 15817.341 4.3458172 -0.51046925
79739.60 15817.630 4.3456012 -0.51894932
79740.42 15817.918 4.3495943 -0.52320189
79741.24 15818.207 4.3538298 -0.5276849
79742.06 15818.496 4.359476 -0.53409644
79742.87 15818.785 4.3615187 -0.53283208
79743.68 15819.073 4.3806699 -0.54070347
79744.50 15819.362 4.3782261 -0.54615208
79745.31 15819.651 4.3844252 -0.55315854
79746.12 15819.939 4.3961281 -0.56345738
79746.94 15820.228 4.4048707 -0.56566881
79747.76 15820.517 4.4302201 -0.57226595
79748.58 15820.806 4.4527978 -0.57744887
79749.40 15821.094 4.4814979 -0.58312799
79750.21 15821.383 4.5392721 -0.58695969
79751.03 15821.672 4.6790947 -0.49994924
79751.84 15821.960 4.7307112 -0.33080073
79752.66 15822.249 4.7256794 -0.31231818
79753.47 15822.538 4.7205303 -0.29048212
79754.29 15822.827 4.7066796 -0.26881301
79755.11 15823.115 4.6932678 -0.25232688
79755.93 15823.404 4.6756609 -0.23876481
79756.74 15823.693 4.6634568 -0.22682104
79757.56 15823.981 4.6403234 -0.22328393
79758.37 15824.270 4.6364612 -0.20904636
79759.19 15824.559 4.6212499 -0.19950322
79760.00 15824.848 4.6113987 -0.20105146
79760.82 15825.136 4.5990391 -0.19235885
79761.63 15825.425 4.5820825 -0.18537185
79762.45 15825.714 4.56311 -0.18353585
79763.27 15826.002 4.5523111 -0.1846778
79764.08 15826.291 4.5395304 -0.17997584
79764.90 15826.580 4.52125 -0.17546888
79765.72 15826.869 4.5084826 -0.18342529
79766.53 15827.157 4.5009451 -0.1901155
79767.35 15827.446 4.4883486 -0.18395976
79768.16 15827.735 4.4808426 -0.18595223
79768.98 15828.023 4.4670369 -0.18661653
79769.80 15828.312 4.4561357 -0.18622266
79770.61 15828.601 4.4479339 -0.20031351
79771.43 15828.890 4.4322405 -0.20084535
79772.24 15829.178 4.4254889 -0.19671995
79773.06 15829.467 4.4120325 -0.20144815
79773.88 15829.756 4.4099324 -0.20120481
79774.70 15830.044 4.4036424 -0.20642877
79775.51 15830.333 4.3952764 -0.20826437
79776.33 15830.622 4.3928699 -0.2149264
79777.14 15830.911 4.3787277 -0.22118685
79777.96 15831.199 4.3781229 -0.22203649
79778.78 15831.488 4.3771779 -0.22525508
79779.59 15831.777 4.3634982 -0.23413577
79780.41 15832.066 4.3638443 -0.23105274
79781.22 15832.354 4.3594882 -0.23821016
79782.04 15832.643 4.360259 -0.2442865
79782.86 15832.932 4.349718 -0.24146291
79783.67 15833.220 4.3494579 -0.24995043
79784.49 15833.509 4.3450286 -0.25441986
79785.31 15833.798 4.3391128 -0.25163399
79786.12 15834.087 4.3363848 -0.2632346
79786.94 15834.375 4.34086 -0.25445843
79787.76 15834.664 4.3339246 -0.2681424
79788.57 15834.953 4.3336076 -0.26156505
79789.38 15835.241 4.3287155 -0.26689725
79790.20 15835.530 4.3277382 -0.26660359
79791.01 15835.819 4.3259442 -0.27373656
79791.83 15836.108 4.3239129 -0.27771898
79792.65 15836.396 4.3269783 -0.27526102
79793.47 15836.685 4.3186888 -0.27940158
79794.28 15836.974 4.3179284 -0.28334824
79795.10 15837.262 4.3170699 -0.28391065
79795.91 15837.551 4.3131381 -0.28612814
79796.73 15837.840 4.317862 -0.28733896
79797.54 15838.129 4.3194682 -0.29236602
79798.36 15838.417 4.3162449 -0.28825883
79799.18 15838.706 4.3131786 -0.29669812
79799.99 15838.995 4.3126356 -0.29478699
79800.81 15839.283 4.3090713 -0.29616251
79801.63 15839.572 4.3081677 -0.29930442
79802.45 15839.861 4.3140958 -0.29892001
79803.26 15840.150 4.3068362 -0.29885027
79804.08 15840.438 4.3086056 -0.30337375
79804.90 15840.727 4.2997954 -0.30149408
