# Sweep from 32354.293Hz to 32354.519Hz step 0.005649999999968713Hz delay 20s
# Excitation 0.040000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
25715.70 32354.293 0.078217 -1.69076
25735.73 32354.299 0.116416 -1.76897
25755.76 32354.304 0.107321 -1.83264
25775.80 32354.310 0.136425 -1.91723
25795.83 32354.316 0.143701 -2.01182
25815.86 32354.321 0.203728 -2.13733
25835.89 32354.327 0.239199 -2.23555
25855.93 32354.333 0.278307 -2.3747
25875.96 32354.338 0.3447 -2.50658
25895.99 32354.344 0.412003 -2.67484
25916.02 32354.350 0.553886 -2.85401
25936.05 32354.355 0.665754 -3.06774
25956.08 32354.361 0.810363 -3.29693
25976.12 32354.366 1.06957 -3.64618
25996.15 32354.372 1.5125 -4.06001
26016.18 32354.378 2.23373 -4.45564
26036.21 32354.383 3.51703 -4.6812
26056.24 32354.389 5.47792 -3.94633
26076.27 32354.395 6.72665 -1.95088
26096.30 32354.400 6.96858 -0.488402
26116.34 32354.406 6.84398 0.719414
26136.37 32354.412 6.49746 1.6944
26156.40 32354.417 6.00542 2.38289
26176.43 32354.423 5.44972 2.81217
26196.46 32354.429 4.81762 3.16597
26216.49 32354.434 4.23645 3.25146
26236.53 32354.440 3.71894 3.27238
26256.56 32354.446 3.24691 3.21872
26276.59 32354.451 2.79944 3.13777
26296.62 32354.457 2.43837 3.02681
26316.65 32354.463 2.09549 2.83855
26336.68 32354.468 1.82263 2.71304
26356.71 32354.474 1.59526 2.52841
26376.74 32354.479 1.38244 2.37198
26396.78 32354.485 1.24056 2.21281
26416.81 32354.491 1.11687 2.09367
26436.84 32354.496 1.03046 1.95088
26456.87 32354.502 0.921322 1.81991
26476.90 32354.508 0.838558 1.7235
26496.93 32354.513 0.771255 1.65983
26516.97 32354.519 0.72669 1.56798
