# Sweep from 15838.685Hz to 15815.083Hz step -0.1966833333333246Hz delay 0.9s
# Excitation 0.000613Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
6060.98 15838.685 0.68033847 -0.29221076
6061.89 15838.488 0.68180293 -0.28642029
6062.81 15838.292 0.68407695 -0.28750839
6063.72 15838.095 0.67996928 -0.2897562
6064.64 15837.898 0.67957399 -0.28560297
6065.56 15837.702 0.68297834 -0.28654682
6066.47 15837.505 0.68627065 -0.28862797
6067.39 15837.308 0.68702224 -0.28902897
6068.31 15837.112 0.68333594 -0.28189854
6069.22 15836.915 0.68759505 -0.28509902
6070.14 15836.718 0.68870639 -0.2798229
6071.06 15836.521 0.68700223 -0.28225242
6071.97 15836.325 0.68719822 -0.28340423
6072.89 15836.128 0.68704423 -0.28238915
6073.81 15835.931 0.68329967 -0.28536567
6074.72 15835.735 0.68644675 -0.2792537
6075.64 15835.538 0.68447554 -0.28072029
6076.56 15835.341 0.68527419 -0.27877854
6077.48 15835.145 0.68459377 -0.28056357
6078.39 15834.948 0.68778382 -0.2803198
6079.31 15834.751 0.69603453 -0.27869766
6080.23 15834.555 0.69105619 -0.27902877
6081.14 15834.358 0.68801575 -0.27261106
6082.06 15834.161 0.68530846 -0.27965666
6082.97 15833.965 0.68772329 -0.27571014
6083.89 15833.768 0.69227832 -0.27908527
6084.81 15833.571 0.68971167 -0.27264588
6085.72 15833.375 0.68939244 -0.27721202
6086.64 15833.178 0.68761852 -0.27219249
6087.56 15832.981 0.69111286 -0.27512218
6088.48 15832.784 0.69425971 -0.27661804
6089.39 15832.588 0.68558791 -0.27534341
6090.31 15832.391 0.68690122 -0.27492948
6091.22 15832.194 0.69310283 -0.27650344
6092.14 15831.998 0.69659836 -0.27188261
6093.05 15831.801 0.69428654 -0.26855929
6093.96 15831.604 0.69199899 -0.27040028
6094.88 15831.408 0.7010695 -0.26258513
6095.80 15831.211 0.69805191 -0.26672285
6096.71 15831.014 0.70217089 -0.26801911
6097.63 15830.818 0.69932179 -0.2655861
6098.55 15830.621 0.69560002 -0.26523725
6099.46 15830.424 0.70450307 -0.2686501
6100.37 15830.228 0.70989347 -0.26350068
6101.29 15830.031 0.71373836 -0.26284957
6102.21 15829.834 0.71055166 -0.25186478
6103.12 15829.638 0.71123452 -0.25752112
6104.04 15829.441 0.71653636 -0.25722238
6104.95 15829.244 0.72124175 -0.25687314
6105.87 15829.048 0.72764522 -0.25444112
6106.79 15828.851 0.72363974 -0.26016474
6107.70 15828.654 0.73050751 -0.25519753
6108.62 15828.457 0.74480363 -0.25452977
6109.54 15828.261 0.7467126 -0.26190219
6110.45 15828.064 0.75443154 -0.26620665
6111.37 15827.867 0.76103981 -0.26272249
6112.28 15827.671 0.7609159 -0.27099125
6113.20 15827.474 0.77115891 -0.27961474
6114.11 15827.277 0.77601254 -0.29066786
6115.03 15827.081 0.7708648 -0.29975996
6115.95 15826.884 0.78082525 -0.30696052
6116.86 15826.687 0.77509736 -0.31394214
6117.78 15826.491 0.76547752 -0.3225752
6118.70 15826.294 0.76397959 -0.32799787
6119.61 15826.097 0.76294896 -0.33585832
6120.53 15825.901 0.75517687 -0.33968124
6121.44 15825.704 0.74807105 -0.33948558
6122.36 15825.507 0.74521495 -0.34699437
6123.27 15825.311 0.73888452 -0.350964
6124.18 15825.114 0.73084203 -0.34447891
6125.10 15824.917 0.73168445 -0.34474544
6126.01 15824.720 0.73341334 -0.35063141
6126.93 15824.524 0.72300736 -0.34518544
6127.84 15824.327 0.71962319 -0.34282201
6128.76 15824.130 0.71028393 -0.34746819
6129.68 15823.934 0.71240237 -0.34120674
6130.59 15823.737 0.71269233 -0.34363936
6131.51 15823.540 0.70713719 -0.333956
6132.43 15823.344 0.70800508 -0.33925585
6133.34 15823.147 0.7064005 -0.33843003
6134.26 15822.950 0.70163833 -0.34046556
6135.17 15822.754 0.70101441 -0.34155286
6136.09 15822.557 0.70766856 -0.33581765
6137.00 15822.360 0.70331191 -0.33976951
6137.92 15822.164 0.6977404 -0.33691515
6138.84 15821.967 0.69995446 -0.33040331
6139.75 15821.770 0.69663565 -0.33457468
6140.67 15821.574 0.69499174 -0.33578601
6141.59 15821.377 0.6957215 -0.33265479
6142.50 15821.180 0.69638685 -0.33142868
6143.42 15820.984 0.69108233 -0.3342015
6144.33 15820.787 0.68965454 -0.33392257
6145.25 15820.590 0.689221 -0.32850508
6146.17 15820.393 0.69308538 -0.32573462
6147.09 15820.197 0.68915074 -0.32765183
6148.00 15820.000 0.68526481 -0.32463277
6148.91 15819.803 0.69318088 -0.32458416
6149.83 15819.607 0.69107932 -0.32672892
6150.75 15819.410 0.68665122 -0.32488083
6151.67 15819.213 0.68509877 -0.32718228
6152.58 15819.017 0.68699853 -0.32017601
6153.50 15818.820 0.69020314 -0.32508754
6154.42 15818.623 0.68692486 -0.32881925
6155.33 15818.427 0.6848357 -0.32460329
6156.25 15818.230 0.69080727 -0.32701305
6157.17 15818.033 0.69034911 -0.3232982
6158.08 15817.837 0.68712063 -0.32312363
6159.00 15817.640 0.68602475 -0.32224955
6159.92 15817.443 0.68276671 -0.32350454
6160.83 15817.247 0.68564549 -0.3211039
6161.75 15817.050 0.68609887 -0.32419391
6162.67 15816.853 0.69053067 -0.3188843
6163.59 15816.656 0.68802325 -0.32141583
6164.50 15816.460 0.68165639 -0.32061433
6165.42 15816.263 0.68260834 -0.3222849
6166.33 15816.066 0.67980488 -0.31932646
6167.25 15815.870 0.68179281 -0.31581382
6168.16 15815.673 0.68450851 -0.32388508
6169.08 15815.476 0.68481285 -0.31261612
6169.99 15815.280 0.68283833 -0.32555442
6170.91 15815.083 0.68494484 -0.32390261
