# Sweep from 15839.182Hz to 15814.709Hz step -0.24472999999999956Hz delay 0.9s
# Excitation 0.000663Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
4527.73 15839.182 0.73817012 -0.2862854
4528.65 15838.937 0.73505311 -0.28196155
4529.56 15838.693 0.73501445 -0.2861803
4530.47 15838.448 0.73817597 -0.28698759
4531.39 15838.203 0.73832643 -0.28750168
4532.31 15837.958 0.73951986 -0.28173358
4533.22 15837.714 0.73817949 -0.28313792
4534.13 15837.469 0.7369988 -0.2842952
4535.05 15837.224 0.73467163 -0.27970663
4535.96 15836.979 0.74260691 -0.28516178
4536.88 15836.735 0.73409541 -0.28570744
4537.80 15836.490 0.73926657 -0.27930403
4538.72 15836.245 0.74110051 -0.28201413
4539.63 15836.001 0.73849196 -0.28072259
4540.55 15835.756 0.73746605 -0.27779083
4541.46 15835.511 0.74062115 -0.27909758
4542.38 15835.266 0.74351635 -0.27840753
4543.30 15835.022 0.740014 -0.27635056
4544.21 15834.777 0.74214614 -0.28174688
4545.12 15834.532 0.74022643 -0.27913714
4546.04 15834.287 0.74168594 -0.27660718
4546.95 15834.043 0.74004254 -0.27716777
4547.87 15833.798 0.74479897 -0.27531559
4548.79 15833.553 0.74566395 -0.26888333
4549.70 15833.308 0.74279592 -0.27315392
4550.62 15833.064 0.74261055 -0.27559847
4551.54 15832.819 0.74708481 -0.27835233
4552.45 15832.574 0.739619 -0.2696633
4553.37 15832.330 0.74940402 -0.27241902
4554.29 15832.085 0.74721277 -0.26938349
4555.20 15831.840 0.74469079 -0.26980456
4556.12 15831.595 0.74837436 -0.26722736
4557.04 15831.351 0.75036706 -0.26910715
4557.96 15831.106 0.75328353 -0.26598883
4558.87 15830.861 0.75497815 -0.26217853
4559.79 15830.616 0.75754292 -0.2611593
4560.71 15830.372 0.75844997 -0.2584845
4561.62 15830.127 0.7646745 -0.2596239
4562.54 15829.882 0.77359164 -0.25383088
4563.45 15829.638 0.77714282 -0.25580775
4564.37 15829.393 0.77526477 -0.2614278
4565.28 15829.148 0.7835377 -0.25496496
4566.20 15828.903 0.79132064 -0.2571559
4567.12 15828.659 0.79364708 -0.25639864
4568.04 15828.414 0.80596141 -0.25889119
4568.95 15828.169 0.80618514 -0.25155998
4569.87 15827.924 0.81915221 -0.26895779
4570.79 15827.680 0.8265738 -0.27646149
4571.70 15827.435 0.83442336 -0.28371355
4572.61 15827.190 0.83805355 -0.29244873
4573.53 15826.946 0.83583444 -0.30968164
4574.45 15826.701 0.83323829 -0.31830757
4575.36 15826.456 0.83095318 -0.32391156
4576.28 15826.211 0.82145999 -0.33488143
4577.20 15825.967 0.816799 -0.34642474
4578.12 15825.722 0.81014474 -0.34706699
4579.04 15825.477 0.80106844 -0.34808403
4579.96 15825.232 0.79298616 -0.35333773
4580.87 15824.988 0.78417145 -0.34792853
4581.79 15824.743 0.78323257 -0.34844487
4582.70 15824.498 0.7833558 -0.35159576
4583.62 15824.253 0.77836728 -0.35343089
4584.54 15824.009 0.77207056 -0.34949747
4585.45 15823.764 0.77175991 -0.34415172
4586.36 15823.519 0.76121893 -0.35165007
4587.27 15823.275 0.75975242 -0.34747046
4588.19 15823.030 0.76106704 -0.34473626
4589.11 15822.785 0.76090276 -0.34129914
4590.03 15822.540 0.75402249 -0.34030586
4590.95 15822.296 0.75354546 -0.3413424
4591.87 15822.051 0.75039731 -0.34082777
4592.78 15821.806 0.75050741 -0.33688869
4593.69 15821.561 0.74783355 -0.34190282
4594.61 15821.317 0.74127115 -0.33363156
4595.53 15821.072 0.74999264 -0.3342719
4596.44 15820.827 0.74737534 -0.33696327
4597.36 15820.583 0.74372912 -0.32930282
4598.27 15820.338 0.74839323 -0.32603162
4599.19 15820.093 0.74602622 -0.32479502
4600.10 15819.848 0.74626172 -0.33320057
4601.02 15819.604 0.73967465 -0.33133679
4601.93 15819.359 0.74871588 -0.32590552
4602.85 15819.114 0.74471666 -0.32447321
4603.76 15818.869 0.74007545 -0.32633378
4604.68 15818.625 0.74019795 -0.32679355
4605.60 15818.380 0.73976582 -0.32482362
4606.51 15818.135 0.73552332 -0.32319116
4607.42 15817.890 0.74097181 -0.32411745
4608.34 15817.646 0.73804739 -0.32321088
4609.25 15817.401 0.74202239 -0.32054177
4610.17 15817.156 0.73611903 -0.32143458
4611.08 15816.912 0.73509824 -0.32389471
4612.00 15816.667 0.73602166 -0.32077716
4612.92 15816.422 0.73765705 -0.32357755
4613.83 15816.177 0.74065366 -0.32962723
4614.75 15815.933 0.73853022 -0.31922829
4615.66 15815.688 0.73592133 -0.32043033
4616.58 15815.443 0.7420125 -0.32212623
4617.49 15815.198 0.74300408 -0.31845715
4618.40 15814.954 0.73657856 -0.32139258
4619.32 15814.709 0.73916755 -0.32281596
