# Sweep from 32354.298Hz to 32354.525Hz step 0.005675000000064756Hz delay 20s
# Excitation 0.040000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
17501.96 32354.298 0.0618461 -1.67166
17521.99 32354.304 0.0864024 -1.75351
17542.03 32354.309 0.10914 -1.82718
17562.06 32354.315 0.140973 -1.90995
17582.09 32354.321 0.155524 -1.99272
17602.12 32354.326 0.18099 -2.09094
17622.16 32354.332 0.23738 -2.24192
17642.19 32354.338 0.271941 -2.35379
17662.22 32354.343 0.34561 -2.5084
17682.25 32354.349 0.418369 -2.69303
17702.28 32354.355 0.524782 -2.86583
17722.32 32354.360 0.699405 -3.07138
17742.35 32354.366 0.851291 -3.3515
17762.38 32354.372 1.07048 -3.67892
17782.41 32354.377 1.57161 -4.1255
17802.44 32354.383 2.37743 -4.52204
17822.47 32354.389 3.79171 -4.67301
17842.51 32354.394 5.77896 -3.67528
17862.54 32354.400 6.7985 -1.69894
17882.57 32354.406 6.95766 -0.281036
17902.60 32354.412 6.81578 0.891308
17922.63 32354.417 6.4729 1.82718
17942.66 32354.423 5.93994 2.46474
17962.69 32354.429 5.3424 2.91222
17982.72 32354.434 4.77397 3.16597
18002.76 32354.440 4.17643 3.29057
18022.79 32354.446 3.64163 3.29239
18042.82 32354.451 3.16051 3.23782
18062.85 32354.457 2.73305 3.11594
18082.88 32354.463 2.3838 3.01408
18102.91 32354.468 2.05638 2.86219
18122.95 32354.474 1.80081 2.68666
18143.01 32354.480 1.55251 2.51477
18163.04 32354.485 1.36607 2.34287
18183.07 32354.491 1.22237 2.211
18203.10 32354.497 1.08594 2.06184
18223.13 32354.502 0.994085 1.94451
18243.16 32354.508 0.918593 1.81354
18263.19 32354.514 0.838558 1.73441
18283.23 32354.519 0.756703 1.63255
18303.26 32354.525 0.701224 1.57343
