20220818T202544 32354.538 32354.233 -0.007625000000007276 14 0.010000 40dB 127 100ms 1660843837.85 73837.85 32354.386 0.077097 1.18917 -1
20220818T203519 32354.232 32354.540 0.007700000000022555 14 0.010000 40dB 127 100ms 1660844414.71 74414.71 32354.386 0.077071 1.18728 -1
20220818T204454 32354.540 32354.232 -0.007700000000022555 14 0.010000 40dB 127 100ms 1660844987.95 74987.95 32354.387 0.077228 1.18776 -1
20220818T205430 32354.232 32354.541 0.007725000000027649 14 0.010000 40dB 127 100ms 1660845567.15 75567.15 32354.388 0.077363 1.19222 -1
20220818T210405 32354.542 32354.233 -0.007725000000027649 14 0.010000 40dB 127 100ms 1660846138.79 76138.79 32354.388 0.077018 1.18365 -1
20220818T211341 32354.234 32354.542 0.007700000000022555 14 0.010000 40dB 127 100ms 1660846716.91 76716.91 32354.389 0.077641 1.18287 -1
20220818T212316 32354.544 32354.233 -0.007775000000037835 14 0.010000 40dB 127 100ms 1660847290.59 77290.59 32354.389 0.07677 1.19957 -1
20220818T213251 32354.235 32354.542 0.007675000000017462 14 0.010000 40dB 127 100ms 1660847867.53 77867.53 32354.389 0.077174 1.19805 -1
20220818T214227 32354.543 32354.235 -0.007700000000022555 14 0.010000 40dB 127 100ms 1660848440.89 78440.89 32354.390 0.076665 1.19164 -1
20220818T215202 32354.236 32354.543 0.007675000000017462 14 0.010000 40dB 127 100ms 1660849018.74 79018.74 32354.390 0.077275 1.18577 -1
20220818T220138 32354.545 32354.236 -0.007724999999936699 14 0.010000 40dB 127 100ms 1660849593.13 79593.13 32354.390 0.077148 1.18957 -1
20220818T221113 32354.236 32354.545 0.007724999999936699 14 0.010000 40dB 127 100ms 1660850167.90 80167.90 32354.390 0.076715 1.19222 -1
20220818T222048 32354.544 32354.237 -0.007675000000017462 14 0.010000 40dB 127 100ms 1660850742.84 80742.84 32354.391 0.077318 1.18723 -1
20220818T223024 32354.236 32354.545 0.007724999999936699 14 0.010000 40dB 127 100ms 1660851320.30 81320.30 32354.391 0.07753 1.18893 -1
20220818T223959 32354.546 32354.236 -0.007749999999941792 14 0.010000 40dB 127 100ms 1660851892.78 81892.78 32354.392 0.077574 1.18955 -1
20220818T224934 32354.237 32354.547 0.007749999999941792 14 0.010000 40dB 127 100ms 1660852469.64 82469.64 32354.392 0.077788 1.1884 -1
20220818T225910 32354.548 32354.236 -0.007799999999951979 14 0.010000 40dB 127 100ms 1660853044.95 83044.95 32354.392 0.078053 1.18579 -1
20220818T230845 32354.236 32354.548 0.007799999999951979 14 0.010000 40dB 127 100ms 1660853621.18 83621.18 32354.392 0.077699 1.18806 -1
20220818T231821 32354.548 32354.237 -0.007774999999946885 14 0.010000 40dB 127 100ms 1660854195.82 84195.82 32354.393 0.077443 1.19085 -1
20220818T232756 32354.238 32354.547 0.007724999999936699 14 0.010000 40dB 127 100ms 1660854772.26 84772.26 32354.393 0.078008 1.18703 -1
20220818T233732 32354.549 32354.237 -0.007799999999951979 14 0.010000 40dB 127 100ms 1660855346.84 85346.84 32354.393 0.077603 1.18622 -1
20220818T234707 32354.238 32354.548 0.007749999999941792 14 0.010000 40dB 127 100ms 1660855921.97 85921.97 32354.393 0.076674 1.18987 -1
20220818T235642 32354.546 32354.240 -0.007649999999921419 14 0.010000 40dB 127 100ms 1660856497.06 86497.06 32354.393 0.077412 1.19161 -1
