# Sweep from 15847.193Hz to 15803.484Hz step -0.3642416666666577Hz delay 0.8s
# Excitation 0.001452Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
68540.18 15847.193 1.6191981 -0.30327115
68541.00 15846.829 1.6140071 -0.30090413
68541.81 15846.465 1.6167487 -0.3090212
68542.63 15846.100 1.6153931 -0.30128282
68543.45 15845.736 1.6160034 -0.30307112
68544.27 15845.372 1.6157604 -0.30101762
68545.09 15845.008 1.6122492 -0.29354712
68545.90 15844.643 1.6120651 -0.30037128
68546.72 15844.279 1.6203245 -0.3004242
68547.53 15843.915 1.6147952 -0.29361112
68548.35 15843.551 1.6196371 -0.29884109
68549.17 15843.186 1.6173941 -0.29544984
68549.98 15842.822 1.6182089 -0.29300489
68550.80 15842.458 1.6206698 -0.29611641
68551.62 15842.094 1.6178969 -0.29509934
68552.43 15841.729 1.6148224 -0.29557009
68553.25 15841.365 1.6184438 -0.29330607
68554.06 15841.001 1.6139956 -0.29473108
68554.88 15840.637 1.6203759 -0.29336456
68555.70 15840.272 1.6230426 -0.28898546
68556.51 15839.908 1.6242097 -0.29125636
68557.32 15839.544 1.620366 -0.29349948
68558.14 15839.180 1.6208397 -0.29113227
68558.96 15838.815 1.6213428 -0.28845997
68559.77 15838.451 1.6155794 -0.28716212
68560.59 15838.087 1.6174147 -0.28605493
68561.41 15837.723 1.6232758 -0.2885555
68562.22 15837.358 1.6246771 -0.29179316
68563.03 15836.994 1.6279519 -0.28629643
68563.85 15836.630 1.6261747 -0.28416034
68564.67 15836.266 1.6183069 -0.28278751
68565.48 15835.902 1.6282197 -0.28301159
68566.30 15835.537 1.625262 -0.27950159
68567.11 15835.173 1.6294184 -0.28256167
68567.93 15834.809 1.6254891 -0.28028091
68568.74 15834.445 1.6289157 -0.27801966
68569.55 15834.080 1.6303252 -0.27618472
68570.37 15833.716 1.6297571 -0.27819959
68571.18 15833.352 1.6282467 -0.27841787
68572.00 15832.988 1.6361474 -0.27668085
68572.81 15832.623 1.6341088 -0.27056444
68573.63 15832.259 1.6382327 -0.27182347
68574.45 15831.895 1.6408948 -0.26660436
68575.26 15831.531 1.6416782 -0.26923951
68576.08 15831.166 1.6460565 -0.26211609
68576.89 15830.802 1.6511922 -0.26151994
68577.71 15830.438 1.6559748 -0.26743939
68578.53 15830.074 1.6602676 -0.2561936
68579.35 15829.709 1.6682259 -0.26125096
68580.16 15829.345 1.6716001 -0.25368504
68580.98 15828.981 1.6790023 -0.2605191
68581.79 15828.617 1.6839446 -0.25679304
68582.61 15828.252 1.6891289 -0.2634755
68583.42 15827.888 1.6979554 -0.2678652
68584.24 15827.524 1.7114967 -0.26876785
68585.05 15827.160 1.7150536 -0.26785426
68585.87 15826.795 1.7257703 -0.27346053
68586.69 15826.431 1.731629 -0.28585788
68587.50 15826.067 1.7365023 -0.29550293
68588.32 15825.703 1.7483737 -0.30736774
68589.14 15825.338 1.7416587 -0.32226254
68589.96 15824.974 1.7396204 -0.33433727
68590.77 15824.610 1.7346609 -0.35206347
68591.59 15824.246 1.7278079 -0.36383227
68592.40 15823.882 1.7218553 -0.37374286
68593.21 15823.517 1.7107361 -0.37364228
68594.03 15823.153 1.7022331 -0.38265966
68594.85 15822.789 1.6961594 -0.38811697
68595.66 15822.425 1.6847057 -0.38493775
68596.48 15822.060 1.6859971 -0.38262036
68597.29 15821.696 1.6795348 -0.38174343
68598.11 15821.332 1.6708389 -0.39035126
68598.93 15820.968 1.6600756 -0.38576397
68599.74 15820.603 1.6627837 -0.38835759
68600.55 15820.239 1.6551928 -0.38612103
68601.37 15819.875 1.6536681 -0.38031664
68602.19 15819.511 1.6484303 -0.38087754
68603.01 15819.146 1.6468529 -0.38109826
68603.82 15818.782 1.6474149 -0.37066582
68604.64 15818.418 1.6380587 -0.37291841
68605.45 15818.054 1.637173 -0.36940662
68606.27 15817.689 1.638013 -0.38019456
68607.08 15817.325 1.6400259 -0.36904854
68607.90 15816.961 1.6306996 -0.36796263
68608.72 15816.597 1.6373373 -0.36976198
68609.54 15816.232 1.62933 -0.36823812
68610.36 15815.868 1.627652 -0.36837264
68611.17 15815.504 1.6239608 -0.36624789
68611.99 15815.140 1.62614 -0.36664315
68612.80 15814.775 1.6311182 -0.36115514
68613.62 15814.411 1.623686 -0.36185989
68614.44 15814.047 1.6237076 -0.36504812
68615.26 15813.683 1.615178 -0.35923574
68616.07 15813.319 1.623393 -0.3622703
68616.89 15812.954 1.6212439 -0.35557125
68617.71 15812.590 1.6219794 -0.35723946
68618.52 15812.226 1.6145322 -0.36249904
68619.34 15811.862 1.6181409 -0.35721146
68620.15 15811.497 1.6220384 -0.35600334
68620.97 15811.133 1.6204888 -0.35854023
68621.78 15810.769 1.6166171 -0.36056568
68622.60 15810.405 1.6193319 -0.34901689
68623.41 15810.040 1.6170212 -0.3539339
68624.23 15809.676 1.6169981 -0.35513818
68625.04 15809.312 1.6188447 -0.34675335
68625.86 15808.948 1.6212678 -0.35188202
68626.67 15808.583 1.6236621 -0.35314909
68627.49 15808.219 1.6185825 -0.34826923
68628.31 15807.855 1.6229017 -0.34881157
68629.12 15807.491 1.6216991 -0.34836697
68629.94 15807.126 1.6178809 -0.34838163
68630.75 15806.762 1.6083311 -0.34645177
68631.57 15806.398 1.6177112 -0.34632856
68632.39 15806.034 1.6162894 -0.34323071
68633.20 15805.669 1.6168863 -0.34476909
68634.02 15805.305 1.6146931 -0.34901927
68634.84 15804.941 1.6087664 -0.3484175
68635.65 15804.577 1.627472 -0.34578778
68636.47 15804.212 1.6173487 -0.3458633
68637.28 15803.848 1.6172986 -0.34748339
68638.10 15803.484 1.6180339 -0.34822537
