# Sweep from 15815.572Hz to 15838.037Hz step 0.18720833333333456Hz delay 0.9s
# Excitation 0.001127Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
8612.84 15815.572 1.2524266 -0.34491563
8613.75 15815.759 1.2574525 -0.3524936
8614.67 15815.946 1.2570526 -0.34176026
8615.59 15816.134 1.2609341 -0.35220691
8616.50 15816.321 1.2610117 -0.34669225
8617.42 15816.508 1.2513163 -0.34710843
8618.33 15816.695 1.2571412 -0.34578682
8619.25 15816.882 1.2588082 -0.35016328
8620.16 15817.070 1.2574242 -0.3511318
8621.08 15817.257 1.2596911 -0.34796813
8622.00 15817.444 1.2567882 -0.35480912
8622.92 15817.631 1.2616542 -0.34924875
8623.83 15817.818 1.263334 -0.35671121
8624.75 15818.006 1.2566074 -0.35142466
8625.66 15818.193 1.2615513 -0.35526472
8626.58 15818.380 1.2600104 -0.35878716
8627.50 15818.567 1.2612168 -0.35668162
8628.42 15818.755 1.2600303 -0.35625536
8629.33 15818.942 1.2632088 -0.35797831
8630.25 15819.129 1.2630495 -0.36003715
8631.16 15819.316 1.2616786 -0.36090802
8632.08 15819.503 1.2662908 -0.36230796
8633.00 15819.691 1.2608236 -0.35749215
8633.91 15819.878 1.2598658 -0.36151911
8634.83 15820.065 1.2651705 -0.36262961
8635.75 15820.252 1.2660649 -0.36296299
8636.66 15820.439 1.2658127 -0.36317127
8637.58 15820.627 1.2658254 -0.36312335
8638.50 15820.814 1.2745686 -0.36976235
8639.41 15821.001 1.277708 -0.36841496
8640.33 15821.188 1.2693692 -0.37123729
8641.24 15821.375 1.2710475 -0.36978372
8642.16 15821.563 1.2697986 -0.37224385
8643.08 15821.750 1.2752386 -0.37338566
8643.99 15821.937 1.2754259 -0.37410942
8644.91 15822.124 1.2818937 -0.37890587
8645.82 15822.311 1.2756141 -0.37864035
8646.73 15822.499 1.2767766 -0.38105955
8647.65 15822.686 1.2851951 -0.37994022
8648.57 15822.873 1.2871733 -0.38035978
8649.49 15823.060 1.2906029 -0.38437997
8650.41 15823.248 1.2858814 -0.38744562
8651.32 15823.435 1.2927652 -0.39173989
8652.24 15823.622 1.2959669 -0.38486127
8653.16 15823.809 1.2993301 -0.39465556
8654.07 15823.996 1.308116 -0.39344778
8654.98 15824.184 1.3106427 -0.39953193
8655.90 15824.371 1.3253301 -0.39385495
8656.82 15824.558 1.3231059 -0.40128793
8657.73 15824.745 1.3284726 -0.40469214
8658.65 15824.932 1.340616 -0.40508633
8659.56 15825.120 1.3490982 -0.40579977
8660.48 15825.307 1.3656637 -0.39911501
8661.40 15825.494 1.3770928 -0.40053385
8662.31 15825.681 1.3884484 -0.39691849
8663.23 15825.868 1.409958 -0.39064614
8664.14 15826.056 1.4267758 -0.36957587
8665.06 15826.243 1.4362548 -0.35931674
8665.97 15826.430 1.4406729 -0.33696006
8666.89 15826.617 1.442014 -0.31446081
8667.80 15826.805 1.4419787 -0.29575199
8668.72 15826.992 1.438842 -0.27586583
8669.64 15827.179 1.4259942 -0.26783698
8670.55 15827.366 1.4159622 -0.25167554
8671.47 15827.553 1.4072558 -0.24247882
8672.39 15827.741 1.4078538 -0.23398675
8673.30 15827.928 1.38734 -0.23281285
8674.22 15828.115 1.3781959 -0.23142127
8675.14 15828.302 1.3673247 -0.23104117
8676.05 15828.489 1.3560866 -0.2265792
8676.97 15828.677 1.3508898 -0.2239678
8677.88 15828.864 1.3444466 -0.22280476
8678.80 15829.051 1.3349666 -0.22699075
8679.72 15829.238 1.3336659 -0.22259005
8680.63 15829.425 1.3284546 -0.22566446
8681.55 15829.613 1.322275 -0.22894143
8682.47 15829.800 1.3113266 -0.23230588
8683.38 15829.987 1.3059064 -0.23462532
8684.30 15830.174 1.3073543 -0.23727026
8685.22 15830.361 1.2938266 -0.23490767
8686.13 15830.549 1.2982 -0.24166741
8687.05 15830.736 1.2954958 -0.23291618
8687.96 15830.923 1.289038 -0.24365491
8688.88 15831.110 1.2876411 -0.24239102
8689.79 15831.298 1.2849713 -0.24544255
8690.71 15831.485 1.2780806 -0.25286172
8691.62 15831.672 1.2756697 -0.25601523
8692.54 15831.859 1.2748067 -0.25165372
8693.46 15832.046 1.2764972 -0.25428571
8694.37 15832.234 1.2768562 -0.2533389
8695.29 15832.421 1.2746879 -0.25872168
8696.21 15832.608 1.2711432 -0.25820259
8697.13 15832.795 1.2673737 -0.25832648
8698.04 15832.982 1.2729433 -0.26423442
8698.95 15833.170 1.2662076 -0.26420312
8699.87 15833.357 1.2663639 -0.26472551
8700.79 15833.544 1.2641605 -0.26453364
8701.70 15833.731 1.2635218 -0.26266054
8702.62 15833.918 1.265947 -0.26416433
8703.53 15834.106 1.2636225 -0.27030885
8704.45 15834.293 1.2701219 -0.27532107
8705.37 15834.480 1.2636108 -0.2712182
8706.28 15834.667 1.2587634 -0.27230769
8707.20 15834.854 1.2561579 -0.27269772
8708.12 15835.042 1.2585526 -0.27201122
8709.03 15835.229 1.2537721 -0.26921597
8709.95 15835.416 1.2619155 -0.28148472
8710.86 15835.603 1.2593972 -0.28149648
8711.77 15835.791 1.258662 -0.2768582
8712.69 15835.978 1.2673173 -0.28279757
8713.61 15836.165 1.2584379 -0.27709297
8714.53 15836.352 1.2549561 -0.27664839
8715.44 15836.539 1.249228 -0.28212096
8716.35 15836.727 1.257184 -0.2770843
8717.27 15836.914 1.2576782 -0.28021975
8718.18 15837.101 1.2593996 -0.28449429
8719.10 15837.288 1.2593534 -0.27979465
8720.02 15837.475 1.2576924 -0.28084574
8720.93 15837.663 1.2540805 -0.28261258
8721.85 15837.850 1.2569171 -0.28156563
8722.76 15838.037 1.2575483 -0.28683206
