# Sweep from 15839.126Hz to 15814.931Hz step -0.20162499999999758Hz delay 0.9s
# Excitation 0.000500Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
30190.20 15839.126 0.56397027 -0.28554376
30191.12 15838.924 0.56179113 -0.28487463
30192.03 15838.723 0.56174173 -0.28959192
30192.95 15838.521 0.55636514 -0.29132764
30193.86 15838.319 0.55604471 -0.28742505
30194.78 15838.118 0.55669688 -0.28791138
30195.69 15837.916 0.56249911 -0.28786494
30196.61 15837.715 0.55738559 -0.29013992
30197.53 15837.513 0.55639646 -0.28576059
30198.45 15837.311 0.56156028 -0.28291112
30199.36 15837.110 0.55451466 -0.28146928
30200.28 15836.908 0.56268732 -0.29085433
30201.20 15836.707 0.56095479 -0.28260786
30202.11 15836.505 0.55350813 -0.2819358
30203.03 15836.303 0.56044809 -0.28296344
30203.95 15836.102 0.55877689 -0.28262914
30204.86 15835.900 0.557786 -0.28312755
30205.77 15835.698 0.5578288 -0.28043991
30206.69 15835.497 0.56120228 -0.27905159
30207.60 15835.295 0.55953728 -0.27945038
30208.52 15835.094 0.56054739 -0.27860261
30209.43 15834.892 0.56415786 -0.27921402
30210.35 15834.690 0.55750365 -0.28233219
30211.27 15834.489 0.56224883 -0.28286175
30212.19 15834.287 0.55899915 -0.27981775
30213.10 15834.085 0.56133257 -0.27748627
30214.01 15833.884 0.5654511 -0.27739486
30214.93 15833.682 0.55971992 -0.28433016
30215.84 15833.480 0.56053932 -0.28176984
30216.76 15833.279 0.56644723 -0.276647
30217.67 15833.077 0.56039585 -0.27867256
30218.59 15832.876 0.56201151 -0.27337171
30219.51 15832.674 0.56192931 -0.27731059
30220.43 15832.472 0.56275144 -0.27862779
30221.34 15832.271 0.56051647 -0.27399057
30222.26 15832.069 0.56163861 -0.27491822
30223.18 15831.868 0.56921328 -0.27677541
30224.09 15831.666 0.56892173 -0.2704252
30225.01 15831.464 0.57183871 -0.27359394
30225.93 15831.263 0.56258278 -0.27287737
30226.84 15831.061 0.56749525 -0.26648641
30227.76 15830.859 0.56581308 -0.26802391
30228.67 15830.658 0.56902809 -0.27113822
30229.58 15830.456 0.56999869 -0.270372
30230.50 15830.255 0.57447306 -0.26293188
30231.42 15830.053 0.57252987 -0.26810244
30232.33 15829.851 0.57327003 -0.26164687
30233.24 15829.650 0.58414093 -0.26355804
30234.16 15829.448 0.58262242 -0.26872161
30235.08 15829.246 0.57887286 -0.26305918
30236.00 15829.045 0.59119219 -0.26291977
30236.91 15828.843 0.59905523 -0.26839632
30237.83 15828.641 0.60053839 -0.26453111
30238.74 15828.440 0.59711482 -0.2650942
30239.66 15828.238 0.60462042 -0.26384606
30240.57 15828.037 0.60932905 -0.26680706
30241.49 15827.835 0.6103121 -0.27283363
30242.41 15827.633 0.62306481 -0.27975881
30243.32 15827.432 0.62867946 -0.28263781
30244.24 15827.230 0.6298323 -0.28809768
30245.15 15827.029 0.62981945 -0.29506586
30246.07 15826.827 0.62973299 -0.29506219
30246.98 15826.625 0.62766912 -0.30915635
30247.90 15826.424 0.62179214 -0.31498618
30248.82 15826.222 0.62322295 -0.31947854
30249.73 15826.020 0.61688343 -0.32135841
30250.65 15825.819 0.61642965 -0.32862786
30251.57 15825.617 0.61352165 -0.33681724
30252.49 15825.416 0.60909395 -0.33447344
30253.40 15825.214 0.60245748 -0.32624544
30254.32 15825.012 0.59820485 -0.33208431
30255.24 15824.811 0.59564758 -0.33273807
30256.15 15824.609 0.59047949 -0.32682624
30257.07 15824.407 0.58842687 -0.33376492
30257.99 15824.206 0.58301958 -0.33488422
30258.91 15824.004 0.58472642 -0.32874769
30259.82 15823.802 0.57892811 -0.33224168
30260.74 15823.601 0.57985437 -0.32963095
30261.65 15823.399 0.58188101 -0.33086343
30262.57 15823.198 0.572842 -0.33192933
30263.49 15822.996 0.57482129 -0.33034996
30264.40 15822.794 0.57762924 -0.32287272
30265.32 15822.593 0.57269705 -0.3306632
30266.23 15822.391 0.56950029 -0.33315072
30267.15 15822.190 0.56536925 -0.32328239
30268.06 15821.988 0.5628022 -0.32112726
30268.98 15821.786 0.56860205 -0.32374533
30269.90 15821.585 0.5697562 -0.32583492
30270.82 15821.383 0.56747257 -0.32160267
30271.74 15821.181 0.5681336 -0.32306613
30272.65 15820.980 0.57067444 -0.31860344
30273.57 15820.778 0.56770631 -0.32325676
30274.48 15820.577 0.55956912 -0.32259049
30275.39 15820.375 0.56583247 -0.32589122
30276.31 15820.173 0.56476784 -0.3173528
30277.22 15819.972 0.56442354 -0.32413871
30278.14 15819.770 0.56669279 -0.32346273
30279.05 15819.568 0.56579984 -0.32328757
30279.97 15819.367 0.56033934 -0.32268636
30280.89 15819.165 0.56428303 -0.32099584
30281.81 15818.963 0.56442246 -0.32165337
30282.72 15818.762 0.56274632 -0.32166656
30283.64 15818.560 0.55946401 -0.31994949
30284.55 15818.359 0.5601035 -0.31432796
30285.47 15818.157 0.55604312 -0.31721279
30286.38 15817.955 0.5614715 -0.31573498
30287.30 15817.754 0.55205771 -0.3097694
30288.21 15817.552 0.55802735 -0.31229544
30289.13 15817.351 0.55759648 -0.31234384
30290.05 15817.149 0.55778582 -0.31637134
30290.97 15816.947 0.55586486 -0.31270864
30291.88 15816.746 0.55567767 -0.31218102
30292.80 15816.544 0.55789945 -0.31258313
30293.72 15816.342 0.56278185 -0.31755707
30294.64 15816.141 0.56151873 -0.31751972
30295.55 15815.939 0.55846994 -0.31302477
30296.47 15815.738 0.56491149 -0.31692619
30297.38 15815.536 0.56284625 -0.30699385
30298.30 15815.334 0.56082189 -0.31435047
30299.21 15815.133 0.55684347 -0.31232042
30300.13 15814.931 0.55830532 -0.31448477
