# Sweep from 15800.658Hz to 15840.819Hz step 0.3346750000000005Hz delay 0.8s
# Excitation 0.006018Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
85044.67 15800.658 6.7870683 -0.52541304
85045.48 15800.993 6.785237 -0.52943091
85046.30 15801.327 6.7820392 -0.52451685
85047.12 15801.662 6.7767714 -0.52378789
85047.94 15801.997 6.7785181 -0.52645663
85048.75 15802.331 6.7859282 -0.52323634
85049.57 15802.666 6.7882506 -0.52893409
85050.38 15803.001 6.7824476 -0.53234305
85051.20 15803.335 6.7876335 -0.5283548
85052.02 15803.670 6.7907026 -0.53266353
85052.83 15804.005 6.7848109 -0.53693918
85053.65 15804.339 6.7874212 -0.54114759
85054.47 15804.674 6.7875326 -0.53437043
85055.29 15805.009 6.7853248 -0.5330956
85056.10 15805.343 6.7828787 -0.53796248
85056.92 15805.678 6.7896963 -0.53922292
85057.74 15806.013 6.7838578 -0.54333867
85058.55 15806.347 6.7885926 -0.54584427
85059.37 15806.682 6.7948017 -0.54408122
85060.19 15807.017 6.7904962 -0.55106926
85061.00 15807.351 6.7850506 -0.55010469
85061.82 15807.686 6.7951946 -0.55032814
85062.63 15808.021 6.788981 -0.55055926
85063.45 15808.356 6.7903011 -0.55422896
85064.26 15808.690 6.7911728 -0.56125117
85065.08 15809.025 6.7935302 -0.55472225
85065.89 15809.360 6.7904916 -0.55926859
85066.71 15809.694 6.7920078 -0.56378553
85067.52 15810.029 6.7969477 -0.56577812
85068.34 15810.364 6.8039558 -0.56836586
85069.16 15810.698 6.8044869 -0.57384045
85069.97 15811.033 6.7991828 -0.57180375
85070.79 15811.368 6.8003546 -0.57164056
85071.60 15811.702 6.8078621 -0.57836667
85072.42 15812.037 6.8010368 -0.58484261
85073.24 15812.372 6.8052213 -0.58195661
85074.05 15812.706 6.8072072 -0.58715619
85074.86 15813.041 6.8075246 -0.59109209
85075.68 15813.376 6.8139902 -0.59553111
85076.49 15813.710 6.8145532 -0.60489509
85077.31 15814.045 6.8121899 -0.60192912
85078.13 15814.380 6.8203017 -0.60946195
85078.95 15814.714 6.8223953 -0.6095425
85079.76 15815.049 6.8208806 -0.61735409
85080.58 15815.384 6.8324266 -0.62194323
85081.39 15815.718 6.8386225 -0.62354354
85082.21 15816.053 6.8417717 -0.63284671
85083.02 15816.388 6.8386003 -0.63902536
85083.84 15816.722 6.847356 -0.64819238
85084.66 15817.057 6.8613208 -0.65819421
85085.47 15817.392 6.8674562 -0.67149881
85086.29 15817.726 6.8810691 -0.68266377
85087.10 15818.061 6.8952054 -0.70002676
85087.91 15818.396 6.9184407 -0.7235858
85088.73 15818.730 6.9965054 -0.75747175
85089.54 15819.065 7.2810403 -0.2528748
85090.36 15819.400 7.2783891 -0.22779973
85091.17 15819.734 7.2589814 -0.20968932
85091.99 15820.069 7.2447087 -0.17792118
85092.80 15820.404 7.2301236 -0.16015828
85093.62 15820.738 7.2204739 -0.14702222
85094.43 15821.073 7.2018124 -0.1367443
85095.25 15821.408 7.189773 -0.11726051
85096.07 15821.743 7.1808254 -0.11993087
85096.88 15822.077 7.1616669 -0.099555493
85097.70 15822.412 7.1466384 -0.094353361
85098.52 15822.747 7.1346058 -0.088547729
85099.34 15823.081 7.1234417 -0.094656492
85100.15 15823.416 7.111676 -0.085586258
85100.97 15823.751 7.0962978 -0.085834223
85101.78 15824.085 7.0893898 -0.088672898
85102.60 15824.420 7.0787914 -0.09434941
85103.42 15824.755 7.0639376 -0.093379384
85104.23 15825.089 7.0548786 -0.089603148
85105.05 15825.424 7.0405572 -0.098197276
85105.86 15825.759 7.0326701 -0.10034026
85106.68 15826.093 7.0184387 -0.11028797
85107.49 15826.428 7.0103579 -0.11717112
85108.31 15826.763 6.9965681 -0.11877206
85109.12 15827.097 6.9902521 -0.12937275
85109.94 15827.432 6.9845614 -0.12567025
85110.75 15827.767 6.9671732 -0.13792004
85111.57 15828.101 6.959719 -0.13601142
85112.39 15828.436 6.9482267 -0.14785039
85113.21 15828.771 6.9444991 -0.15684871
85114.02 15829.105 6.9385928 -0.1583926
85114.84 15829.440 6.9305902 -0.16393199
85115.66 15829.775 6.9132402 -0.17530255
85116.48 15830.109 6.9125726 -0.17920047
85117.29 15830.444 6.8998165 -0.18370277
85118.11 15830.779 6.8975974 -0.19355288
85118.92 15831.113 6.8889094 -0.19835112
85119.74 15831.448 6.8786271 -0.19901218
85120.56 15831.783 6.8716358 -0.21135958
85121.38 15832.117 6.8701875 -0.21434644
85122.19 15832.452 6.860826 -0.21959245
85123.00 15832.787 6.863188 -0.22419597
85123.82 15833.121 6.857872 -0.23031605
85124.64 15833.456 6.8520021 -0.23860989
85125.45 15833.791 6.8436211 -0.23710476
85126.27 15834.126 6.8454838 -0.24539915
85127.09 15834.460 6.8409954 -0.24457839
85127.90 15834.795 6.8378149 -0.26003138
85128.72 15835.130 6.8341305 -0.25289961
85129.54 15835.464 6.8274512 -0.27216697
85130.36 15835.799 6.8277195 -0.26632117
85131.18 15836.134 6.8214558 -0.28233902
85131.99 15836.468 6.8181616 -0.27111625
85132.80 15836.803 6.8229897 -0.27997459
85133.62 15837.138 6.8160793 -0.27702831
85134.44 15837.472 6.8124732 -0.29553914
85135.26 15837.807 6.8088552 -0.28515814
85136.07 15838.142 6.8099907 -0.29095435
85136.89 15838.476 6.8088866 -0.29839615
85137.71 15838.811 6.8040636 -0.30083442
85138.52 15839.146 6.8076915 -0.30255407
85139.34 15839.480 6.8009131 -0.30424613
85140.16 15839.815 6.8025556 -0.31086967
85140.97 15840.150 6.7999704 -0.30958731
85141.79 15840.484 6.7975066 -0.31260078
85142.60 15840.819 6.7989736 -0.31790074
