# Sweep from 15805.924Hz to 15845.648Hz step 0.3310333333333195Hz delay 0.9s
# Excitation 0.001044Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
36777.19 15805.924 1.1710612 -0.33249736
36778.11 15806.255 1.1585768 -0.33332262
36779.02 15806.586 1.1615814 -0.3303447
36779.93 15806.917 1.1633502 -0.33257356
36780.85 15807.248 1.1639526 -0.33407935
36781.77 15807.579 1.1637911 -0.33226092
36782.69 15807.910 1.1671749 -0.33539345
36783.60 15808.241 1.16481 -0.32991676
36784.52 15808.572 1.164275 -0.32824551
36785.44 15808.903 1.163524 -0.33052177
36786.35 15809.234 1.1613231 -0.33520416
36787.27 15809.565 1.1604177 -0.33802726
36788.18 15809.896 1.1592376 -0.3322443
36789.10 15810.227 1.1634681 -0.33800848
36790.01 15810.558 1.1645299 -0.33728685
36790.94 15810.890 1.1675367 -0.33748739
36791.85 15811.221 1.1672333 -0.3372466
36792.77 15811.552 1.1640527 -0.33733227
36793.69 15811.883 1.1724122 -0.33949189
36794.60 15812.214 1.1687348 -0.33479103
36795.51 15812.545 1.1682414 -0.33376608
36796.43 15812.876 1.1650125 -0.33638995
36797.35 15813.207 1.1639617 -0.33967419
36798.26 15813.538 1.1669224 -0.32839583
36799.18 15813.869 1.16638 -0.34376643
36800.09 15814.200 1.1721709 -0.3404009
36801.00 15814.531 1.1648037 -0.34546929
36801.92 15814.862 1.1694576 -0.33839871
36802.83 15815.193 1.1618214 -0.34254242
36803.75 15815.524 1.1664976 -0.34203237
36804.66 15815.855 1.1684581 -0.34503498
36805.58 15816.186 1.1700192 -0.34000098
36806.49 15816.517 1.1676434 -0.34581032
36807.41 15816.848 1.1782519 -0.34091113
36808.33 15817.179 1.1695543 -0.34523674
36809.25 15817.510 1.1769844 -0.35042422
36810.17 15817.841 1.1783908 -0.35147031
36811.08 15818.172 1.1747071 -0.35069922
36812.00 15818.503 1.179348 -0.34723382
36812.92 15818.834 1.1763038 -0.35183993
36813.83 15819.165 1.1800821 -0.35397116
36814.75 15819.496 1.1862727 -0.35105953
36815.67 15819.827 1.1829692 -0.35287786
36816.58 15820.158 1.1896722 -0.35289301
36817.50 15820.489 1.1916975 -0.35792462
36818.41 15820.820 1.1866496 -0.36244361
36819.32 15821.152 1.196138 -0.36554351
36820.24 15821.483 1.1992688 -0.36378077
36821.16 15821.814 1.2004348 -0.35798331
36822.07 15822.145 1.203614 -0.35992883
36822.99 15822.476 1.210414 -0.35688532
36823.90 15822.807 1.2179288 -0.36209372
36824.82 15823.138 1.2212774 -0.36458292
36825.74 15823.469 1.2272426 -0.35960181
36826.65 15823.800 1.2309399 -0.35484581
36827.57 15824.131 1.2296059 -0.35456586
36828.48 15824.462 1.2472678 -0.34747302
36829.39 15824.793 1.2527053 -0.33748955
36830.31 15825.124 1.2557902 -0.34026232
36831.23 15825.455 1.2621003 -0.32220868
36832.15 15825.786 1.2654478 -0.31906711
36833.06 15826.117 1.2655829 -0.30131321
36833.98 15826.448 1.2595933 -0.2982421
36834.89 15826.779 1.2579774 -0.28344874
36835.81 15827.110 1.2484668 -0.28200708
36836.73 15827.441 1.2405953 -0.27236604
