# Sweep from 15842.675Hz to 15806.475Hz step -0.3016666666666576Hz delay 0.8s
# Excitation 0.002956Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
76642.78 15842.675 3.34674 -0.30840786
76643.59 15842.373 3.3427609 -0.30429362
76644.41 15842.072 3.3448252 -0.30658586
76645.23 15841.770 3.3440258 -0.30544359
76646.05 15841.468 3.3448707 -0.30224845
76646.86 15841.167 3.347551 -0.30597528
76647.68 15840.865 3.346518 -0.29758939
76648.49 15840.563 3.3447861 -0.30187692
76649.31 15840.262 3.3448264 -0.29978264
76650.12 15839.960 3.3467406 -0.29498111
76650.94 15839.658 3.3500808 -0.29727948
76651.76 15839.357 3.3499002 -0.30046115
76652.57 15839.055 3.3484648 -0.29459699
76653.39 15838.753 3.3514018 -0.29681576
76654.20 15838.452 3.3476579 -0.29260269
76655.02 15838.150 3.3553301 -0.29330434
76655.83 15837.848 3.3535421 -0.28550662
76656.65 15837.547 3.3645845 -0.29096449
76657.47 15837.245 3.3572471 -0.29279357
76658.29 15836.943 3.3566157 -0.28544594
76659.10 15836.642 3.3587637 -0.28143623
76659.92 15836.340 3.3602173 -0.27961548
76660.74 15836.038 3.3581032 -0.27348557
76661.55 15835.737 3.3656668 -0.27769767
76662.37 15835.435 3.3617321 -0.27547458
76663.18 15835.133 3.3696394 -0.27306237
76664.00 15834.832 3.3733802 -0.27506653
76664.81 15834.530 3.3737986 -0.27124605
76665.63 15834.228 3.3678564 -0.26841533
76666.44 15833.927 3.377201 -0.26162917
76667.26 15833.625 3.3854249 -0.26176988
76668.08 15833.323 3.3865749 -0.26028343
76668.90 15833.022 3.3805604 -0.25548184
76669.71 15832.720 3.3912577 -0.25606607
76670.53 15832.418 3.3924243 -0.24984618
76671.34 15832.117 3.3970657 -0.24999071
76672.15 15831.815 3.3974247 -0.24594732
76672.97 15831.513 3.4074469 -0.24267695
76673.79 15831.212 3.4067491 -0.23745167
76674.60 15830.910 3.4124046 -0.23777484
76675.42 15830.608 3.4184786 -0.23504232
76676.24 15830.307 3.425484 -0.22637161
76677.05 15830.005 3.433182 -0.22754794
76677.87 15829.703 3.441485 -0.22342051
76678.69 15829.402 3.4414511 -0.22438871
76679.51 15829.100 3.4557672 -0.22130703
76680.32 15828.798 3.4663053 -0.21104432
76681.14 15828.497 3.4735001 -0.2119332
76681.95 15828.195 3.4847378 -0.21265878
76682.76 15827.893 3.491991 -0.21651364
76683.58 15827.592 3.4979421 -0.21737492
76684.39 15827.290 3.5198889 -0.21026106
76685.21 15826.988 3.5277076 -0.21241405
76686.03 15826.687 3.541971 -0.22112968
76686.85 15826.385 3.5582179 -0.22117541
76687.66 15826.083 3.5690464 -0.23807732
76688.48 15825.782 3.5838514 -0.24425731
76689.29 15825.480 3.5970345 -0.25068155
76690.11 15825.178 3.6112926 -0.2607259
76690.93 15824.877 3.6251797 -0.27587046
76691.74 15824.575 3.6279982 -0.2950903
76692.56 15824.273 3.6442748 -0.31383087
76693.37 15823.972 3.6550939 -0.33964105
76694.19 15823.670 3.6589047 -0.37121788
76695.01 15823.368 3.6496358 -0.40452866
76695.82 15823.067 3.6320694 -0.44148413
76696.64 15822.765 3.6028841 -0.47704549
76697.46 15822.463 3.5573098 -0.50142069
76698.28 15822.162 3.526651 -0.50423034
76699.09 15821.860 3.5025971 -0.51197117
76699.91 15821.558 3.4783552 -0.50745234
76700.73 15821.257 3.4640393 -0.50990946
76701.55 15820.955 3.4441246 -0.50681876
76702.37 15820.653 3.4407633 -0.49820022
76703.18 15820.352 3.4233285 -0.49277656
76704.00 15820.050 3.4167174 -0.49133735
76704.82 15819.748 3.4114837 -0.48810301
76705.63 15819.447 3.4009154 -0.48027744
76706.45 15819.145 3.394895 -0.48459907
76707.26 15818.843 3.3915705 -0.47604198
76708.07 15818.542 3.38361 -0.47536111
76708.89 15818.240 3.3861693 -0.46999406
76709.70 15817.938 3.3822575 -0.46288369
76710.52 15817.637 3.375874 -0.46426825
76711.34 15817.335 3.3722965 -0.45842191
