# Sweep from 32354.523Hz to 32354.299Hz step -0.005600000000049477Hz delay 20s
# Excitation 0.040000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
13395.06 32354.523 0.713047 1.57616
13415.09 32354.517 0.767617 1.65256
13435.12 32354.512 0.838558 1.77079
13455.16 32354.506 0.929507 1.84719
13475.19 32354.501 1.01864 1.98453
13495.22 32354.495 1.11141 2.08821
13515.25 32354.489 1.25238 2.22828
13535.28 32354.484 1.41973 2.38198
13555.31 32354.478 1.59981 2.50658
13575.35 32354.473 1.80444 2.67211
13595.38 32354.467 2.05183 2.83673
13615.41 32354.461 2.35379 3.01044
13635.44 32354.456 2.73032 3.17051
13655.47 32354.450 3.1696 3.27601
13675.50 32354.445 3.70166 3.35059
13695.53 32354.439 4.24555 3.34059
13715.57 32354.433 4.8249 3.24691
13735.60 32354.428 5.39151 2.95587
13755.63 32354.422 5.97905 2.45383
13775.66 32354.417 6.50292 1.76534
13795.69 32354.411 6.82397 0.848562
13815.72 32354.405 6.95948 -0.269212
13835.75 32354.400 6.83761 -1.52614
13855.78 32354.394 6.31283 -2.9777
13875.82 32354.389 4.94313 -4.46019
13895.85 32354.383 2.48475 -4.77488
13915.88 32354.377 1.53705 -4.04364
13935.91 32354.372 1.15688 -3.68074
13955.97 32354.366 0.883123 -3.39607
13976.00 32354.361 0.681215 -3.13686
13996.03 32354.355 0.514778 -2.9104
14016.06 32354.349 0.421098 -2.6903
14036.10 32354.344 0.356524 -2.53387
14056.13 32354.338 0.320144 -2.38744
14076.16 32354.333 0.270122 -2.25647
14096.19 32354.327 0.211913 -2.1728
14116.23 32354.321 0.178262 -2.03728
14136.26 32354.316 0.14643 -1.9527
14156.29 32354.310 0.107321 -1.85629
14176.32 32354.305 0.074579 -1.76716
14196.35 32354.299 0.0864024 -1.70531
