# Sweep from 32354.521Hz to 32354.295Hz step -0.005650000000059663Hz delay 20s
# Excitation 0.040000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
6824.10 32354.521 0.711228 1.57252
6844.14 32354.515 0.772165 1.64437
6864.17 32354.510 0.828553 1.73714
6884.20 32354.504 0.908589 1.86903
6904.23 32354.498 1.00045 1.95907
6924.26 32354.493 1.1105 2.09276
6944.29 32354.487 1.25875 2.22191
6964.33 32354.481 1.407 2.35379
6984.36 32354.476 1.61254 2.51568
7004.39 32354.470 1.81718 2.66574
7024.42 32354.465 2.06639 2.84219
7044.45 32354.459 2.41381 3.01863
7064.48 32354.453 2.7858 3.17051
7084.51 32354.448 3.2169 3.28511
7104.54 32354.442 3.71257 3.32331
7124.57 32354.436 4.28284 3.33695
7144.61 32354.431 4.92494 3.1696
7164.64 32354.425 5.53067 2.84673
7184.67 32354.419 6.12093 2.2692
7204.70 32354.414 6.55839 1.56525
7224.73 32354.408 6.86308 0.61755
7244.77 32354.402 6.94766 -0.561162
7264.80 32354.397 6.72483 -1.95088
7284.83 32354.391 5.96631 -3.46519
7304.86 32354.385 4.15733 -4.78852
7324.89 32354.380 2.0291 -4.4611
7344.92 32354.374 1.4461 -3.91904
7364.95 32354.368 1.08594 -3.58433
7384.98 32354.363 0.829463 -3.31421
7405.01 32354.357 0.61846 -3.04409
7425.05 32354.351 0.481126 -2.824
7445.08 32354.346 0.390175 -2.61299
7465.11 32354.340 0.330148 -2.44565
7485.14 32354.335 0.27376 -2.3165
7505.18 32354.329 0.221918 -2.21009
7525.21 32354.323 0.198271 -2.0873
7545.24 32354.318 0.155524 -1.98908
7565.28 32354.312 0.12733 -1.89904
7585.31 32354.306 0.10914 -1.80717
7605.34 32354.301 0.0927689 -1.72896
7625.37 32354.295 0.0673031 -1.65893
