# Sweep from 15848.152Hz to 15801.553Hz step -0.3883250000000013Hz delay 0.8s
# Excitation 0.000613Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
46497.60 15848.152 0.68795208 -0.29747639
46498.42 15847.764 0.6754077 -0.29504804
46499.23 15847.375 0.68365023 -0.2916789
46500.05 15846.987 0.68505994 -0.29594943
46500.87 15846.599 0.68129026 -0.29290138
46501.69 15846.210 0.68643038 -0.28930521
46502.50 15845.822 0.6847884 -0.29177215
46503.32 15845.434 0.68139411 -0.2910113
46504.13 15845.045 0.6781143 -0.2911062
46504.95 15844.657 0.68671369 -0.29063796
46505.77 15844.269 0.68353569 -0.29057358
46506.58 15843.880 0.68119567 -0.2968886
46507.40 15843.492 0.68252064 -0.28688959
46508.21 15843.104 0.68484667 -0.29401423
46509.03 15842.715 0.68609512 -0.29274983
46509.85 15842.327 0.68289745 -0.29507609
46510.66 15841.939 0.68042289 -0.29148453
46511.48 15841.550 0.6844773 -0.28680986
46512.29 15841.162 0.67847935 -0.29172654
46513.11 15840.774 0.67988225 -0.28652906
46513.92 15840.386 0.68717475 -0.2937773
46514.73 15839.997 0.67907405 -0.29194604
46515.55 15839.609 0.67971177 -0.28703593
46516.36 15839.221 0.68351432 -0.29248721
46517.18 15838.832 0.68419394 -0.28379205
46518.00 15838.444 0.68373311 -0.28753681
46518.81 15838.056 0.68443688 -0.28913627
46519.63 15837.667 0.68698427 -0.28453545
46520.45 15837.279 0.68235659 -0.29274065
46521.26 15836.891 0.68630533 -0.29141407
46522.08 15836.502 0.68655874 -0.2822371
46522.90 15836.114 0.69587878 -0.2893633
46523.71 15835.726 0.68207504 -0.28375919
46524.53 15835.337 0.68754315 -0.29104501
46525.35 15834.949 0.68794066 -0.27989054
46526.16 15834.561 0.68804815 -0.28328719
46526.98 15834.172 0.68626122 -0.28833733
46527.79 15833.784 0.68742349 -0.28299084
46528.61 15833.396 0.69406047 -0.28757071
46529.42 15833.007 0.69251485 -0.28293493
46530.24 15832.619 0.69265707 -0.28113061
46531.06 15832.231 0.69200792 -0.28019664
46531.87 15831.842 0.69656443 -0.28372637
46532.69 15831.454 0.68936185 -0.28307429
46533.50 15831.066 0.6980361 -0.2822336
46534.32 15830.677 0.70144381 -0.28030223
46535.13 15830.289 0.6970302 -0.28000866
46535.94 15829.901 0.69638378 -0.27612623
46536.76 15829.512 0.70052636 -0.27468036
46537.57 15829.124 0.70170705 -0.27593757
46538.39 15828.736 0.70847602 -0.27285876
46539.21 15828.347 0.70850007 -0.27622241
46540.02 15827.959 0.71284893 -0.27524578
46540.84 15827.571 0.71520589 -0.28196183
46541.65 15827.182 0.7205241 -0.27990708
46542.47 15826.794 0.71959107 -0.28036987
46543.29 15826.406 0.72606974 -0.29305954
46544.11 15826.017 0.72011017 -0.28831352
46544.92 15825.629 0.72937956 -0.29550228
46545.73 15825.241 0.73286628 -0.29833166
46546.55 15824.853 0.72876452 -0.29882943
46547.36 15824.464 0.7337083 -0.30769758
46548.18 15824.076 0.7255307 -0.31236925
46548.99 15823.688 0.72684321 -0.3131446
46549.81 15823.299 0.71653187 -0.32122344
46550.63 15822.911 0.72248849 -0.32085418
46551.45 15822.523 0.72088744 -0.32413499
46552.26 15822.134 0.71669962 -0.32080044
46553.08 15821.746 0.7172801 -0.32592106
46553.89 15821.358 0.71236224 -0.32769736
46554.71 15820.969 0.71119894 -0.32801915
46555.52 15820.581 0.70173593 -0.32611251
46556.33 15820.193 0.7051089 -0.32329783
46557.15 15819.804 0.69841428 -0.33020211
46557.97 15819.416 0.69680596 -0.32566984
46558.78 15819.028 0.70495702 -0.32516874
46559.60 15818.639 0.69762939 -0.32471354
46560.41 15818.251 0.69509395 -0.31959419
46561.23 15817.863 0.6934967 -0.32452112
46562.04 15817.474 0.69160376 -0.32018261
46562.86 15817.086 0.69547843 -0.32282031
46563.68 15816.698 0.6894229 -0.32595347
46564.49 15816.309 0.68972537 -0.32290313
46565.31 15815.921 0.68571768 -0.31789563
46566.13 15815.533 0.68019307 -0.32123407
46566.94 15815.144 0.69152355 -0.3153088
46567.76 15814.756 0.6887056 -0.31609676
46568.57 15814.368 0.68134983 -0.31875805
46569.39 15813.979 0.68937373 -0.32303998
46570.21 15813.591 0.69080119 -0.31451268
46571.02 15813.203 0.68153457 -0.31502339
46571.84 15812.814 0.6884062 -0.31889365
46572.65 15812.426 0.69153475 -0.31266021
46573.47 15812.038 0.68059393 -0.31534179
46574.28 15811.649 0.68205929 -0.31380412
46575.10 15811.261 0.68316984 -0.31566265
46575.91 15810.873 0.68892433 -0.30636357
46576.73 15810.484 0.68614213 -0.31219784
46577.55 15810.096 0.6866299 -0.31421763
46578.36 15809.708 0.68727479 -0.31359053
46579.18 15809.319 0.68282122 -0.31504243
46579.99 15808.931 0.68740889 -0.31262408
46580.81 15808.543 0.68637655 -0.30987536
46581.62 15808.155 0.68463879 -0.31203314
46582.44 15807.766 0.6795849 -0.31328122
46583.25 15807.378 0.68468205 -0.3164503
46584.07 15806.990 0.68641009 -0.31259981
46584.89 15806.601 0.67982199 -0.3118887
46585.70 15806.213 0.6825282 -0.31567041
46586.51 15805.825 0.68320537 -0.31559321
46587.33 15805.436 0.68555391 -0.30833783
46588.14 15805.048 0.68696835 -0.30954504
46588.96 15804.660 0.68367069 -0.30956846
46589.78 15804.271 0.6821146 -0.30738511
46590.59 15803.883 0.67618112 -0.30980681
46591.41 15803.495 0.68428187 -0.30858087
46592.23 15803.106 0.68243929 -0.30962562
46593.04 15802.718 0.68397031 -0.30905372
46593.86 15802.330 0.68192679 -0.3092407
46594.68 15801.941 0.68335856 -0.30819041
46595.49 15801.553 0.6811884 -0.3072241
