# Sweep from 15836.184Hz to 15815.828Hz step -0.1696333333333314Hz delay 0.9s
# Excitation 0.001691Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
10498.87 15836.184 1.8912248 -0.2755616
10499.79 15836.014 1.8910287 -0.26868702
10500.70 15835.845 1.8897811 -0.27013184
10501.62 15835.675 1.8910266 -0.27345561
10502.54 15835.505 1.89122 -0.2693138
10503.45 15835.336 1.8943671 -0.26568273
10504.37 15835.166 1.8938215 -0.26382199
10505.29 15834.997 1.8908554 -0.26243848
10506.20 15834.827 1.899113 -0.26485327
10507.12 15834.657 1.8943799 -0.2583464
10508.03 15834.488 1.9027361 -0.26121813
10508.95 15834.318 1.8986143 -0.26645591
10509.86 15834.148 1.9047036 -0.25638187
10510.77 15833.979 1.9011728 -0.25821461
10511.70 15833.809 1.9029466 -0.25620136
10512.61 15833.639 1.8965956 -0.24816163
10513.53 15833.470 1.8972401 -0.25375542
10514.45 15833.300 1.9094909 -0.24943404
10515.36 15833.131 1.9146876 -0.24760698
10516.27 15832.961 1.9068617 -0.24402149
10517.19 15832.791 1.9080771 -0.2435392
10518.10 15832.622 1.9149534 -0.23898815
10519.02 15832.452 1.9139973 -0.23684143
10519.93 15832.282 1.915643 -0.23619958
10520.85 15832.113 1.9172883 -0.23152076
10521.77 15831.943 1.9222882 -0.2350714
10522.68 15831.774 1.9200168 -0.22983865
10523.60 15831.604 1.9212689 -0.22475292
10524.52 15831.434 1.9258175 -0.22420566
10525.43 15831.265 1.9300471 -0.22149194
10526.35 15831.095 1.9348852 -0.21525851
10527.26 15830.925 1.9331283 -0.21039268
10528.18 15830.756 1.9425963 -0.21430206
10529.10 15830.586 1.9494532 -0.21539115
10530.01 15830.416 1.9455113 -0.20814225
10530.93 15830.247 1.9514296 -0.20398106
10531.85 15830.077 1.9536471 -0.1994289
10532.77 15829.908 1.9597464 -0.20028632
10533.68 15829.738 1.9749011 -0.19677873
10534.60 15829.568 1.9732267 -0.19147382
10535.51 15829.399 1.9766348 -0.18647906
10536.43 15829.229 1.9885567 -0.19194439
10537.34 15829.059 1.9995684 -0.18234856
10538.26 15828.890 1.9994538 -0.18460554
10539.17 15828.720 2.00726 -0.18874182
10540.09 15828.550 2.0105979 -0.18492348
10541.01 15828.381 2.0257582 -0.17881261
10541.93 15828.211 2.0407006 -0.17602616
10542.84 15828.042 2.048386 -0.17678208
10543.76 15827.872 2.0522964 -0.18248696
10544.67 15827.702 2.064751 -0.17642766
10545.59 15827.533 2.0760983 -0.18195814
10546.51 15827.363 2.0884672 -0.17835818
10547.43 15827.193 2.0982818 -0.1836699
10548.34 15827.024 2.1169053 -0.18984538
10549.26 15826.854 2.1211695 -0.1928684
10550.17 15826.685 2.1338801 -0.19741752
10551.09 15826.515 2.1500043 -0.20401068
10552.00 15826.345 2.1673604 -0.21956514
10552.92 15826.176 2.1752412 -0.22444
10553.83 15826.006 2.1812814 -0.2434264
10554.75 15825.836 2.1968792 -0.25232958
10555.66 15825.667 2.2024408 -0.265089
10556.58 15825.497 2.2099082 -0.29090276
10557.50 15825.327 2.2142092 -0.31545687
10558.41 15825.158 2.2128793 -0.33170664
10559.32 15824.988 2.2018594 -0.38506943
10560.24 15824.819 2.1506989 -0.45991754
10561.15 15824.649 2.0192003 -0.48495912
10562.07 15824.479 2.0072696 -0.48119006
10562.99 15824.310 1.9898739 -0.46688461
10563.90 15824.140 1.971365 -0.46553228
10564.82 15823.970 1.9673566 -0.46212466
10565.74 15823.801 1.954985 -0.45985598
10566.66 15823.631 1.9490176 -0.45341463
10567.57 15823.461 1.9438053 -0.4446924
10568.49 15823.292 1.9435454 -0.44444388
10569.40 15823.122 1.9330573 -0.43542445
10570.32 15822.953 1.9316531 -0.43620284
10571.24 15822.783 1.9309198 -0.43306378
10572.15 15822.613 1.9246468 -0.43317073
10573.07 15822.444 1.9198465 -0.4256531
10573.99 15822.274 1.9181052 -0.42468704
10574.91 15822.104 1.9128966 -0.42183902
10575.83 15821.935 1.9109088 -0.41970321
10576.74 15821.765 1.9178481 -0.42158433
10577.66 15821.596 1.9072668 -0.41775354
10578.58 15821.426 1.9100073 -0.41724968
10579.49 15821.256 1.9035849 -0.41525857
10580.41 15821.087 1.9069408 -0.41114575
10581.32 15820.917 1.9057746 -0.40863756
10582.23 15820.747 1.8998917 -0.40998231
10583.15 15820.578 1.904251 -0.40426031
10584.07 15820.408 1.8978587 -0.40767927
10584.98 15820.238 1.9042726 -0.39947679
10585.90 15820.069 1.9044542 -0.40417044
10586.81 15819.899 1.8932449 -0.40054883
10587.72 15819.730 1.9004065 -0.39750276
10588.64 15819.560 1.8942311 -0.39886402
10589.55 15819.390 1.8929935 -0.39567175
10590.47 15819.221 1.8982336 -0.39320179
10591.38 15819.051 1.8984014 -0.39479769
10592.30 15818.881 1.8925742 -0.39086336
10593.22 15818.712 1.8917663 -0.38494059
10594.13 15818.542 1.8934355 -0.39205503
10595.05 15818.372 1.8911378 -0.39221439
10595.96 15818.203 1.8914602 -0.3850526
10596.87 15818.033 1.8896028 -0.38997479
10597.79 15817.864 1.8945501 -0.38499269
10598.70 15817.694 1.8919317 -0.38446277
10599.62 15817.524 1.8914517 -0.37924977
10600.54 15817.355 1.8971091 -0.38368771
10601.46 15817.185 1.8914695 -0.38296483
10602.38 15817.015 1.8919296 -0.38021332
10603.29 15816.846 1.8922981 -0.38116917
10604.20 15816.676 1.8846636 -0.38002756
10605.12 15816.507 1.8891232 -0.37599705
10606.04 15816.337 1.8825374 -0.37811762
10606.95 15816.167 1.8903039 -0.37872979
10607.87 15815.998 1.8904576 -0.37471256
10608.78 15815.828 1.8857074 -0.37208167
