# Sweep from 15837.988Hz to 15807.163Hz step -0.2568749999999909Hz delay 0.9s
# Excitation 0.002810Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
12717.56 15837.988 3.1374614 -0.27233969
12718.47 15837.731 3.1369179 -0.27286873
12719.39 15837.474 3.1384768 -0.27469545
12720.30 15837.217 3.1437128 -0.26865396
12721.22 15836.960 3.1428369 -0.26613753
12722.13 15836.704 3.1443692 -0.2657703
12723.04 15836.447 3.1433924 -0.26041488
12723.96 15836.190 3.1463619 -0.26344574
12724.87 15835.933 3.1454185 -0.25690616
12725.79 15835.676 3.1487277 -0.26140481
12726.70 15835.419 3.1497809 -0.24804581
12727.62 15835.162 3.1466714 -0.24605296
12728.53 15834.905 3.1516656 -0.24872901
12729.45 15834.649 3.1503739 -0.24534017
12730.37 15834.392 3.1523659 -0.23231911
12731.29 15834.135 3.155094 -0.23638493
12732.20 15833.878 3.1631696 -0.22961832
12733.11 15833.621 3.1669858 -0.23106315
12734.03 15833.364 3.1568352 -0.22538471
12734.95 15833.107 3.1675795 -0.21988747
12735.87 15832.851 3.1705003 -0.21500237
12736.79 15832.594 3.1726386 -0.21155546
12737.70 15832.337 3.178732 -0.20899564
12738.62 15832.080 3.1816105 -0.19928558
12739.54 15831.823 3.1823663 -0.1981405
12740.45 15831.566 3.1871414 -0.18631619
12741.37 15831.309 3.1955651 -0.18908132
12742.28 15831.052 3.1999452 -0.18809094
12743.20 15830.796 3.2029766 -0.17620953
12744.11 15830.539 3.2128437 -0.16906966
12745.03 15830.282 3.2192886 -0.16453674
12745.95 15830.025 3.2260427 -0.15039605
12746.86 15829.768 3.2345379 -0.14581228
12747.77 15829.511 3.2423688 -0.13568213
12748.69 15829.254 3.2457235 -0.13315015
12749.61 15828.997 3.2580372 -0.1290045
12750.52 15828.740 3.2695475 -0.11463578
12751.44 15828.484 3.2749447 -0.10961197
12752.36 15828.227 3.2894973 -0.10122353
12753.27 15827.970 3.3018198 -0.10065757
12754.19 15827.713 3.3166675 -0.087774659
12755.11 15827.456 3.323486 -0.088562487
12756.03 15827.199 3.34028 -0.081577895
12756.95 15826.942 3.3516558 -0.072570792
12757.86 15826.685 3.3651725 -0.074596933
12758.78 15826.429 3.3721051 -0.068168482
12759.69 15826.172 3.3815975 -0.067285775
12760.61 15825.915 3.399653 -0.065213229
12761.53 15825.658 3.4058178 -0.067134806
12762.44 15825.401 3.4193779 -0.068627529
12763.36 15825.144 3.4393652 -0.065583549
12764.27 15824.887 3.4475286 -0.065038513
12765.19 15824.630 3.4636437 -0.065042592
12766.10 15824.374 3.4738878 -0.064049821
12767.02 15824.117 3.488067 -0.068307202
12767.93 15823.860 3.4972038 -0.070436876
12768.85 15823.603 3.5118267 -0.073418185
12769.77 15823.346 3.5281471 -0.078660413
12770.68 15823.089 3.5400776 -0.08602256
12771.60 15822.832 3.5536978 -0.099017306
12772.51 15822.575 3.5599674 -0.10927581
12773.43 15822.319 3.5797439 -0.13123113
12774.34 15822.062 3.5924336 -0.15155214
12775.26 15821.805 3.6067959 -0.17311645
12776.18 15821.548 3.6293602 -0.21918102
12777.10 15821.291 3.6310466 -0.25901332
12778.01 15821.034 3.6493525 -0.31325459
12778.92 15820.777 3.6496717 -0.36729625
12779.84 15820.521 3.6211036 -0.4993621
12780.75 15820.264 3.1651296 -0.50160406
12781.67 15820.007 3.1566076 -0.47971884
12782.58 15819.750 3.1582679 -0.4731607
12783.50 15819.493 3.1516197 -0.47032711
12784.41 15819.236 3.1502502 -0.47199214
12785.33 15818.979 3.1510979 -0.46573322
12786.25 15818.722 3.1471945 -0.45757292
12787.16 15818.466 3.1402951 -0.46045727
12788.08 15818.209 3.141007 -0.4564221
12788.99 15817.952 3.1388279 -0.45481369
12789.91 15817.695 3.145796 -0.44863285
12790.82 15817.438 3.1394325 -0.45360298
12791.74 15817.181 3.1369425 -0.44514115
12792.65 15816.924 3.1346888 -0.44294936
12793.57 15816.667 3.1314321 -0.44687567
12794.49 15816.410 3.1319423 -0.44278841
12795.40 15816.154 3.1377506 -0.44093954
12796.32 15815.897 3.1319255 -0.43741045
12797.24 15815.640 3.13647 -0.4401179
12798.16 15815.383 3.134609 -0.4323808
12799.07 15815.126 3.1335462 -0.43606875
12799.99 15814.869 3.1246273 -0.43183442
12800.90 15814.612 3.128602 -0.43335257
12801.82 15814.355 3.1333288 -0.42883534
12802.74 15814.099 3.1334891 -0.42528796
12803.65 15813.842 3.1271807 -0.42355055
12804.57 15813.585 3.1327199 -0.42495446
12805.49 15813.328 3.1324582 -0.41759219
12806.41 15813.071 3.1321815 -0.42148309
12807.32 15812.814 3.1324546 -0.41919751
12808.24 15812.557 3.1301031 -0.41942153
12809.16 15812.301 3.1289935 -0.42091622
12810.08 15812.044 3.1308273 -0.42189134
12810.99 15811.787 3.1291834 -0.413072
12811.91 15811.530 3.1248533 -0.41811489
12812.83 15811.273 3.1319871 -0.41680275
12813.74 15811.016 3.1265608 -0.41289024
12814.66 15810.759 3.1257784 -0.4052747
12815.58 15810.502 3.1301449 -0.41034318
12816.50 15810.246 3.1267814 -0.40897484
12817.41 15809.989 3.1300131 -0.41225971
12818.33 15809.732 3.1301247 -0.4086607
12819.24 15809.475 3.1265138 -0.41391959
12820.16 15809.218 3.1242898 -0.40912116
12821.08 15808.961 3.1292459 -0.40500527
12821.99 15808.704 3.1320094 -0.40807095
12822.91 15808.447 3.1249074 -0.41040832
12823.83 15808.191 3.1257521 -0.41071939
12824.74 15807.934 3.1284815 -0.40585948
12825.66 15807.677 3.1308807 -0.40642291
12826.57 15807.420 3.1222603 -0.40729483
12827.49 15807.163 3.1251832 -0.40485179
