# Sweep from 15801.835Hz to 15848.301Hz step 0.3872166666666696Hz delay 0.8s
# Excitation 0.000751Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
60733.43 15801.835 0.8348191 -0.31342856
60734.25 15802.222 0.83302024 -0.31729525
60735.06 15802.609 0.83563634 -0.31613851
60735.87 15802.997 0.83656187 -0.32038025
60736.69 15803.384 0.8409458 -0.3171275
60737.51 15803.771 0.83267798 -0.31241612
60738.32 15804.158 0.83913511 -0.31817029
60739.14 15804.546 0.83845003 -0.31183234
60739.95 15804.933 0.83633677 -0.31483637
60740.77 15805.320 0.83638287 -0.31646948
60741.59 15805.707 0.83851933 -0.31803913
60742.41 15806.094 0.83547752 -0.31651058
60743.22 15806.482 0.83877592 -0.3166314
60744.04 15806.869 0.83229475 -0.31574416
60744.86 15807.256 0.83847192 -0.31734893
60745.67 15807.643 0.84098156 -0.3156907
60746.49 15808.030 0.83908316 -0.32406663
60747.30 15808.418 0.83858572 -0.31333965
60748.12 15808.805 0.83812427 -0.31695183
60748.94 15809.192 0.83741133 -0.32245603
60749.76 15809.579 0.83778082 -0.32297027
60750.57 15809.967 0.83863733 -0.32238282
60751.39 15810.354 0.8385453 -0.31783185
60752.21 15810.741 0.83680635 -0.32079453
60753.02 15811.128 0.83941711 -0.32236883
60753.84 15811.515 0.84141055 -0.32679148
60754.66 15811.903 0.83799893 -0.32271336
60755.48 15812.290 0.84025078 -0.32434625
60756.29 15812.677 0.84239826 -0.32401815
60757.11 15813.064 0.83886187 -0.32921719
60757.92 15813.451 0.83746397 -0.32682078
60758.74 15813.839 0.83769913 -0.32554453
60759.56 15814.226 0.83905195 -0.32650274
60760.37 15814.613 0.84508304 -0.32904376
60761.19 15815.000 0.8477183 -0.32912982
60762.00 15815.388 0.84318589 -0.32459877
60762.82 15815.775 0.84560708 -0.33106932
60763.63 15816.162 0.8435357 -0.32870392
60764.44 15816.549 0.84936829 -0.32504138
60765.26 15816.936 0.84705528 -0.3272481
60766.08 15817.324 0.84397914 -0.33246846
60766.89 15817.711 0.84730533 -0.32975962
60767.71 15818.098 0.84886381 -0.32550662
60768.53 15818.485 0.85437955 -0.33459222
60769.35 15818.873 0.85968782 -0.32881394
60770.16 15819.260 0.85202083 -0.3337629
60770.98 15819.647 0.85579893 -0.33447142
60771.80 15820.034 0.8545486 -0.33822562
60772.62 15820.421 0.86007731 -0.33411104
60773.43 15820.809 0.86109208 -0.33382946
60774.25 15821.196 0.86527803 -0.33744433
60775.06 15821.583 0.87028712 -0.33524142
60775.88 15821.970 0.87717416 -0.33671338
60776.70 15822.357 0.88168122 -0.33446921
60777.51 15822.745 0.87928055 -0.33346547
60778.33 15823.132 0.88125626 -0.32290436
60779.14 15823.519 0.88317842 -0.33256845
60779.96 15823.906 0.88859218 -0.32397963
60780.78 15824.294 0.89257662 -0.32168876
60781.59 15824.681 0.89213336 -0.31784023
60782.40 15825.068 0.89414846 -0.30707884
60783.22 15825.455 0.89422042 -0.30392064
60784.04 15825.842 0.89690832 -0.29977193
60784.85 15826.230 0.89498599 -0.28630356
60785.67 15826.617 0.88501815 -0.28581911
60786.48 15827.004 0.88598887 -0.28035413
60787.30 15827.391 0.87785429 -0.27753802
60788.11 15827.779 0.87398399 -0.28217906
