# Sweep from 15812.823Hz to 15840.445Hz step 0.3945999999999913Hz delay 0.9s
# Excitation 0.000714Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
34351.39 15812.823 0.79183576 -0.32256793
34352.30 15813.218 0.79664937 -0.32106985
34353.22 15813.612 0.79729716 -0.32233473
34354.14 15814.007 0.79178159 -0.32269497
34355.06 15814.401 0.79750174 -0.3202359
34355.98 15814.796 0.79233092 -0.32364926
34356.89 15815.191 0.79458465 -0.31690385
34357.81 15815.585 0.79424842 -0.32849883
34358.73 15815.980 0.79522198 -0.32238046
34359.65 15816.374 0.79705967 -0.32481483
34360.56 15816.769 0.7956836 -0.32808776
34361.48 15817.164 0.7917821 -0.32310328
34362.40 15817.558 0.80131468 -0.3290518
34363.31 15817.953 0.79944857 -0.33055915
34364.23 15818.347 0.80131889 -0.33606889
34365.14 15818.742 0.79773662 -0.32586073
34366.06 15819.137 0.79998324 -0.32637951
34366.98 15819.531 0.79575153 -0.33589856
34367.89 15819.926 0.80502048 -0.33136038
34368.81 15820.320 0.79884506 -0.33992174
34369.72 15820.715 0.80305057 -0.34362779
34370.64 15821.110 0.80334172 -0.33817895
34371.56 15821.504 0.81425156 -0.34117957
34372.47 15821.899 0.80996784 -0.3439857
34373.38 15822.293 0.81752046 -0.33661024
34374.30 15822.688 0.82057375 -0.34521489
34375.21 15823.083 0.81255695 -0.34758955
34376.13 15823.477 0.8228451 -0.34895268
34377.05 15823.872 0.82179895 -0.35254627
34377.97 15824.266 0.8355961 -0.35268769
34378.88 15824.661 0.84195602 -0.35773726
34379.80 15825.056 0.85443276 -0.35402681
34380.72 15825.450 0.86404123 -0.35819789
34381.63 15825.845 0.88247896 -0.35082124
34382.54 15826.239 0.89080032 -0.33759906
34383.46 15826.634 0.903174 -0.3204805
34384.37 15827.029 0.90318525 -0.29755279
34385.29 15827.423 0.88882797 -0.27954258
34386.20 15827.818 0.87980794 -0.2601322
34387.12 15828.212 0.87109822 -0.25124413
34388.03 15828.607 0.85873035 -0.25431649
34388.95 15829.002 0.84906526 -0.25183326
34389.86 15829.396 0.83796112 -0.25413533
34390.78 15829.791 0.82182612 -0.25409091
34391.70 15830.185 0.82237301 -0.25528252
34392.61 15830.580 0.81471546 -0.25423469
34393.53 15830.975 0.81251363 -0.261167
34394.44 15831.369 0.80528127 -0.26474549
34395.36 15831.764 0.8065187 -0.26413957
34396.27 15832.158 0.80562751 -0.2673969
34397.19 15832.553 0.79942521 -0.27096584
34398.10 15832.948 0.80577337 -0.26986743
34399.02 15833.342 0.80246343 -0.27023398
34399.93 15833.737 0.80045788 -0.27665047
34400.85 15834.131 0.79337923 -0.27853889
34401.76 15834.526 0.79503224 -0.27727589
34402.68 15834.921 0.79700806 -0.27877667
34403.59 15835.315 0.79243733 -0.27687008
34404.51 15835.710 0.79940992 -0.28130168
34405.42 15836.104 0.79305784 -0.27723345
34406.34 15836.499 0.79834132 -0.28161841
34407.25 15836.894 0.79149208 -0.28497533
34408.17 15837.288 0.79456333 -0.28389812
34409.09 15837.683 0.79921676 -0.28570562
34410.00 15838.077 0.794291 -0.2776647
34410.92 15838.472 0.80016514 -0.28064585
34411.83 15838.867 0.79396875 -0.28340688
34412.75 15839.261 0.78988137 -0.28900044
34413.66 15839.656 0.79072794 -0.28568712
34414.58 15840.050 0.7946166 -0.28542291
34415.50 15840.445 0.79414332 -0.2899661
