# Sweep from 15840.819Hz to 15800.658Hz step -0.3346750000000005Hz delay 0.8s
# Excitation 0.006018Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
84945.85 15840.819 6.7996561 -0.31101942
84946.67 15840.484 6.8025261 -0.31650137
84947.49 15840.150 6.8061649 -0.31024757
84948.30 15839.815 6.8042582 -0.31078821
84949.12 15839.480 6.8038553 -0.30599085
84949.93 15839.146 6.8057016 -0.30095654
84950.74 15838.811 6.810264 -0.30041832
84951.56 15838.476 6.8070658 -0.29614463
84952.38 15838.142 6.814063 -0.28650047
84953.20 15837.807 6.8100771 -0.29189846
84954.01 15837.472 6.8206405 -0.28367467
84954.83 15837.138 6.8142167 -0.27786294
84955.64 15836.803 6.8175286 -0.27533534
84956.46 15836.468 6.8209138 -0.27221552
84957.28 15836.134 6.8272516 -0.27094708
84958.10 15835.799 6.8203135 -0.2717872
84958.91 15835.464 6.8300642 -0.26388693
84959.73 15835.130 6.8336517 -0.25997852
84960.54 15834.795 6.831257 -0.25509902
84961.36 15834.460 6.8377531 -0.25567357
84962.17 15834.126 6.8369654 -0.24424676
84962.99 15833.791 6.8463091 -0.23885366
84963.80 15833.456 6.8470617 -0.24111191
84964.62 15833.121 6.8540789 -0.23145465
84965.43 15832.787 6.8574041 -0.22502569
84966.25 15832.452 6.86065 -0.22086803
84967.06 15832.117 6.8708828 -0.2087634
84967.88 15831.783 6.8743393 -0.20963658
84968.70 15831.448 6.8855811 -0.19894735
84969.51 15831.113 6.8825884 -0.19694217
84970.33 15830.779 6.89437 -0.19057806
84971.14 15830.444 6.8963677 -0.18130231
84971.96 15830.109 6.9095113 -0.17647955
84972.77 15829.775 6.9146809 -0.17327447
84973.59 15829.440 6.9257576 -0.16737768
84974.41 15829.105 6.9331813 -0.15849487
84975.22 15828.771 6.9381235 -0.15050051
84976.04 15828.436 6.9532898 -0.14607336
84976.85 15828.101 6.9584926 -0.13917192
84977.67 15827.767 6.9739735 -0.13551897
84978.48 15827.432 6.9774401 -0.12471237
84979.30 15827.097 6.9904108 -0.12318363
84980.11 15826.763 6.9961188 -0.11903563
84980.93 15826.428 7.0086762 -0.11355589
84981.75 15826.093 7.0201158 -0.10813122
84982.56 15825.759 7.0344072 -0.10597589
84983.38 15825.424 7.0468864 -0.099433073
84984.20 15825.089 7.0569567 -0.094904117
84985.01 15824.755 7.063461 -0.091798377
84985.82 15824.420 7.0802707 -0.091653689
84986.64 15824.085 7.0869623 -0.092505616
84987.45 15823.751 7.0982924 -0.086079886
84988.27 15823.416 7.1117379 -0.083802334
84989.09 15823.081 7.1206991 -0.094077457
84989.91 15822.747 7.1400104 -0.092617405
84990.72 15822.412 7.1418722 -0.092212133
84991.54 15822.077 7.161193 -0.099309858
84992.35 15821.743 7.1792938 -0.10377825
84993.17 15821.408 7.1892573 -0.12333268
84993.98 15821.073 7.1984332 -0.12852188
84994.80 15820.738 7.2157591 -0.14951512
84995.61 15820.404 7.2280741 -0.15879601
84996.43 15820.069 7.2426092 -0.17445134
84997.24 15819.734 7.2581265 -0.20982338
84998.06 15819.400 7.26792 -0.22678181
84998.88 15819.065 7.2824982 -0.25228508
84999.69 15818.730 7.2956464 -0.28671292
85000.51 15818.396 7.3039632 -0.31711497
85001.33 15818.061 7.3115884 -0.34069674
85002.14 15817.726 7.3192928 -0.39292107
85002.96 15817.392 7.3194501 -0.42906927
85003.78 15817.057 7.3236056 -0.47356849
85004.60 15816.722 7.3035967 -0.56326877
85005.41 15816.388 7.2477333 -0.68934179
85006.23 15816.053 6.8441559 -0.63438006
85007.04 15815.718 6.8330651 -0.62661599
85007.86 15815.384 6.830528 -0.6228293
85008.68 15815.049 6.827056 -0.6190125
85009.49 15814.714 6.8190602 -0.61620642
85010.31 15814.380 6.820972 -0.60614627
85011.13 15814.045 6.8180975 -0.60468244
85011.94 15813.710 6.8149066 -0.5975225
85012.76 15813.376 6.8113904 -0.59644032
85013.58 15813.041 6.8096756 -0.59101433
85014.40 15812.706 6.8072563 -0.58574796
85015.21 15812.372 6.8070408 -0.58731371
85016.03 15812.037 6.8053532 -0.57833716
85016.84 15811.702 6.79612 -0.5719906
85017.66 15811.368 6.8017289 -0.57434823
85018.47 15811.033 6.8054092 -0.57129307
85019.29 15810.698 6.7985534 -0.56991473
85020.11 15810.364 6.7983992 -0.57089699
85020.92 15810.029 6.7963119 -0.56452507
85021.74 15809.694 6.7954611 -0.56375876
85022.56 15809.360 6.8001277 -0.56099231
85023.37 15809.025 6.7988221 -0.55634138
85024.19 15808.690 6.7926239 -0.55670313
85025.00 15808.356 6.7943847 -0.5544216
85025.82 15808.021 6.7936076 -0.55020149
85026.64 15807.686 6.7916162 -0.5518321
85027.45 15807.351 6.787644 -0.54842207
85028.27 15807.017 6.792779 -0.54747517
85029.09 15806.682 6.7849137 -0.54586906
85029.91 15806.347 6.78685 -0.54345622
85030.72 15806.013 6.787508 -0.5390682
85031.54 15805.678 6.7821152 -0.53633113
85032.36 15805.343 6.7819028 -0.53206566
85033.17 15805.009 6.7812516 -0.53568073
85033.99 15804.674 6.7858305 -0.54263711
85034.81 15804.339 6.789111 -0.53638735
85035.62 15804.005 6.7823603 -0.53514594
85036.44 15803.670 6.7808896 -0.53230059
