# Sweep from 15839.986Hz to 15803.700Hz step -0.30238333333333384Hz delay 0.8s
# Excitation 0.004912Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
82375.82 15839.986 5.5578212 -0.30406423
82376.64 15839.684 5.5605979 -0.30334968
82377.45 15839.381 5.555034 -0.30264755
82378.27 15839.079 5.5558398 -0.29881934
82379.09 15838.776 5.5566438 -0.29634498
82379.90 15838.474 5.5587088 -0.29945596
82380.72 15838.172 5.5643663 -0.29200183
82381.54 15837.869 5.5626519 -0.29190198
82382.36 15837.567 5.5656733 -0.28962876
82383.17 15837.265 5.5710816 -0.28407365
82383.99 15836.962 5.5682308 -0.28222365
82384.80 15836.660 5.5777714 -0.28172707
82385.62 15836.357 5.5714527 -0.27629346
82386.44 15836.055 5.571841 -0.27625939
82387.25 15835.753 5.5745732 -0.26015158
82388.07 15835.450 5.5708861 -0.26826442
82388.88 15835.148 5.5823434 -0.26513476
82389.70 15834.845 5.5881642 -0.26041599
82390.51 15834.543 5.5873256 -0.26223648
82391.33 15834.241 5.5891978 -0.25370687
82392.14 15833.938 5.5897253 -0.24857215
82392.96 15833.636 5.5998312 -0.24600254
82393.77 15833.334 5.5955234 -0.24138848
82394.59 15833.031 5.6003437 -0.2365786
82395.40 15832.729 5.6150452 -0.23293727
82396.22 15832.426 5.6167196 -0.22933418
82397.03 15832.124 5.6216713 -0.22947474
82397.85 15831.822 5.6165572 -0.21756894
82398.66 15831.519 5.6332051 -0.2166796
82399.48 15831.217 5.6305812 -0.21416145
82400.30 15830.915 5.6439703 -0.20539227
82401.11 15830.612 5.6440317 -0.19920228
82401.93 15830.310 5.6538051 -0.1996072
82402.74 15830.007 5.6562662 -0.19156364
82403.56 15829.705 5.6676913 -0.18465509
82404.37 15829.403 5.6775843 -0.18430504
82405.19 15829.100 5.6864515 -0.1794718
82406.01 15828.798 5.6911231 -0.17166953
82406.82 15828.495 5.6974086 -0.1709839
82407.64 15828.193 5.7131369 -0.16568194
82408.46 15827.891 5.7218881 -0.15789341
82409.27 15827.588 5.7345019 -0.15616028
82410.09 15827.286 5.7410507 -0.14907887
82410.90 15826.984 5.7599709 -0.14741209
82411.72 15826.681 5.7648508 -0.13940598
82412.54 15826.379 5.7807765 -0.1314659
82413.36 15826.076 5.7932984 -0.13720175
82414.17 15825.774 5.80401 -0.13110571
82414.99 15825.472 5.8144055 -0.13356642
82415.81 15825.169 5.8221967 -0.13780981
82416.63 15824.867 5.8388709 -0.13378713
82417.45 15824.564 5.8489863 -0.13081295
82418.27 15824.262 5.8646397 -0.13698659
82419.08 15823.960 5.8759338 -0.14085388
82419.90 15823.657 5.8884275 -0.13534392
82420.71 15823.355 5.898627 -0.13796171
82421.52 15823.053 5.9079903 -0.14147952
82422.34 15822.750 5.9221761 -0.14294427
82423.16 15822.448 5.9399094 -0.14799485
82423.98 15822.145 5.9551112 -0.16522942
82424.79 15821.843 5.9639819 -0.16644934
82425.61 15821.541 5.9745621 -0.1734283
82426.42 15821.238 5.9909671 -0.19082792
82427.24 15820.936 5.9981071 -0.20631487
82428.06 15820.633 6.0107204 -0.22579003
82428.87 15820.331 6.0278676 -0.25175345
82429.69 15820.029 6.0330804 -0.27117207
82430.50 15819.726 6.0423426 -0.30606563
82431.33 15819.424 6.0580469 -0.3413441
82432.15 15819.122 6.0648695 -0.37131943
82432.97 15818.819 6.0585412 -0.41919029
82433.79 15818.517 6.0555731 -0.48074151
82434.60 15818.214 6.0063899 -0.60654577
82435.42 15817.912 5.6195122 -0.60091793
82436.23 15817.610 5.6095064 -0.59351947
82437.05 15817.307 5.6072995 -0.58725459
82437.87 15817.005 5.6029216 -0.58268807
82438.69 15816.702 5.6008193 -0.57514774
82439.50 15816.400 5.5928076 -0.57088636
82440.32 15816.098 5.5874784 -0.56118773
82441.13 15815.795 5.5842143 -0.56358101
82441.95 15815.493 5.5830546 -0.56002875
82442.77 15815.191 5.5763849 -0.55402285
82443.58 15814.888 5.5761038 -0.54629976
82444.40 15814.586 5.5783962 -0.55272454
82445.22 15814.283 5.5732844 -0.54416637
82446.04 15813.981 5.5670689 -0.54420195
82446.85 15813.679 5.5728751 -0.53967085
82447.67 15813.376 5.566807 -0.53626763
82448.48 15813.074 5.562079 -0.53559216
82449.30 15812.772 5.5627106 -0.53213989
82450.12 15812.469 5.5650262 -0.52401009
82450.93 15812.167 5.5598871 -0.52293819
82451.75 15811.864 5.5617052 -0.52294695
82452.56 15811.562 5.5603718 -0.52181196
82453.38 15811.260 5.5558844 -0.52424946
82454.19 15810.957 5.5531887 -0.51716358
82455.01 15810.655 5.5534633 -0.51225766
82455.83 15810.352 5.5520427 -0.51208474
82456.64 15810.050 5.5512687 -0.51909507
82457.46 15809.748 5.5481132 -0.51381528
82458.28 15809.445 5.5524024 -0.50708024
82459.10 15809.143 5.5522632 -0.511248
82459.91 15808.841 5.5488035 -0.50903253
82460.73 15808.538 5.5517771 -0.502001
82461.55 15808.236 5.5532169 -0.50133519
82462.36 15807.933 5.548181 -0.50493907
82463.18 15807.631 5.5445857 -0.5022369
82463.99 15807.329 5.5443902 -0.49539091
82464.81 15807.026 5.5457785 -0.50021578
82465.62 15806.724 5.5408232 -0.50359449
82466.45 15806.421 5.5439596 -0.49707984
82467.26 15806.119 5.5469927 -0.49310438
82468.08 15805.817 5.5471551 -0.49642102
82468.89 15805.514 5.5413611 -0.49190595
82469.71 15805.212 5.543267 -0.48843583
82470.53 15804.910 5.5435667 -0.49269596
82471.35 15804.607 5.5458213 -0.49590801
82472.16 15804.305 5.5369951 -0.48366923
82472.98 15804.002 5.545055 -0.491641
82473.80 15803.700 5.5442292 -0.48482968
