# Sweep from 15814.384Hz to 15839.444Hz step 0.2088333333333291Hz delay 0.9s
# Excitation 0.000526Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
32088.98 15814.384 0.58237543 -0.31584236
32089.89 15814.593 0.58430578 -0.31026488
32090.81 15814.802 0.58872229 -0.31638447
32091.72 15815.011 0.58932608 -0.31801875
32092.64 15815.219 0.586547 -0.31417656
32093.55 15815.428 0.58743541 -0.31839775
32094.47 15815.637 0.58636294 -0.31032624
32095.38 15815.846 0.59293257 -0.31318098
32096.30 15816.055 0.58672725 -0.31853256
32097.21 15816.263 0.5870063 -0.3155092
32098.12 15816.472 0.59581873 -0.3167078
32099.04 15816.681 0.5862525 -0.31762752
32099.95 15816.890 0.59054787 -0.31174648
32100.87 15817.099 0.5884956 -0.31222888
32101.78 15817.308 0.583168 -0.32097185
32102.70 15817.516 0.58667894 -0.31655787
32103.62 15817.725 0.58995067 -0.3215535
32104.54 15817.934 0.59440612 -0.31442326
32105.45 15818.143 0.5894546 -0.3174523
32106.37 15818.352 0.58903635 -0.32246064
32107.28 15818.561 0.58766886 -0.31625785
32108.20 15818.770 0.58866596 -0.32031443
32109.12 15818.978 0.59084363 -0.31624194
32110.04 15819.187 0.58639949 -0.32165124
32110.95 15819.396 0.59184083 -0.32512324
32111.86 15819.605 0.59251528 -0.32294179
32112.78 15819.814 0.58995937 -0.32157078
32113.69 15820.022 0.5882485 -0.32045398
32114.61 15820.231 0.5974648 -0.32583856
32115.52 15820.440 0.59015645 -0.32413311
32116.44 15820.649 0.59134686 -0.32373001
32117.35 15820.858 0.59035574 -0.31951186
32118.27 15821.067 0.59369364 -0.32437126
32119.18 15821.275 0.59415385 -0.32856127
32120.10 15821.484 0.59264266 -0.32234524
32121.02 15821.693 0.59095998 -0.32746499
32121.93 15821.902 0.59593532 -0.32684676
32122.85 15822.111 0.60214489 -0.3346037
32123.77 15822.320 0.60036911 -0.32571592
32124.68 15822.529 0.60189433 -0.32544926
32125.60 15822.737 0.60508995 -0.33225436
32126.51 15822.946 0.5982439 -0.33378461
32127.43 15823.155 0.59938185 -0.33667419
32128.35 15823.364 0.60710414 -0.33419431
32129.26 15823.573 0.60593129 -0.33566067
32130.18 15823.781 0.60446604 -0.33422748
32131.10 15823.990 0.60940982 -0.33733272
32132.02 15824.199 0.62098439 -0.33729759
32132.93 15824.408 0.61722494 -0.33465236
32133.85 15824.617 0.62307959 -0.34568541
32134.77 15824.826 0.62399738 -0.34170668
32135.68 15825.034 0.63023936 -0.33837389
32136.60 15825.243 0.63392378 -0.3367349
32137.52 15825.452 0.63425534 -0.33747997
32138.43 15825.661 0.64648179 -0.33220545
32139.35 15825.870 0.65046186 -0.33370495
32140.27 15826.079 0.65162527 -0.32953088
32141.18 15826.288 0.65634651 -0.33247935
32142.10 15826.496 0.66333882 -0.3189474
32143.02 15826.705 0.66335934 -0.3107433
32143.93 15826.914 0.66650688 -0.30392272
