# Sweep from 15838.764Hz to 15815.294Hz step -0.23469999999999344Hz delay 0.9s
# Excitation 0.000661Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
1194.79 15838.764 0.73333149 -0.28803348
1195.70 15838.529 0.74235885 -0.28703178
1196.62 15838.295 0.74116235 -0.28470239
1197.53 15838.060 0.73624255 -0.28772195
1198.44 15837.825 0.73503378 -0.29053356
1199.36 15837.590 0.73747265 -0.2879913
1200.28 15837.356 0.73901515 -0.28660722
1201.20 15837.121 0.73648812 -0.28709965
1202.12 15836.886 0.73689341 -0.27690558
1203.03 15836.652 0.73865226 -0.27459578
1203.94 15836.417 0.73851925 -0.28108437
1204.86 15836.182 0.73695196 -0.28229925
1205.77 15835.948 0.73854795 -0.27790742
1206.69 15835.713 0.73829119 -0.28357397
1207.60 15835.478 0.73547164 -0.27986368
1208.52 15835.243 0.73678933 -0.28063036
1209.43 15835.009 0.73396779 -0.28191536
1210.35 15834.774 0.73985188 -0.27570846
1211.26 15834.539 0.74602701 -0.28204468
1212.18 15834.305 0.74605799 -0.27946405
1213.10 15834.070 0.74490322 -0.27894853
1214.01 15833.835 0.74199517 -0.27396584
1214.93 15833.601 0.7465045 -0.27614357
1215.85 15833.366 0.74779138 -0.27578503
1216.76 15833.131 0.74580987 -0.27197402
1217.67 15832.896 0.74463657 -0.27122573
1218.59 15832.662 0.74599052 -0.27257551
1219.51 15832.427 0.74438361 -0.27482986
1220.42 15832.192 0.74674307 -0.26727309
1221.34 15831.958 0.74838647 -0.27069592
1222.26 15831.723 0.74998263 -0.26581313
1223.17 15831.488 0.75044204 -0.26767074
1224.08 15831.254 0.75290603 -0.26399346
1225.00 15831.019 0.75470615 -0.26752082
1225.92 15830.784 0.75299226 -0.26325182
1226.83 15830.549 0.75999844 -0.2544063
1227.75 15830.315 0.76509923 -0.25794122
1228.67 15830.080 0.76701167 -0.25709193
1229.58 15829.845 0.77383868 -0.25505241
1230.50 15829.611 0.77627925 -0.25062639
1231.41 15829.376 0.78207819 -0.25365568
1232.33 15829.141 0.7855175 -0.25114463
1233.25 15828.907 0.79039455 -0.25333679
1234.16 15828.672 0.79933625 -0.2524512
1235.08 15828.437 0.80668104 -0.26124999
1236.00 15828.202 0.81222845 -0.26382256
1236.92 15827.968 0.8217396 -0.26792796
1237.83 15827.733 0.82422309 -0.2715125
1238.76 15827.498 0.83283072 -0.28191948
1239.68 15827.264 0.83965909 -0.29353868
1240.59 15827.029 0.84441496 -0.30693042
1241.51 15826.794 0.8322196 -0.31846815
1242.42 15826.560 0.82997781 -0.32585487
1243.34 15826.325 0.82333605 -0.33863301
1244.25 15826.090 0.81748487 -0.34138782
1245.16 15825.855 0.809494 -0.34848358
1246.08 15825.621 0.80592685 -0.34999169
1247.00 15825.386 0.79697946 -0.35095911
1247.92 15825.151 0.79578194 -0.35120169
1248.83 15824.917 0.78678352 -0.35428266
1249.75 15824.682 0.77922391 -0.35099387
1250.66 15824.447 0.77432315 -0.34918449
1251.58 15824.213 0.77141789 -0.35283631
1252.49 15823.978 0.76512811 -0.34953766
1253.41 15823.743 0.76513925 -0.34407913
1254.33 15823.508 0.76448561 -0.34468709
1255.24 15823.274 0.76757283 -0.34507948
1256.16 15823.039 0.75484104 -0.34643782
1257.08 15822.804 0.7501551 -0.34606677
1257.99 15822.570 0.75671477 -0.34515583
1258.91 15822.335 0.75548257 -0.34156903
1259.83 15822.100 0.75120312 -0.33831301
1260.75 15821.866 0.75183385 -0.33987803
1261.67 15821.631 0.7544279 -0.33711549
1262.58 15821.396 0.75352062 -0.34009753
1263.50 15821.162 0.74593606 -0.33484002
1264.42 15820.927 0.74934616 -0.33507231
1265.33 15820.692 0.74610347 -0.33027973
1266.25 15820.457 0.7467433 -0.33270516
1267.17 15820.223 0.73900605 -0.33094665
1268.08 15819.988 0.74533239 -0.33281486
1269.00 15819.753 0.74023433 -0.33217441
1269.91 15819.519 0.74401675 -0.32833839
1270.83 15819.284 0.74306223 -0.32847754
1271.74 15819.049 0.7376446 -0.33058501
1272.66 15818.815 0.73949406 -0.32527601
1273.58 15818.580 0.73897087 -0.32078279
1274.49 15818.345 0.74038212 -0.32563028
1275.41 15818.110 0.74568715 -0.32669857
1276.33 15817.876 0.73878465 -0.32618556
1277.24 15817.641 0.73835156 -0.32493762
1278.16 15817.406 0.73859621 -0.32624806
1279.08 15817.172 0.74055311 -0.32149265
1279.99 15816.937 0.74615286 -0.32532475
1280.91 15816.702 0.74026195 -0.32416813
1281.82 15816.468 0.73891721 -0.31763884
1282.74 15816.233 0.73919728 -0.3236766
1283.65 15815.998 0.73915209 -0.32476046
1284.57 15815.763 0.73614223 -0.32580945
1285.48 15815.529 0.74008926 -0.32680092
1286.40 15815.294 0.73994539 -0.31799365
