# Sweep from 15841.162Hz to 15811.747Hz step -0.4202142857142982Hz delay 0.9s
# Excitation 0.000787Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
34937.34 15841.162 0.87703052 -0.28832119
34938.26 15840.742 0.877057 -0.28979574
34939.18 15840.322 0.87667263 -0.28538636
34940.09 15839.901 0.87523421 -0.29099809
34941.01 15839.481 0.87136112 -0.28999472
34941.93 15839.061 0.87342494 -0.29023053
34942.84 15838.641 0.87432261 -0.28690172
34943.76 15838.220 0.87166444 -0.28271336
34944.67 15837.800 0.87790244 -0.2887636
34945.58 15837.380 0.87915691 -0.28189805
34946.50 15836.960 0.87246923 -0.27921843
34947.42 15836.540 0.87890891 -0.28106172
34948.34 15836.119 0.87401975 -0.28243556
34949.25 15835.699 0.87876697 -0.28011399
34950.16 15835.279 0.87239749 -0.28169816
34951.08 15834.859 0.87491878 -0.27508239
34951.99 15834.439 0.87999194 -0.2767392
34952.91 15834.018 0.88140291 -0.27762661
34953.83 15833.598 0.88344996 -0.27583829
34954.74 15833.178 0.88459279 -0.27951901
34955.66 15832.758 0.88368586 -0.27059173
34956.57 15832.337 0.88913464 -0.26964963
34957.49 15831.917 0.89316217 -0.26674815
34958.41 15831.497 0.8936459 -0.26973555
34959.33 15831.077 0.89676757 -0.26511051
34960.24 15830.657 0.89735556 -0.26547178
34961.16 15830.236 0.90138218 -0.26269501
34962.07 15829.816 0.90989545 -0.25889548
34962.99 15829.396 0.91576192 -0.25416622
34963.91 15828.976 0.92942872 -0.25165491
34964.83 15828.556 0.93369994 -0.25369658
34965.74 15828.135 0.93884961 -0.2615034
34966.66 15827.715 0.95994938 -0.26782971
34967.57 15827.295 0.96926965 -0.27802798
34968.49 15826.875 0.9747107 -0.28928437
34969.40 15826.454 0.98098849 -0.30910454
34970.32 15826.034 0.97795896 -0.33262015
34971.23 15825.614 0.95801943 -0.33818219
34972.15 15825.194 0.95227182 -0.35011692
34973.07 15824.774 0.94092923 -0.35233239
34973.99 15824.353 0.93106951 -0.35793022
34974.91 15823.933 0.92182074 -0.35450205
34975.82 15823.513 0.91440472 -0.35386256
34976.74 15823.093 0.90586292 -0.35434087
34977.65 15822.673 0.90571092 -0.34447433
34978.57 15822.252 0.89728047 -0.34785563
34979.49 15821.832 0.90182755 -0.34020837
34980.40 15821.412 0.89475839 -0.34775448
34981.32 15820.992 0.89060086 -0.34569692
34982.24 15820.572 0.89276745 -0.34541071
34983.15 15820.151 0.88873924 -0.33965671
34984.07 15819.731 0.88553764 -0.33675747
34984.98 15819.311 0.88662364 -0.33952384
34985.90 15818.891 0.88160044 -0.34024174
34986.82 15818.470 0.87844512 -0.33909851
34987.73 15818.050 0.8825096 -0.33159426
34988.65 15817.630 0.87666098 -0.33295109
34989.57 15817.210 0.88107845 -0.33441648
34990.48 15816.790 0.8827538 -0.33112138
34991.40 15816.369 0.88044339 -0.32827009
34992.31 15815.949 0.87306699 -0.32936185
34993.23 15815.529 0.87556583 -0.32767295
34994.14 15815.109 0.88227631 -0.33036767
34995.06 15814.689 0.8821126 -0.32889886
34995.97 15814.268 0.87663415 -0.33039368
34996.88 15813.848 0.87468885 -0.32090526
34997.80 15813.428 0.88026775 -0.32720641
34998.71 15813.008 0.87495772 -0.32418993
34999.63 15812.587 0.87455118 -0.32746729
35000.54 15812.167 0.87415685 -0.32528493
35001.46 15811.747 0.87451531 -0.32544511
