# Sweep from 32354.253Hz to 32354.521Hz step 0.006700000000000728Hz delay 16s
# Excitation 0.040000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
37046.85 32354.253 0.152796 -1.50886
37062.89 32354.260 0.187357 -1.55615
37078.92 32354.266 0.231013 -1.64528
37094.95 32354.273 0.226465 -1.72623
37110.98 32354.280 0.284674 -1.8099
37127.01 32354.287 0.339243 -1.8854
37143.05 32354.293 0.385628 -2.00181
37159.08 32354.300 0.47385 -2.11277
37175.11 32354.307 0.575714 -2.23737
37191.15 32354.313 0.648473 -2.36288
37207.18 32354.320 0.78035 -2.54205
37223.21 32354.327 0.944972 -2.70667
37239.24 32354.333 1.18326 -2.91949
37255.27 32354.340 1.49976 -3.13868
37271.30 32354.347 1.95816 -3.3415
37287.33 32354.354 2.61117 -3.45428
37303.37 32354.360 3.49156 -3.40516
37319.40 32354.367 4.48566 -2.94769
37335.43 32354.374 5.38333 -2.01636
37351.46 32354.380 5.76168 -0.811273
37367.49 32354.387 5.67164 0.295588
37383.52 32354.394 5.24599 1.08958
37399.55 32354.400 4.77033 1.62436
37415.58 32354.407 4.21281 1.99454
37431.61 32354.414 3.65164 2.18644
37447.64 32354.421 3.16051 2.2783
37463.68 32354.427 2.71304 2.26102
37479.71 32354.434 2.36379 2.2019
37495.74 32354.441 2.05456 2.14187
37511.77 32354.447 1.78171 2.0391
37527.80 32354.454 1.57707 1.96452
37543.83 32354.461 1.38244 1.83537
37559.86 32354.467 1.22782 1.73896
37575.90 32354.474 1.08412 1.6371
37591.93 32354.481 0.989537 1.54706
37607.96 32354.487 0.918593 1.46066
37623.99 32354.494 0.820368 1.38881
37640.02 32354.501 0.76307 1.31059
37656.06 32354.508 0.689401 1.25784
37672.09 32354.514 0.644835 1.19781
37688.12 32354.521 0.605727 1.13415
