# Sweep from 15840.133Hz to 15805.342Hz step -0.2899249999999938Hz delay 0.8s
# Excitation 0.004218Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
80794.36 15840.133 4.7511458 -0.29884524
80795.18 15839.843 4.7578151 -0.30180803
80795.99 15839.553 4.755414 -0.29630226
80796.80 15839.263 4.759655 -0.30285503
80797.62 15838.973 4.7607259 -0.29906607
80798.43 15838.683 4.7613562 -0.29560687
80799.25 15838.393 4.7650915 -0.2928644
80800.07 15838.104 4.7558628 -0.29138073
80800.88 15837.814 4.7621879 -0.28631095
80801.70 15837.524 4.772221 -0.28640036
80802.51 15837.234 4.7731396 -0.28149952
80803.33 15836.944 4.7655935 -0.27849387
80804.15 15836.654 4.7714748 -0.27952248
80804.96 15836.364 4.7699864 -0.28170527
80805.78 15836.074 4.7734443 -0.27513875
80806.60 15835.784 4.772392 -0.27539164
80807.41 15835.494 4.7716426 -0.2720551
80808.23 15835.204 4.7828812 -0.26354874
80809.04 15834.914 4.7860922 -0.26361855
80809.86 15834.624 4.7835279 -0.25948248
80810.67 15834.335 4.7903259 -0.25092223
80811.49 15834.045 4.7889207 -0.24985601
80812.30 15833.755 4.7943654 -0.25389545
80813.12 15833.465 4.7976523 -0.24578264
80813.94 15833.175 4.8015772 -0.24733805
80814.76 15832.885 4.8042052 -0.238265
80815.57 15832.595 4.8079505 -0.239836
80816.39 15832.305 4.8116149 -0.24022285
80817.20 15832.015 4.8167408 -0.2303824
80818.02 15831.725 4.8214156 -0.2234772
80818.84 15831.435 4.8265697 -0.21886282
80819.66 15831.145 4.82935 -0.21180506
80820.47 15830.855 4.8323632 -0.21328383
80821.29 15830.565 4.8387642 -0.21039378
80822.10 15830.276 4.8497773 -0.20594496
80822.92 15829.986 4.8550228 -0.20325034
80823.74 15829.696 4.863653 -0.20012371
80824.55 15829.406 4.8714824 -0.19318171
80825.37 15829.116 4.8804955 -0.1850855
80826.18 15828.826 4.8912871 -0.18527503
80826.99 15828.536 4.9012301 -0.18156199
80827.81 15828.246 4.9069167 -0.17431276
80828.63 15827.956 4.9204327 -0.17800177
80829.45 15827.666 4.9244227 -0.1730025
80830.27 15827.376 4.9397963 -0.16597737
80831.08 15827.086 4.9552896 -0.16794715
80831.90 15826.796 4.9664245 -0.16359922
80832.72 15826.507 4.9758705 -0.16546296
80833.53 15826.217 4.9966516 -0.16028328
80834.35 15825.927 5.0017488 -0.16061401
80835.17 15825.637 5.0142885 -0.16550555
80835.98 15825.347 5.0295125 -0.16727364
80836.80 15825.057 5.0408703 -0.16340954
80837.62 15824.767 5.0513681 -0.1654352
80838.43 15824.477 5.0705112 -0.16834623
80839.25 15824.187 5.076482 -0.18029021
80840.07 15823.897 5.0935078 -0.18228741
80840.88 15823.607 5.1038851 -0.19023916
80841.70 15823.317 5.1253323 -0.19472057
80842.52 15823.027 5.1385487 -0.20127757
80843.35 15822.737 5.1460993 -0.21465344
80844.16 15822.448 5.1608881 -0.21833191
80844.98 15822.158 5.1695706 -0.23517858
80845.79 15821.868 5.185866 -0.24731611
80846.61 15821.578 5.19797 -0.26742597
80847.44 15821.288 5.205794 -0.27884846
80848.26 15820.998 5.220164 -0.31550363
80849.07 15820.708 5.227555 -0.33868244
80849.89 15820.418 5.2308569 -0.37778346
80850.70 15820.128 5.2264527 -0.4366884
80851.52 15819.838 5.1638062 -0.56474283
80852.34 15819.548 4.8450102 -0.58189539
80853.15 15819.258 4.8394145 -0.57433641
80853.97 15818.968 4.8329284 -0.5707854
80854.79 15818.679 4.820452 -0.56739754
80855.61 15818.389 4.8192983 -0.55730749
80856.42 15818.099 4.8079928 -0.55174399
80857.24 15817.809 4.7951157 -0.54217099
80858.05 15817.519 4.7977828 -0.54596762
80858.87 15817.229 4.7912445 -0.53862721
80859.68 15816.939 4.7827939 -0.53188734
80860.50 15816.649 4.790068 -0.53058801
80861.32 15816.359 4.7805761 -0.52530362
80862.14 15816.069 4.7851713 -0.52184964
80862.96 15815.779 4.7831159 -0.52031589
80863.77 15815.489 4.77921 -0.51868074
80864.59 15815.199 4.7747822 -0.51619423
80865.41 15814.910 4.7773192 -0.50930487
80866.22 15814.620 4.7723856 -0.50835013
80867.03 15814.330 4.7694889 -0.50540433
80867.85 15814.040 4.7664225 -0.50375724
80868.67 15813.750 4.7656335 -0.50464962
80869.48 15813.460 4.761564 -0.50517895
80870.29 15813.170 4.7676713 -0.49516376
80871.11 15812.880 4.765458 -0.49608201
80871.93 15812.590 4.7617755 -0.4951583
80872.74 15812.300 4.7578997 -0.49402371
80873.56 15812.010 4.756148 -0.49319175
80874.38 15811.720 4.7595672 -0.49053801
80875.19 15811.430 4.7569069 -0.48150292
80876.01 15811.141 4.7556955 -0.48376518
80876.83 15810.851 4.7583781 -0.4863748
80877.64 15810.561 4.750168 -0.47939858
80878.46 15810.271 4.7568637 -0.48018512
80879.28 15809.981 4.7506023 -0.48017046
80880.09 15809.691 4.7506915 -0.48135809
80880.91 15809.401 4.7529379 -0.47491332
80881.72 15809.111 4.7506937 -0.47430589
80882.54 15808.821 4.7491985 -0.47446474
80883.35 15808.531 4.7480357 -0.47448773
80884.17 15808.241 4.7512713 -0.47031403
80884.99 15807.951 4.7494841 -0.46320389
80885.81 15807.661 4.7494777 -0.46923896
80886.62 15807.371 4.7453432 -0.4658387
80887.44 15807.082 4.7486478 -0.46598788
80888.25 15806.792 4.7477079 -0.46378821
80889.07 15806.502 4.7484045 -0.46506042
80889.88 15806.212 4.7422532 -0.46269986
80890.70 15805.922 4.7469248 -0.46753976
80891.51 15805.632 4.7496487 -0.46059637
80892.33 15805.342 4.7413682 -0.46007293
