# Sweep from 15849.554Hz to 15800.170Hz step -0.4115333333333335Hz delay 0.8s
# Excitation 0.000553Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
45707.15 15849.554 0.61917626 -0.29295904
45707.96 15849.142 0.61276762 -0.2858585
45708.78 15848.731 0.61792218 -0.29723466
45709.60 15848.319 0.61405763 -0.2960162
45710.42 15847.908 0.6098947 -0.29266994
45711.23 15847.496 0.61252649 -0.29455259
45712.05 15847.085 0.61576827 -0.28818982
45712.86 15846.673 0.61471707 -0.29410353
45713.68 15846.262 0.62084149 -0.29225103
45714.49 15845.850 0.617311 -0.29016519
45715.31 15845.439 0.61541391 -0.29334686
45716.12 15845.027 0.61655982 -0.29046697
45716.94 15844.616 0.61688104 -0.28337723
45717.76 15844.204 0.6233393 -0.29005344
45718.58 15843.793 0.61153037 -0.28699486
45719.39 15843.381 0.60701052 -0.29007396
45720.21 15842.969 0.61493995 -0.29092448
45721.02 15842.558 0.61964005 -0.29337619
45721.84 15842.146 0.61713496 -0.28901093
45722.66 15841.735 0.61503124 -0.29035095
45723.47 15841.323 0.62280634 -0.29110052
45724.29 15840.912 0.61558183 -0.28756108
45725.10 15840.500 0.61984832 -0.29050295
45725.92 15840.089 0.61946969 -0.28659704
45726.74 15839.677 0.6197746 -0.28969956
45727.55 15839.266 0.61616385 -0.28761193
45728.37 15838.854 0.6172952 -0.28835137
45729.18 15838.443 0.61980722 -0.29025497
45730.00 15838.031 0.61529198 -0.28858511
45730.81 15837.620 0.62342252 -0.29231228
45731.63 15837.208 0.62148183 -0.28154739
45732.45 15836.796 0.62130152 -0.28362689
45733.26 15836.385 0.61989306 -0.28558034
45734.08 15835.973 0.61544426 -0.2856097
45734.90 15835.562 0.62021815 -0.28706657
45735.71 15835.150 0.62261915 -0.28678448
45736.53 15834.739 0.62189457 -0.28517977
45737.34 15834.327 0.62265116 -0.28118217
45738.16 15833.916 0.62198842 -0.28733476
45738.97 15833.504 0.62703771 -0.28123532
45739.79 15833.093 0.6224555 -0.27758526
45740.61 15832.681 0.61990471 -0.28241371
45741.42 15832.270 0.62195068 -0.28239734
45742.24 15831.858 0.63125589 -0.28018985
45743.06 15831.447 0.62071985 -0.28175717
45743.88 15831.035 0.6245952 -0.27466777
45744.69 15830.623 0.63025436 -0.28115161
45745.51 15830.212 0.62832714 -0.27311449
45746.32 15829.800 0.63197518 -0.28303347
45747.13 15829.389 0.63081688 -0.27845354
45747.95 15828.977 0.6282433 -0.2767207
45748.77 15828.566 0.6337545 -0.27959882
45749.59 15828.154 0.63690641 -0.27756533
45750.40 15827.743 0.64080422 -0.27934567
45751.22 15827.331 0.64424609 -0.28254473
45752.03 15826.920 0.65519373 -0.28582596
45752.85 15826.508 0.65225265 -0.28460664
45753.66 15826.097 0.65927907 -0.28532125
45754.47 15825.685 0.65707405 -0.28803782
45755.29 15825.274 0.66007362 -0.29526308
45756.10 15824.862 0.66167848 -0.30248631
45756.92 15824.450 0.65653819 -0.30608865
45757.73 15824.039 0.65689312 -0.30998066
45758.55 15823.627 0.64934255 -0.31892648
45759.36 15823.216 0.64962802 -0.31486744
45760.18 15822.804 0.64637931 -0.32159625
45760.99 15822.393 0.64785871 -0.31883428
45761.81 15821.981 0.6442778 -0.31881169
45762.63 15821.570 0.64007327 -0.32400399
45763.44 15821.158 0.6349664 -0.32238682
45764.26 15820.747 0.63504888 -0.31823745
45765.08 15820.335 0.63402132 -0.31981611
45765.89 15819.924 0.63293237 -0.32198167
45766.71 15819.512 0.63239946 -0.32107823
45767.53 15819.101 0.633669 -0.32050872
45768.34 15818.689 0.62804151 -0.31653519
45769.16 15818.277 0.63091915 -0.32234004
45769.97 15817.866 0.62279474 -0.31401291
45770.79 15817.454 0.62694284 -0.31632291
45771.60 15817.043 0.63047344 -0.31045721
45772.42 15816.631 0.62283345 -0.31626902
45773.23 15816.220 0.621808 -0.31595218
45774.05 15815.808 0.61879973 -0.31603659
45774.86 15815.397 0.61703236 -0.31323029
45775.68 15814.985 0.62595802 -0.31106202
45776.49 15814.574 0.618672 -0.31613905
45777.31 15814.162 0.62185461 -0.311962
45778.12 15813.751 0.62389648 -0.31370166
45778.94 15813.339 0.62220062 -0.31600541
45779.76 15812.928 0.61754884 -0.31218394
45780.57 15812.516 0.61514157 -0.31514807
45781.39 15812.104 0.61527538 -0.31415749
45782.21 15811.693 0.61446457 -0.3065397
45783.02 15811.281 0.62296078 -0.30862444
45783.84 15810.870 0.62318173 -0.31418563
45784.65 15810.458 0.61342575 -0.31322898
45785.47 15810.047 0.61092743 -0.30415626
