# Sweep from 32354.543Hz to 32354.232Hz step -0.007775000000037835Hz delay 14s
# Excitation 0.010000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
43941.08 32354.543 0.177352 0.180081
43955.11 32354.535 0.1819 0.208275
43969.15 32354.527 0.196452 0.189176
43983.18 32354.520 0.194633 0.21737
43997.21 32354.512 0.201909 0.241018
44011.24 32354.504 0.221008 0.250113
44025.27 32354.496 0.231013 0.261936
44039.31 32354.489 0.252841 0.293769
44053.34 32354.481 0.280126 0.319234
44067.37 32354.473 0.302864 0.328329
44081.40 32354.465 0.341062 0.359252
44095.44 32354.457 0.384718 0.391994
44109.47 32354.450 0.412912 0.393813
44123.51 32354.442 0.489312 0.441107
44137.54 32354.434 0.5648 0.451111
44151.57 32354.426 0.639378 0.463844
44165.60 32354.419 0.771255 0.470212
44179.64 32354.411 0.913136 0.418369
44193.67 32354.403 1.06321 0.32651
44207.70 32354.395 1.19508 0.169167
44221.73 32354.388 1.26875 -0.0136425
44235.76 32354.380 1.27239 -0.246475
44249.80 32354.372 1.1869 -0.460206
44263.83 32354.364 1.03228 -0.612093
44277.86 32354.356 0.875847 -0.666663
44291.89 32354.349 0.740332 -0.689401
44305.93 32354.341 0.630283 -0.687582
44319.96 32354.333 0.555705 -0.680306
44333.99 32354.325 0.469303 -0.650292
44348.02 32354.318 0.393813 -0.616641
44362.06 32354.310 0.359252 -0.598451
44376.09 32354.302 0.321963 -0.572076
44390.13 32354.294 0.281945 -0.556614
44404.19 32354.286 0.251932 -0.517506
44418.22 32354.279 0.241927 -0.482036
44432.26 32354.271 0.214642 -0.462025
44446.29 32354.263 0.196452 -0.452021
44460.32 32354.255 0.180081 -0.440197
44474.35 32354.248 0.183719 -0.409274
44488.39 32354.240 0.176443 -0.389266
44502.42 32354.232 0.153705 -0.382899
