# Sweep from 15804.447Hz to 15838.433Hz step 0.2832166666666732Hz delay 0.9s
# Excitation 0.003443Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
13494.33 15804.447 3.8773237 -0.41651785
13495.25 15804.730 3.8789285 -0.4339341
13496.17 15805.013 3.8769231 -0.427098
13497.09 15805.297 3.8839225 -0.42562922
13498.00 15805.580 3.8789276 -0.4373241
13498.92 15805.863 3.8774342 -0.4300671
13499.83 15806.146 3.88327 -0.43294548
13500.75 15806.430 3.8813191 -0.43523247
13501.67 15806.713 3.8810817 -0.43200174
13502.58 15806.996 3.8732542 -0.43273232
13503.50 15807.279 3.8774506 -0.43443777
13504.41 15807.562 3.8818939 -0.43306821
13505.33 15807.846 3.880943 -0.43434881
13506.25 15808.129 3.8794733 -0.43480711
13507.16 15808.412 3.8849907 -0.43663718
13508.08 15808.695 3.8794096 -0.43723819
13509.00 15808.978 3.8831613 -0.44285522
13509.91 15809.262 3.8788712 -0.43637266
13510.83 15809.545 3.8852845 -0.43835004
13511.74 15809.828 3.8751236 -0.44299301
13512.66 15810.111 3.8769113 -0.44456152
13513.58 15810.395 3.8780936 -0.4386396
13514.49 15810.678 3.880979 -0.44683171
13515.41 15810.961 3.8830599 -0.44673632
13516.33 15811.244 3.8771195 -0.44267262
13517.24 15811.527 3.8854782 -0.44499606
13518.16 15811.811 3.8842259 -0.44561722
13519.08 15812.094 3.8827484 -0.4485392
13520.00 15812.377 3.8848084 -0.45325854
13520.91 15812.660 3.8838402 -0.45365636
13521.83 15812.944 3.8866183 -0.4508482
13522.74 15813.227 3.8879716 -0.45454058
13523.66 15813.510 3.8902513 -0.45486146
13524.57 15813.793 3.8879211 -0.45639894
13525.49 15814.076 3.881752 -0.45823012
13526.41 15814.360 3.8886183 -0.46752817
13527.32 15814.643 3.8812991 -0.46780579
13528.23 15814.926 3.8843627 -0.4664422
13529.15 15815.209 3.8892199 -0.47228136
13530.06 15815.492 3.8898288 -0.47140031
13530.98 15815.776 3.8911307 -0.47428568
13531.89 15816.059 3.8935696 -0.47619179
13532.81 15816.342 3.8953845 -0.47804753
13533.72 15816.625 3.8969297 -0.47993501
13534.64 15816.909 3.8937806 -0.48214167
13535.56 15817.192 3.896901 -0.48707528
13536.47 15817.475 3.8977028 -0.48603334
13537.39 15817.758 3.8994463 -0.48744232
13538.31 15818.041 3.8988878 -0.49328645
13539.23 15818.325 3.9034344 -0.50107576
13540.14 15818.608 3.8989874 -0.49912279
13541.06 15818.891 3.901569 -0.50932175
13541.99 15819.174 3.903353 -0.51294461
13542.91 15819.457 3.9033484 -0.51914003
13543.83 15819.741 3.9045394 -0.52416351
13544.74 15820.024 3.9161418 -0.52571426
13545.66 15820.307 3.9168835 -0.53096738
13546.58 15820.590 3.923778 -0.54096387
13547.49 15820.874 3.9295987 -0.5498963
13548.41 15821.157 3.9336555 -0.56111912
13549.33 15821.440 3.9414631 -0.56822608
13550.25 15821.723 3.9501524 -0.58519868
13551.16 15822.006 3.9678939 -0.60508199
13552.08 15822.290 3.9967294 -0.63670404
13553.00 15822.573 4.2850825 -0.16987002
13553.91 15822.856 4.2511856 -0.026900972
13554.83 15823.139 4.2438933 -0.020212633
13555.75 15823.423 4.2255324 -0.018098111
13556.66 15823.706 4.2146667 -0.0095852419
13557.58 15823.989 4.2015126 -0.0046493485
13558.49 15824.272 4.1875928 -0.0080931928
13559.41 15824.555 4.1726453 -0.01054597
13560.33 15824.839 4.1638614 -0.012017484
13561.24 15825.122 4.1504413 -0.012942357
13562.16 15825.405 4.1409471 -0.01844298
13563.07 15825.688 4.1297403 -0.022879451
13563.99 15825.971 4.1232602 -0.035254843
13564.91 15826.255 4.1047406 -0.035299127
13565.82 15826.538 4.0993732 -0.03586069
13566.74 15826.821 4.0863697 -0.042460158
13567.65 15827.104 4.0829659 -0.052842239
13568.57 15827.388 4.0680634 -0.061221165
13569.49 15827.671 4.0502127 -0.071430833
13570.41 15827.954 4.0402506 -0.077909135
13571.32 15828.237 4.0348232 -0.079450032
13572.24 15828.520 4.0224941 -0.084575262
13573.16 15828.804 4.0160062 -0.098181246
13574.07 15829.087 4.0080859 -0.10491019
13574.99 15829.370 3.9996003 -0.11704049
13575.91 15829.653 3.9873703 -0.12060475
13576.83 15829.936 3.9864517 -0.12912567
13577.74 15830.220 3.9746292 -0.13858876
13578.65 15830.503 3.9689548 -0.14521687
13579.57 15830.786 3.9614683 -0.15054445
13580.49 15831.069 3.9579077 -0.16683742
13581.40 15831.353 3.9517067 -0.17566867
13582.31 15831.636 3.9441857 -0.18093313
13583.23 15831.919 3.9446768 -0.18153521
13584.14 15832.202 3.9364681 -0.18885386
13585.06 15832.485 3.9333181 -0.19379978
13585.98 15832.769 3.9273241 -0.20786041
13586.90 15833.052 3.9249339 -0.20595243
13587.81 15833.335 3.920803 -0.21181732
13588.73 15833.618 3.9134297 -0.21134495
13589.65 15833.902 3.9185315 -0.22280537
13590.56 15834.185 3.9120664 -0.22923965
13591.48 15834.468 3.9106508 -0.23685323
13592.39 15834.751 3.9105921 -0.24181611
13593.31 15835.034 3.9092447 -0.23465387
13594.22 15835.318 3.9051142 -0.24103326
13595.14 15835.601 3.9055162 -0.24720012
13596.06 15835.884 3.9000743 -0.25150956
13596.98 15836.167 3.9030938 -0.24920192
13597.89 15836.450 3.8965086 -0.26330406
13598.81 15836.734 3.8960061 -0.26075136
13599.73 15837.017 3.897946 -0.26007666
