# Sweep from 15801.856Hz to 15848.519Hz step 0.3888583333333372Hz delay 0.8s
# Excitation 0.000920Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
62907.48 15801.856 1.0173414 -0.3318882
62908.30 15802.245 1.0226576 -0.3195351
62909.11 15802.634 1.0221611 -0.32205477
62909.93 15803.023 1.0163473 -0.32574422
62910.74 15803.411 1.0262781 -0.32229946
62911.56 15803.800 1.0261784 -0.32650743
62912.37 15804.189 1.0233325 -0.32159576
62913.19 15804.578 1.0284506 -0.32709011
62914.00 15804.967 1.0256738 -0.3250411
62914.82 15805.356 1.023857 -0.32391202
62915.63 15805.745 1.0244344 -0.32306696
62916.45 15806.133 1.0194912 -0.32152292
62917.27 15806.522 1.0278916 -0.32418569
62918.08 15806.911 1.0236348 -0.32360032
62918.90 15807.300 1.0257431 -0.32448699
62919.72 15807.689 1.0246358 -0.32478849
62920.53 15808.078 1.0220875 -0.32138755
62921.35 15808.467 1.0310347 -0.32787113
62922.17 15808.855 1.0234979 -0.32942629
62922.99 15809.244 1.0254496 -0.33047007
62923.80 15809.633 1.0285765 -0.32764396
62924.62 15810.022 1.0272875 -0.32711438
62925.44 15810.411 1.0258486 -0.32468429
62926.25 15810.800 1.0244124 -0.33096597
62927.06 15811.189 1.0275543 -0.32898978
62927.88 15811.577 1.0238035 -0.32509496
62928.70 15811.966 1.0255504 -0.32933659
62929.52 15812.355 1.0306245 -0.32965292
62930.33 15812.744 1.0266921 -0.33600966
62931.15 15813.133 1.0295742 -0.33583387
62931.97 15813.522 1.0290191 -0.32984758
62932.78 15813.911 1.0291527 -0.33937846
62933.60 15814.299 1.0351667 -0.33092934
62934.42 15814.688 1.032304 -0.33716833
62935.23 15815.077 1.0324653 -0.33650798
62936.05 15815.466 1.033161 -0.33828596
62936.86 15815.855 1.0359752 -0.33403899
62937.68 15816.244 1.0309315 -0.33730055
62938.50 15816.633 1.0350565 -0.33921751
62939.31 15817.021 1.0318514 -0.33877748
62940.13 15817.410 1.0414234 -0.34220011
62940.94 15817.799 1.0376609 -0.3355951
62941.76 15818.188 1.0355791 -0.34139197
62942.58 15818.577 1.0427428 -0.33964668
62943.39 15818.966 1.0509101 -0.34530436
62944.21 15819.355 1.0449569 -0.34147868
62945.02 15819.743 1.0508541 -0.34176685
62945.84 15820.132 1.0475433 -0.34285364
62946.65 15820.521 1.0563908 -0.34753518
62947.47 15820.910 1.0551921 -0.34702097
62948.28 15821.299 1.0584978 -0.35053171
62949.10 15821.688 1.061657 -0.34636136
62949.91 15822.077 1.0753839 -0.34298537
62950.73 15822.465 1.0700247 -0.34178049
62951.54 15822.854 1.0809194 -0.33928475
62952.36 15823.243 1.0848313 -0.34298017
62953.18 15823.632 1.0844653 -0.33643863
62953.99 15824.021 1.0855849 -0.33012526
62954.80 15824.410 1.0975837 -0.31800676
62955.62 15824.799 1.0943418 -0.32040126
62956.43 15825.188 1.0945499 -0.31232608
62957.25 15825.576 1.0946717 -0.30156846
62958.06 15825.965 1.0975599 -0.29547704
62958.88 15826.354 1.0941309 -0.28973548
62959.69 15826.743 1.0887492 -0.28416108
62960.51 15827.132 1.0855953 -0.2790014
62961.32 15827.521 1.0779258 -0.27551371
62962.14 15827.910 1.0736892 -0.27371505
62962.95 15828.298 1.0678372 -0.26762052
62963.77 15828.687 1.0639375 -0.27169739
62964.59 15829.076 1.0549602 -0.2760714
62965.40 15829.465 1.0513201 -0.27311242
62966.22 15829.854 1.0465018 -0.26916538
62967.03 15830.243 1.046648 -0.27716735
62967.85 15830.632 1.0514548 -0.27357157
62968.66 15831.020 1.0459346 -0.27891988
62969.48 15831.409 1.0417422 -0.27106512
62970.29 15831.798 1.0380126 -0.27909056
62971.11 15832.187 1.0409813 -0.27924878
62971.93 15832.576 1.0342276 -0.28155372
62972.74 15832.965 1.037042 -0.27510617
62973.56 15833.354 1.035495 -0.28143984
62974.37 15833.742 1.0329162 -0.27869342
62975.19 15834.131 1.0342881 -0.28327105
62976.00 15834.520 1.0343415 -0.28636765
62976.82 15834.909 1.0292644 -0.28366131
62977.64 15835.298 1.0291132 -0.28662834
62978.45 15835.687 1.0340561 -0.28562494
62979.26 15836.076 1.0304744 -0.28571549
62980.08 15836.464 1.0282566 -0.28828964
62980.90 15836.853 1.0275004 -0.28593098
62981.72 15837.242 1.0267987 -0.29246468
62982.53 15837.631 1.0305555 -0.28553944
62983.35 15838.020 1.0245657 -0.28796515
62984.17 15838.409 1.0288314 -0.29227269
62984.98 15838.798 1.0253866 -0.2937503
62985.80 15839.186 1.0246856 -0.28904108
62986.62 15839.575 1.0296421 -0.2848906
62987.43 15839.964 1.0226947 -0.28843394
62988.25 15840.353 1.0259744 -0.28835163
62989.06 15840.742 1.0258155 -0.28509152
62989.88 15841.131 1.0213319 -0.29066675
62990.69 15841.520 1.0272015 -0.29143007
62991.51 15841.908 1.0271484 -0.29155814
62992.32 15842.297 1.0242705 -0.29306298
62993.14 15842.686 1.0235458 -0.29028152
62993.96 15843.075 1.0245631 -0.28885185
62994.77 15843.464 1.0247678 -0.2899105
62995.59 15843.853 1.0237405 -0.29460804
62996.40 15844.242 1.0247661 -0.29149001
62997.22 15844.630 1.0198418 -0.29254596
62998.03 15845.019 1.0230003 -0.29344415
62998.85 15845.408 1.0255654 -0.29304189
62999.66 15845.797 1.0188893 -0.28951231
63000.48 15846.186 1.0225197 -0.29831264
63001.29 15846.575 1.0248406 -0.29663897
63002.11 15846.964 1.0284331 -0.29643098
63002.93 15847.352 1.0247846 -0.2925826
63003.74 15847.741 1.0192463 -0.2986327
63004.56 15848.130 1.0241495 -0.2939974
63005.38 15848.519 1.0218193 -0.29739468
