# Sweep from 15846.083Hz to 15804.608Hz step -0.345625000000003Hz delay 0.8s
# Excitation 0.001608Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
69330.73 15846.083 1.7927225 -0.30845607
69331.55 15845.737 1.7875054 -0.29784189
69332.36 15845.392 1.789678 -0.29678773
69333.18 15845.046 1.7864596 -0.29895475
69333.99 15844.701 1.7927067 -0.29566897
69334.81 15844.355 1.791294 -0.29812543
69335.62 15844.009 1.8023882 -0.3012079
69336.43 15843.664 1.7945453 -0.29313193
69337.25 15843.318 1.795471 -0.29970761
69338.06 15842.972 1.7954368 -0.29808294
69338.88 15842.627 1.7921758 -0.30650608
69339.70 15842.281 1.7926806 -0.29642391
69340.51 15841.935 1.7938925 -0.29450132
69341.33 15841.590 1.7922638 -0.2990455
69342.14 15841.244 1.7952181 -0.29428134
69342.96 15840.899 1.7896023 -0.29525336
69343.77 15840.553 1.7961479 -0.30369162
69344.59 15840.207 1.7905658 -0.29091032
69345.41 15839.862 1.8005987 -0.28870733
69346.22 15839.516 1.7968035 -0.29525546
69347.04 15839.171 1.7952968 -0.28942384
69347.86 15838.825 1.7972177 -0.28815217
69348.67 15838.479 1.7925256 -0.2913836
69349.48 15838.134 1.8003656 -0.28898847
69350.30 15837.788 1.7919793 -0.28559967
69351.11 15837.442 1.8033899 -0.28557025
69351.93 15837.097 1.7958628 -0.28951283
69352.75 15836.751 1.8040358 -0.28483481
69353.57 15836.406 1.803787 -0.28473355
69354.38 15836.060 1.7997747 -0.28314111
69355.20 15835.714 1.8044337 -0.29071271
69356.01 15835.369 1.8047433 -0.28058955
69356.83 15835.023 1.8057929 -0.28135653
69357.65 15834.677 1.804351 -0.28148943
69358.46 15834.332 1.8081947 -0.28227717
69359.28 15833.986 1.8084144 -0.276214
69360.09 15833.641 1.8090659 -0.27178834
69360.90 15833.295 1.8107658 -0.27539983
69361.72 15832.949 1.8149564 -0.27301706
69362.54 15832.604 1.8144434 -0.26844248
69363.35 15832.258 1.8207672 -0.26603999
69364.17 15831.912 1.8239242 -0.26681892
69364.99 15831.567 1.821875 -0.26395904
69365.80 15831.221 1.8316075 -0.26145236
69366.62 15830.876 1.8311133 -0.26333413
69367.43 15830.530 1.8360882 -0.25969103
69368.25 15830.184 1.8449489 -0.26201175
69369.07 15829.839 1.8451354 -0.26002303
69369.88 15829.493 1.8444949 -0.26209383
69370.70 15829.147 1.8547424 -0.25895764
69371.51 15828.802 1.8659891 -0.25180199
69372.33 15828.456 1.867514 -0.2585808
69373.15 15828.111 1.8766617 -0.25731774
69373.96 15827.765 1.883151 -0.25686168
69374.78 15827.419 1.8937351 -0.25599465
69375.60 15827.074 1.9050672 -0.26717075
69376.41 15826.728 1.9205822 -0.27600865
69377.22 15826.382 1.9263452 -0.28675353
69378.04 15826.037 1.9273789 -0.30184069
69378.86 15825.691 1.9338877 -0.30412255
69379.67 15825.345 1.9391775 -0.33158429
69380.49 15825.000 1.9360893 -0.34150696
69381.31 15824.654 1.9309687 -0.35559046
69382.12 15824.309 1.9247204 -0.3680567
69382.94 15823.963 1.9154318 -0.37589891
69383.75 15823.617 1.9051769 -0.38542589
69384.57 15823.272 1.8971664 -0.38843925
69385.39 15822.926 1.8872176 -0.3926063
69386.20 15822.581 1.8767175 -0.39068124
69387.02 15822.235 1.871931 -0.38976944
69387.83 15821.889 1.8644284 -0.39811212
69388.65 15821.544 1.8491497 -0.3972342
69389.46 15821.198 1.8459762 -0.39866663
69390.27 15820.852 1.8463094 -0.39618376
69391.09 15820.507 1.8339854 -0.38990365
69391.91 15820.161 1.8385199 -0.39316899
69392.72 15819.816 1.8238354 -0.38873119
69393.53 15819.470 1.8324662 -0.38854824
69394.35 15819.124 1.8247978 -0.38953829
69395.17 15818.779 1.8270514 -0.38474104
69395.98 15818.433 1.8207357 -0.38301363
69396.80 15818.087 1.818522 -0.38032582
69397.62 15817.742 1.815618 -0.37900855
69398.44 15817.396 1.809638 -0.37946
69399.25 15817.051 1.8138963 -0.37966322
69400.07 15816.705 1.8113335 -0.38177856
69400.88 15816.359 1.8058871 -0.37907918
69401.69 15816.014 1.8022874 -0.37321823
69402.51 15815.668 1.8062133 -0.37613779
69403.32 15815.322 1.8115085 -0.37303101
69404.14 15814.977 1.8098857 -0.37238581
69404.95 15814.631 1.8015945 -0.37073133
69405.77 15814.285 1.8069209 -0.35773934
69406.59 15813.940 1.8020249 -0.37011762
69407.41 15813.594 1.8007595 -0.3660148
69408.23 15813.249 1.796579 -0.36436444
69409.04 15812.903 1.803089 -0.3630638
69409.86 15812.557 1.8013361 -0.36508314
69410.67 15812.212 1.8039631 -0.36269648
69411.49 15811.866 1.800223 -0.36294441
69412.30 15811.521 1.7949732 -0.35766701
69413.12 15811.175 1.794232 -0.36055235
69413.93 15810.829 1.7991017 -0.35998821
69414.75 15810.484 1.7928961 -0.36454134
69415.57 15810.138 1.800125 -0.35845059
69416.38 15809.792 1.7931707 -0.36131283
69417.20 15809.447 1.8012126 -0.35904651
69418.02 15809.101 1.7931642 -0.35719387
69418.84 15808.755 1.7935652 -0.36136893
69419.66 15808.410 1.7924164 -0.35996894
69420.47 15808.064 1.7976291 -0.35392222
69421.29 15807.719 1.7955953 -0.35117654
69422.11 15807.373 1.8018212 -0.35374273
69422.92 15807.027 1.7932903 -0.35098074
69423.74 15806.682 1.7965685 -0.35970274
69424.56 15806.336 1.7894183 -0.35463617
69425.38 15805.990 1.799685 -0.3575324
69426.20 15805.645 1.7944542 -0.35603097
69427.01 15805.299 1.791778 -0.35346307
69427.83 15804.954 1.7979878 -0.34981289
69428.64 15804.608 1.7945971 -0.35749684
