20220818T011049 15814.919 15839.121 0.24201999999999316 0.9 0.000660 0dB -105 100ms 1660774295.67 4295.67 15826.991 3.9956 0.0987344 -1
20220818T011221 15838.978 15815.005 -0.23972999999999955 0.9 0.000668 0dB -105 100ms 1660774388.41 4388.41 15826.983 4.0626 0.100721 -1
20220818T011354 15814.795 15839.171 0.24376000000000203 0.9 0.000663 0dB -105 100ms 1660774480.82 4480.82 15826.945 4.0788 0.10006 -1
20220818T011526 15839.182 15814.709 -0.24472999999999956 0.9 0.000663 0dB -105 100ms 1660774573.43 4573.43 15826.972 4.1199 0.098677 -1
20220818T011659 15814.612 15839.331 0.2471900000000096 0.9 0.000672 0dB -105 100ms 1660774666.14 4666.14 15826.985 3.9758 0.101076 -1
20220818T011831 15838.912 15815.057 -0.23854999999999563 0.9 0.000665 0dB -105 100ms 1660774758.77 4758.77 15826.952 3.9019 0.0990903 -1
20220818T012004 15815.246 15838.658 0.23412000000000263 0.9 0.000671 0dB -105 100ms 1660774851.30 4851.30 15826.966 3.984 0.0998911 -1
20220818T012248 15838.918 15815.014 -0.2390400000000045 0.9 0.0005 0dB -105 100ms 1660775016.36 5016.36 15826.793 4.1462 0.0713738 -1
20220818T012421 15814.354 15839.232 0.20731666666667176 0.9 0.000500 0dB -105 100ms 1660775117.30 5117.30 15826.754 4.4656 0.0725106 -1
20220818T012612 15839.232 15814.354 -0.20731666666667176 0.9 0.000500 0dB -105 100ms 1660775228.17 5228.17 15826.852 4.2297 0.0729124 -1
20220818T012803 15814.163 15839.541 0.21148333333332328 0.9 0.000526 0dB -105 100ms 1660775339.33 5339.33 15826.842 4.3097 0.0762873 -1
20220818T012954 15839.541 15814.163 -0.21148333333332328 0.9 0.000526 0dB -105 100ms 1660775450.23 5450.23 15826.869 4.0938 0.0781464 -1
20220818T013145 15814.588 15839.151 0.20469166666666752 0.9 0.000553 0dB -105 100ms 1660775561.27 5561.27 15826.877 4.2542 0.0820413 -1
20220818T013336 15839.151 15814.588 -0.20469166666666752 0.9 0.000553 0dB -105 100ms 1660775672.08 5672.08 15826.888 4.2413 0.0798707 -1
20220818T013527 15814.164 15839.612 0.21206666666665416 0.9 0.000582 0dB -105 100ms 1660775783.25 5783.25 15826.920 4.1279 0.0859612 -1
20220818T013718 15839.612 15814.164 -0.21206666666665416 0.9 0.000582 0dB -105 100ms 1660775894.08 5894.08 15826.884 3.9337 0.0867245 -1
20220818T013909 15815.083 15838.685 0.1966833333333246 0.9 0.000613 0dB -105 100ms 1660776005.31 6005.31 15826.951 4.1281 0.0917788 -1
20220818T014100 15838.685 15815.083 -0.1966833333333246 0.9 0.000613 0dB -105 100ms 1660776115.71 6115.71 15826.934 3.9431 0.090715 -1
20220818T014250 15815.105 15838.764 0.1971583333333304 0.9 0.000645 0dB -105 100ms 1660776227.17 6227.17 15826.997 4.1459 0.0940022 -1
20220818T014441 15838.764 15815.105 -0.1971583333333304 0.9 0.000645 0dB -105 100ms 1660776337.61 6337.61 15826.979 4.1776 0.0971297 -1
20220818T014632 15814.446 15839.512 0.20888333333333928 0.9 0.000678 0dB -105 100ms 1660776448.72 6448.72 15826.963 4.0211 0.102433 -1
20220818T014823 15839.512 15814.446 -0.20888333333333928 0.9 0.000678 0dB -105 100ms 1660776559.79 6559.79 15826.965 4.0163 0.103268 -1
20220818T015014 15814.916 15839.014 0.2008166666666663 0.9 0.000713 0dB -105 100ms 1660776670.76 6670.76 15826.989 3.9014 0.108225 -1
20220818T015205 15839.014 15814.916 -0.2008166666666663 0.9 0.000713 0dB -105 100ms 1660776781.46 6781.46 15826.996 3.9965 0.108972 -1
20220818T015356 15815.006 15838.985 0.19982500000000983 0.9 0.000751 0dB -105 100ms 1660776892.61 6892.61 15827.006 3.9255 0.115675 -1
20220818T015547 15838.985 15815.006 -0.19982500000000983 0.9 0.000751 0dB -105 100ms 1660777003.37 7003.37 15827.029 3.9748 0.116874 -1
20220818T015738 15815.105 15838.954 0.198741666666668 0.9 0.000790 0dB -105 100ms 1660777114.63 7114.63 15827.057 3.8572 0.124599 -1
20220818T015929 15838.954 15815.105 -0.198741666666668 0.9 0.000790 0dB -105 100ms 1660777225.32 7225.32 15827.076 3.7536 0.124332 -1
20220818T020120 15815.815 15838.337 0.1876833333333252 0.9 0.000831 0dB -105 100ms 1660777336.21 7336.21 15827.019 3.783 0.131458 -1
20220818T020311 15838.337 15815.815 -0.1876833333333252 0.9 0.000831 0dB -105 100ms 1660777447.79 7447.79 15827.004 3.8836 0.129233 -1
20220818T020502 15815.353 15838.654 0.19417500000001078 0.9 0.000874 0dB -105 100ms 1660777558.23 7558.23 15826.972 3.898 0.13597 -1
20220818T020653 15838.654 15815.353 -0.19417500000001078 0.9 0.000874 0dB -105 100ms 1660777669.60 7669.60 15826.948 3.9294 0.136459 -1
20220818T020844 15815.159 15838.736 0.19647500000000945 0.9 0.000920 0dB -105 100ms 1660777780.22 7780.22 15826.936 3.833 0.146172 -1
20220818T021035 15838.736 15815.159 -0.19647500000000945 0.9 0.000920 0dB -105 100ms 1660777891.16 7891.16 15826.962 3.8696 0.147061 -1
20220818T021226 15815.353 15838.571 0.19348333333333964 0.9 0.000967 0dB -105 100ms 1660778002.01 8002.01 15826.928 3.7898 0.154082 -1
20220818T021417 15838.571 15815.353 -0.19348333333333964 0.9 0.000967 0dB -105 100ms 1660778113.30 8113.30 15826.927 3.9574 0.158104 -1
20220818T021608 15815.055 15838.799 0.19786666666667163 0.9 0.001018 0dB -105 100ms 1660778223.90 8223.90 15826.886 3.85 0.163016 -1
20220818T021759 15838.799 15815.055 -0.19786666666667163 0.9 0.001018 0dB -105 100ms 1660778335.27 8335.27 15826.876 3.8345 0.162947 -1
20220818T021950 15815.372 15838.379 0.19172500000001189 0.9 0.001071 0dB -105 100ms 1660778445.73 8445.73 15826.831 3.8229 0.174735 -1
20220818T022140 15838.379 15815.372 -0.19172500000001189 0.9 0.001071 0dB -105 100ms 1660778557.20 8557.20 15826.805 3.7441 0.173671 -1
20220818T022331 15815.572 15838.037 0.18720833333333456 0.9 0.001127 0dB -105 100ms 1660778667.61 8667.61 15826.765 3.6609 0.183681 -1
20220818T022522 15838.037 15815.572 -0.18720833333333456 0.9 0.001127 0dB -105 100ms 1660778778.91 8778.91 15826.766 3.6646 0.1852 -1
20220818T022713 15815.772 15837.760 0.1832333333333281 0.9 0.001185 0dB -105 100ms 1660778889.53 8889.53 15826.740 3.6728 0.196196 -1
20220818T022904 15837.760 15815.772 -0.1832333333333281 0.9 0.001185 0dB -105 100ms 1660779000.78 9000.78 15826.728 3.6978 0.196051 -1
20220818T023055 15815.634 15837.821 0.18489166666666582 0.9 0.001247 0dB -105 100ms 1660779111.04 9111.04 15826.625 3.5526 0.2083 -1
20220818T023246 15837.821 15815.634 -0.18489166666666582 0.9 0.001247 0dB -105 100ms 1660779222.94 9222.94 15826.639 3.6588 0.211214 -1
20220818T023437 15815.663 15837.616 0.18294166666666267 0.9 0.001312 0dB -105 100ms 1660779333.05 9333.05 15826.558 3.557 0.222197 -1
20220818T023628 15837.616 15815.663 -0.18294166666666267 0.9 0.001312 0dB -105 100ms 1660779444.91 9444.91 15826.542 3.6004 0.223339 -1
20220818T023819 15815.740 15837.343 0.18002500000000812 0.9 0.001380 0dB -105 100ms 1660779554.98 9554.98 15826.464 3.5164 0.235834 -1
20220818T024010 15837.343 15815.740 -0.18002500000000812 0.9 0.001380 0dB -105 100ms 1660779666.82 9666.82 15826.440 3.5019 0.237482 -1
20220818T024201 15815.935 15836.946 0.17509166666667017 0.9 0.001452 0dB -105 100ms 1660779776.75 9776.75 15826.348 3.4626 0.248023 -1
20220818T024352 15836.946 15815.935 -0.17509166666667017 0.9 0.001452 0dB -105 100ms 1660779888.80 9888.80 15826.322 3.4673 0.249885 -1
20220818T024543 15815.920 15836.724 0.1733666666666674 0.9 0.001528 0dB -105 100ms 1660779998.55 9998.55 15826.214 3.4305 0.26347 -1
20220818T024734 15836.724 15815.920 -0.1733666666666674 0.9 0.001528 0dB -105 100ms 1660780110.75 10110.75 15826.190 3.456 0.265353 -1
20220818T024925 15815.822 15836.558 0.17280000000000656 0.9 0.001608 0dB -105 100ms 1660780220.24 10220.24 15826.050 3.3444 0.277883 -1
20220818T025116 15836.558 15815.822 -0.17280000000000656 0.9 0.001608 0dB -105 100ms 1660780332.91 10332.91 15826.006 3.3927 0.281817 -1
20220818T025307 15815.828 15836.184 0.1696333333333314 0.9 0.001691 0dB -105 100ms 1660780442.33 10442.33 15825.900 3.3451 0.291472 -1
20220818T025457 15836.184 15815.828 -0.1696333333333314 0.9 0.001691 0dB -105 100ms 1660780554.75 10554.75 15825.835 3.4153 0.295153 -1
20220818T025648 15815.590 15836.081 0.1707583333333332 0.9 0.001779 0dB -105 100ms 1660780664.18 10664.18 15825.727 3.3225 0.306402 -1
20220818T025839 15836.081 15815.590 -0.1707583333333332 0.9 0.001779 0dB -105 100ms 1660780777.03 10777.03 15825.596 3.5073 0.310578 -1
20220818T030030 15815.074 15836.118 0.1753666666666656 0.9 0.001872 0dB -105 100ms 1660780886.55 10886.55 15825.566 3.39 0.320642 -1
20220818T030221 15836.118 15815.074 -0.1753666666666656 0.9 0.001872 0dB -105 100ms 1660780998.89 10998.89 15825.358 3.5622 0.321575 -1
20220818T030412 15814.671 15836.045 0.17811666666666498 0.9 0.001970 0dB -105 100ms 1660781108.57 11108.57 15825.353 3.4752 0.329572 -1
20220818T030603 15836.045 15814.671 -0.17811666666666498 0.9 0.001970 0dB -105 100ms 1660781221.60 11221.60 15824.960 3.7358 0.337023 -1
20220818T030754 15813.752 15836.168 0.1867999999999938 0.9 0.002072 0dB -105 100ms 1660781331.69 11331.69 15825.207 3.4203 0.344446 -1
20220818T030945 15836.168 15813.752 -0.1867999999999938 0.9 0.002072 0dB -105 100ms 1660781443.08 11443.08 15824.613 4.0548 0.350948 -1
20220818T031136 15812.448 15836.777 0.20274166666666435 0.9 0.002180 0dB -105 100ms 1660781554.31 11554.31 15825.056 3.5681 0.35727 -1
20220818T031327 15836.777 15812.448 -0.20274166666666435 0.9 0.002180 0dB -105 100ms 1660781665.17 11665.17 15824.188 4.3101 0.364643 -1
20220818T031518 15811.258 15837.118 0.21550000000000485 0.9 0.002294 0dB -105 100ms 1660781776.91 11776.91 15824.828 3.7055 0.370615 -1
20220818T031709 15837.118 15811.258 -0.21550000000000485 0.9 0.002294 0dB -105 100ms 1660781887.25 11887.25 15823.689 4.6244 0.385498 -1
20220818T031900 15809.815 15837.562 0.2312249999999949 0.9 0.002413 0dB -105 100ms 1660781999.95 11999.95 15824.674 3.7534 0.382757 -1
20220818T032051 15837.562 15809.815 -0.2312249999999949 0.9 0.002413 0dB -105 100ms 1660782108.57 12108.57 15823.278 4.9307 0.397616 -1
20220818T032242 15808.486 15838.071 0.2465416666666594 0.9 0.002539 0dB -105 100ms 1660782222.33 12222.33 15824.474 3.9341 0.391878 -1
20220818T032432 15838.071 15808.486 -0.2465416666666594 0.9 0.002539 0dB -105 100ms 1660782330.40 12330.40 15822.851 5.0149 0.418595 -1
20220818T032623 15807.806 15837.895 0.2507416666666662 0.9 0.002671 0dB -105 100ms 1660782444.85 12444.85 15824.245 4.1699 0.397421 -1
20220818T032814 15837.895 15807.806 -0.2507416666666662 0.9 0.002671 0dB -105 100ms 1660782551.69 12551.69 15822.576 5.1376 0.426528 -1
20220818T033005 15807.163 15837.988 0.2568749999999909 0.9 0.002810 0dB -105 100ms 1660782667.12 12667.12 15824.122 4.0357 0.413255 -1
20220818T033156 15837.988 15807.163 -0.2568749999999909 0.9 0.002810 0dB -105 100ms 1660782773.56 12773.56 15822.286 5.214 0.442603 -1
20220818T033347 15806.644 15837.928 0.2606999999999971 0.9 0.002956 0dB -105 100ms 1660782888.79 12888.79 15823.790 4.1625 0.424847 -1
20220818T033538 15837.928 15806.644 -0.2606999999999971 0.9 0.002956 0dB -105 100ms 1660782995.68 12995.68 15821.939 5.2543 0.457519 -1
20220818T033729 15806.176 15837.702 0.2627166666666653 0.9 0.003110 0dB -105 100ms 1660783111.30 13111.30 15823.633 4.2873 0.433326 -1
20220818T033920 15837.702 15806.176 -0.2627166666666653 0.9 0.003110 0dB -105 100ms 1660783217.21 13217.21 15821.699 5.4449 0.469235 -1
20220818T034111 15805.365 15838.034 0.27224166666666555 0.9 0.003272 0dB -105 100ms 1660783333.16 13333.16 15823.420 4.3887 0.44222 -1
20220818T034302 15838.034 15805.365 -0.27224166666666555 0.9 0.003272 0dB -105 100ms 1660783439.21 13439.21 15821.440 5.6642 0.482865 -1
20220818T034453 15804.447 15838.433 0.2832166666666732 0.9 0.003443 0dB -105 100ms 1660783555.01 13555.01 15823.197 4.4754 0.451924 -1
20220818T034644 15838.433 15804.447 -0.2832166666666732 0.9 0.003443 0dB -105 100ms 1660783661.10 13661.10 15821.193 5.743 0.499982 -1
20220818T034835 15803.964 15838.422 0.2871500000000045 0.9 0.003622 0dB -105 100ms 1660783777.13 13777.13 15823.018 4.5315 0.465023 -1
20220818T035026 15838.422 15803.964 -0.2871500000000045 0.9 0.003622 0dB -105 100ms 1660783882.83 13882.83 15821.014 6.0086 0.511623 -1
20220818T035217 15802.988 15839.040 0.3004333333333458 0.9 0.003811 0dB -105 100ms 1660783998.80 13998.80 15822.838 4.8518 0.467608 -1
20220818T035408 15839.040 15802.988 -0.3004333333333458 0.9 0.003811 0dB -105 100ms 1660784104.99 14104.99 15820.774 6.0838 0.525484 -1
20220818T035559 15802.522 15839.025 0.3041916666666566 0.9 0.004009 0dB -105 100ms 1660784220.69 14220.69 15822.581 4.748 0.48322 -1
20220818T035750 15839.025 15802.522 -0.3041916666666566 0.9 0.004009 0dB -105 100ms 1660784326.84 14326.84 15820.567 6.3564 0.531158 -1
20220818T035941 15801.498 15839.636 0.3178166666666736 0.9 0.004218 0dB -105 100ms 1660784442.44 14442.44 15822.382 4.8578 0.494433 -1
20220818T040132 15839.636 15801.498 -0.3178166666666736 0.9 0.004218 0dB -105 100ms 1660784548.75 14548.75 15820.360 6.5114 0.545059 -1
20220818T040323 15800.826 15839.894 0.325566666666676 0.9 0.004438 0dB -105 100ms 1660784664.09 14664.09 15822.140 5.1115 0.503279 -1
20220818T040514 15839.894 15800.826 -0.325566666666676 0.9 0.004438 0dB -105 100ms 1660784770.62 14770.62 15820.156 6.8381 0.552735 -1
20220818T040705 15799.641 15840.670 0.3419083333333371 0.9 0.004669 0dB -105 100ms 1660784885.75 14885.75 15821.927 5.4273 0.507851 -1
20220818T040856 15840.670 15799.641 -0.3419083333333371 0.9 0.004669 0dB -105 100ms 1660784992.51 14992.51 15819.950 7.0922 0.564145 -1
20220818T041047 15798.673 15841.227 0.3546166666666674 0.9 0.004912 0dB -105 100ms 1660785107.57 15107.57 15821.747 5.4855 0.521214 -1
20220818T041238 15841.227 15798.673 -0.3546166666666674 0.9 0.004912 0dB -105 100ms 1660785214.51 15214.51 15819.717 7.3644 0.57163 -1
20220818T041428 15797.624 15841.810 0.36821666666666414 0.9 0.005168 0dB -105 100ms 1660785329.01 15329.01 15821.381 5.9626 0.529019 -1
20220818T041619 15841.810 15797.624 -0.36821666666666414 0.9 0.005168 0dB -105 100ms 1660785436.39 15436.39 15819.496 7.7797 0.579613 -1
20220818T041810 15796.157 15842.835 0.38898333333333235 0.9 0.005437 0dB -105 100ms 1660785550.88 15550.88 15821.226 6.1533 0.534938 -1
20220818T042001 15842.835 15796.157 -0.38898333333333235 0.9 0.005437 0dB -105 100ms 1660785658.35 15658.35 15819.251 8.1448 0.588015 -1
20220818T042152 15794.816 15843.685 0.40724166666665645 0.9 0.005721 0dB -105 100ms 1660785772.74 15772.74 15821.031 6.5077 0.543119 -1
20220818T042343 15843.685 15794.816 -0.40724166666665645 0.9 0.005721 0dB -105 100ms 1660785880.24 15880.24 15818.996 8.5033 0.596047 -1
20220818T042534 15793.486 15844.506 0.42516666666665515 0.9 0.006018 0dB -105 100ms 1660785994.57 15994.57 15820.844 6.7423 0.551606 -1
20220818T042725 15844.506 15793.486 -0.42516666666665515 0.9 0.006018 0dB -105 100ms 1660786102.08 16102.08 15818.739 8.9646 0.60537 -1
20220818T042916 15791.845 15845.633 0.4482333333333372 0.9 0.006332 0dB -105 100ms 1660786216.38 16216.38 15820.656 6.9713 0.558183 -1
20220818T043107 15845.633 15791.845 -0.4482333333333372 0.9 0.006332 0dB -105 100ms 1660786323.96 16323.96 15818.466 9.4566 0.612176 -1
20220818T043258 15790.096 15846.835 0.4728249999999965 0.9 0.006662 0dB -105 100ms 1660786438.32 16438.32 15820.476 7.2841 0.568064 -1
20220818T043449 15846.835 15790.096 -0.4728249999999965 0.9 0.006662 0dB -105 100ms 1660786545.86 16545.86 15818.200 9.8273 0.61884 -1
20220818T043640 15788.718 15847.682 0.4913666666666662 0.9 0.007009 0dB -105 100ms 1660786659.69 16659.69 15820.038 7.8259 0.577011 -1
20220818T043831 15847.682 15788.718 -0.4913666666666662 0.9 0.007009 0dB -105 100ms 1660786767.76 16767.76 15817.904 10.277 0.624215 -1
20220818T044022 15787.072 15848.736 0.5138666666666722 0.9 0.007374 0dB -105 100ms 1660786881.55 16881.55 15819.806 8.2936 0.582383 -1
20220818T044213 15848.736 15787.072 -0.5138666666666722 0.9 0.007374 0dB -105 100ms 1660786989.58 16989.58 15817.646 10.595 0.63215 -1
20220818T044404 15785.863 15849.430 0.5297250000000077 0.9 0.007758 0dB -105 100ms 1660787103.45 17103.45 15819.584 8.6873 0.588929 -1
20220818T044555 15849.430 15785.863 -0.5297250000000077 0.9 0.007758 0dB -105 100ms 1660787211.55 17211.55 15817.366 11.076 0.640953 -1
20220818T044746 15784.137 15850.596 0.553824999999991 0.9 0.008162 0dB -105 100ms 1660787325.35 17325.35 15819.364 9.0158 0.595662 -1
20220818T044937 15850.596 15784.137 -0.553824999999991 0.9 0.008162 0dB -105 100ms 1660787433.50 17433.50 15817.069 11.66 0.645046 -1
20220818T045128 15782.088 15852.050 0.5830166666666627 0.9 0.008587 0dB -105 100ms 1660787547.24 17547.24 15819.148 9.3545 0.600767 -1
20220818T045319 15852.050 15782.088 -0.5830166666666627 0.9 0.008587 0dB -105 100ms 1660787655.43 17655.43 15816.764 12.13 0.649549 -1
20220818T045510 15780.373 15853.155 0.6065166666666755 0.9 0.009034 0dB -105 100ms 1660787769.20 17769.20 15818.946 9.7088 0.606565 -1
20220818T045700 15853.155 15780.373 -0.6065166666666755 0.9 0.009034 0dB -105 100ms 1660787877.11 17877.11 15816.598 12.596 0.648516 -1
20220818T045851 15778.810 15854.386 0.6298000000000078 0.9 0.009505 0dB -105 100ms 1660787990.49 17990.49 15818.439 10.345 0.613453 -1
20220818T050042 15854.386 15778.810 -0.6298000000000078 0.9 0.009505 0dB -105 100ms 1660788099.41 18099.41 15816.166 13.111 0.661199 -1
20220818T050233 15776.834 15855.498 0.6555333333333238 0.9 0.010000 0dB -105 100ms 1660788212.50 18212.50 15818.139 11.036 0.618501 -1
20220818T050424 15855.498 15776.834 -0.6555333333333238 0.9 0.010000 0dB -105 100ms 1660788321.02 18321.02 15815.932 13.502 0.665166 -1
20220818T081757 15775.427 15856.436 0.8100900000000002 0.9 0.0005 0dB -105 100ms 1660799935.81 29935.81 15826.571 4.8537 0.0688249 -1
20220818T081945 15841.132 15812.010 -0.2912199999999939 0.9 0.0005 0dB -105 100ms 1660800031.00 30031.00 15827.028 4.0325 0.0757122 -1
20220818T082118 15814.931 15839.126 0.20162499999999758 0.9 0.000500 0dB -105 100ms 1660800134.19 30134.19 15827.024 4.2415 0.0746182 -1
20220818T082309 15839.126 15814.931 -0.20162499999999758 0.9 0.000500 0dB -105 100ms 1660800246.08 30246.08 15826.828 4.203 0.0717995 -1
20220818T082500 15814.219 15839.437 0.2101500000000063 0.9 0.000526 0dB -105 100ms 1660800357.17 30357.17 15827.077 4.1256 0.0795549 -1
20220818T082651 15839.437 15814.219 -0.2101500000000063 0.9 0.000526 0dB -105 100ms 1660800466.21 30466.21 15827.011 4.2042 0.0778823 -1
20220818T082842 15814.398 15839.624 0.2102166666666714 0.9 0.000553 0dB -105 100ms 1660800576.69 30576.69 15826.725 4.4289 0.0783889 -1
20220818T083033 15839.624 15814.398 -0.2102166666666714 0.9 0.000553 0dB -105 100ms 1660800688.77 30688.77 15827.033 4.0749 0.0832022 -1
20220818T083223 15814.808 15839.257 0.20374166666665589 0.9 0.000582 0dB -105 100ms 1660800799.81 30799.81 15827.034 4.0915 0.0866879 -1
20220818T083414 15839.257 15814.808 -0.20374166666665589 0.9 0.000582 0dB -105 100ms 1660800912.14 30912.14 15826.720 4.3256 0.0822735 -1
20220818T083636 15813.743 15839.697 0.2595399999999972 0.9 0.0005 0dB -105 100ms 1660801044.59 31044.59 15826.966 4.128 0.0750657 -1
20220818T083809 15839.350 15814.582 -0.20640000000000025 0.9 0.000500 0dB -105 100ms 1660801145.70 31145.70 15826.946 4.0395 0.0743514 -1
