# Sweep from 15839.316Hz to 15814.678Hz step -0.2463800000000083Hz delay 0.9s
# Excitation 0.000668Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
3972.14 15839.316 0.74728956 -0.28889806
3973.06 15839.070 0.74324328 -0.28700919
3973.98 15838.823 0.74644299 -0.28379253
3974.90 15838.577 0.74261607 -0.28719697
3975.81 15838.330 0.74921712 -0.28664061
3976.73 15838.084 0.74298543 -0.28252168
3977.65 15837.838 0.74462019 -0.28430409
3978.57 15837.591 0.73829233 -0.28556258
3979.48 15837.345 0.74706094 -0.2858765
3980.40 15837.099 0.74410138 -0.28492354
3981.32 15836.852 0.74468903 -0.28433325
3982.23 15836.606 0.74378778 -0.28230122
3983.15 15836.359 0.7386198 -0.28159749
3984.07 15836.113 0.74756304 -0.28459573
3984.98 15835.867 0.74464259 -0.27790102
3985.90 15835.620 0.74799732 -0.27666906
3986.81 15835.374 0.74068873 -0.27762005
3987.73 15835.128 0.75060314 -0.28111018
3988.64 15834.881 0.74875334 -0.28188072
3989.56 15834.635 0.7473713 -0.27394628
3990.47 15834.388 0.75412521 -0.28132536
3991.39 15834.142 0.74477038 -0.27745969
3992.31 15833.896 0.75041703 -0.27839749
3993.23 15833.649 0.75028561 -0.27798424
3994.14 15833.403 0.74441238 -0.26974655
3995.06 15833.157 0.74794997 -0.27501264
3995.98 15832.910 0.74697329 -0.27421461
3996.89 15832.664 0.7524078 -0.2775129
3997.81 15832.417 0.74883201 -0.26898127
3998.73 15832.171 0.74512934 -0.26932946
3999.65 15831.925 0.75469711 -0.26457386
4000.56 15831.678 0.75446945 -0.26504998
4001.48 15831.432 0.76369264 -0.26882134
4002.39 15831.185 0.7633696 -0.2676754
4003.31 15830.939 0.76232612 -0.26226468
4004.23 15830.693 0.76165475 -0.26247321
4005.15 15830.446 0.7716647 -0.25861232
4006.07 15830.200 0.77376046 -0.25353506
4006.98 15829.954 0.77048975 -0.25902861
4007.90 15829.707 0.77442542 -0.25819696
4008.81 15829.461 0.78310842 -0.25445493
4009.73 15829.214 0.7816738 -0.2491947
4010.65 15828.968 0.7928208 -0.25368971
4011.56 15828.722 0.79863514 -0.25389278
4012.48 15828.475 0.81199295 -0.25725018
4013.40 15828.229 0.82302336 -0.26004952
4014.31 15827.983 0.82413561 -0.26042201
4015.23 15827.736 0.83346254 -0.27204203
4016.15 15827.490 0.84054568 -0.27764514
4017.07 15827.243 0.84706676 -0.2928756
4017.98 15826.997 0.84665788 -0.30096581
4018.90 15826.751 0.84606285 -0.316615
4019.81 15826.504 0.84105494 -0.32989857
4020.73 15826.258 0.83455831 -0.33209841
4021.65 15826.011 0.81958945 -0.34091462
4022.56 15825.765 0.82031272 -0.34469699
4023.48 15825.519 0.80655019 -0.34552289
4024.40 15825.272 0.80541611 -0.35215751
4025.31 15825.026 0.79782183 -0.35000809
4026.23 15824.780 0.78605143 -0.35440542
4027.14 15824.533 0.79134605 -0.35156245
4028.06 15824.287 0.78386933 -0.35234638
4028.98 15824.040 0.77803753 -0.34598511
4029.89 15823.794 0.77784773 -0.35420652
4030.81 15823.548 0.77451 -0.344548
4031.73 15823.301 0.76404643 -0.34752784
4032.65 15823.055 0.77075674 -0.3400076
4033.56 15822.809 0.76362426 -0.34769906
4034.48 15822.562 0.76334925 -0.34454393
4035.40 15822.316 0.76008916 -0.34132589
4036.31 15822.069 0.75383417 -0.3447901
4037.23 15821.823 0.75721027 -0.33920617
4038.15 15821.577 0.75925158 -0.3327736
4039.07 15821.330 0.75244304 -0.33993456
4039.98 15821.084 0.75418831 -0.33696608
4040.90 15820.837 0.74968449 -0.335653
4041.82 15820.591 0.75627906 -0.33473063
4042.73 15820.345 0.75046228 -0.3314253
4043.65 15820.098 0.74721851 -0.33144258
4044.57 15819.852 0.75114389 -0.33183693
4045.48 15819.606 0.74468909 -0.33242634
4046.40 15819.359 0.7459218 -0.33167663
4047.31 15819.113 0.74896417 -0.32781864
4048.23 15818.866 0.75125359 -0.33181149
4049.14 15818.620 0.74846167 -0.32263071
4050.06 15818.374 0.74920206 -0.33234787
4050.98 15818.127 0.74677888 -0.32854044
4051.89 15817.881 0.74701637 -0.32855772
4052.81 15817.635 0.74964117 -0.3284683
4053.73 15817.388 0.74555157 -0.32506597
4054.65 15817.142 0.74451299 -0.32472713
4055.56 15816.895 0.74338044 -0.32493611
4056.48 15816.649 0.74725762 -0.31626703
4057.40 15816.403 0.74718059 -0.3258439
4058.31 15816.156 0.74817791 -0.32291129
4059.23 15815.910 0.74519181 -0.32080999
4060.15 15815.664 0.74568396 -0.31658215
4061.07 15815.417 0.75077497 -0.32182666
4061.98 15815.171 0.74346684 -0.3193332
4062.90 15814.924 0.74206093 -0.32477465
4063.82 15814.678 0.74118833 -0.31600402
