# Sweep from 15797.208Hz to 15852.442Hz step 0.46028333333332133Hz delay 0.8s
# Excitation 0.000500Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
44225.01 15797.208 0.55904917 -0.30393309
44225.83 15797.668 0.55615993 -0.3028988
44226.65 15798.129 0.55471651 -0.3098047
44227.46 15798.589 0.5540428 -0.30564533
44228.28 15799.049 0.5592064 -0.30755038
44229.09 15799.509 0.55584172 -0.30428134
44229.91 15799.970 0.55835943 -0.3092745
44230.73 15800.430 0.5524825 -0.30613671
44231.54 15800.890 0.556082 -0.3020476
44232.35 15801.351 0.55514965 -0.30459861
44233.17 15801.811 0.55256288 -0.31114399
44233.98 15802.271 0.55550919 -0.30719804
44234.80 15802.731 0.55343241 -0.30137792
44235.61 15803.192 0.556781 -0.30316841
44236.42 15803.652 0.55507587 -0.30663173
44237.24 15804.112 0.55510009 -0.30072584
44238.06 15804.573 0.55775439 -0.3087971
44238.87 15805.033 0.55788649 -0.30864339
44239.69 15805.493 0.55039385 -0.30466549
44240.50 15805.953 0.56191521 -0.30744505
44241.32 15806.414 0.56025181 -0.30552292
44242.14 15806.874 0.55666425 -0.31265571
44242.96 15807.334 0.55987954 -0.30962173
44243.78 15807.795 0.56041284 -0.30845655
44244.59 15808.255 0.55571064 -0.30363555
44245.41 15808.715 0.55476977 -0.32023738
44246.23 15809.175 0.55792736 -0.30639728
44247.04 15809.636 0.5612622 -0.30954661
44247.85 15810.096 0.55484861 -0.31080216
44248.67 15810.556 0.55471418 -0.30700116
44249.49 15811.016 0.56120302 -0.31016165
44250.31 15811.477 0.5594818 -0.31045965
44251.12 15811.937 0.55959924 -0.31197561
44251.94 15812.397 0.55578795 -0.31040582
44252.75 15812.858 0.55263217 -0.30636531
44253.57 15813.318 0.55367207 -0.30960305
44254.38 15813.778 0.55939114 -0.31347804
44255.19 15814.238 0.56497475 -0.3086268
44256.01 15814.699 0.56061606 -0.31545255
44256.83 15815.159 0.563529 -0.31399244
44257.64 15815.619 0.56400336 -0.31400384
44258.46 15816.080 0.56040881 -0.31644549
44259.28 15816.540 0.5660583 -0.31701967
44260.09 15817.000 0.5599664 -0.31494761
44260.91 15817.460 0.56875723 -0.31240674
44261.72 15817.921 0.56554694 -0.31316475
44262.54 15818.381 0.5711637 -0.31276852
44263.36 15818.841 0.56899768 -0.3152137
44264.18 15819.302 0.56812809 -0.32015936
44264.99 15819.762 0.57629103 -0.3203383
44265.81 15820.222 0.57326747 -0.3158884
44266.62 15820.682 0.57273263 -0.31391858
44267.44 15821.143 0.57295114 -0.31827113
44268.26 15821.603 0.57941304 -0.32095272
44269.07 15822.063 0.58290425 -0.31753586
44269.89 15822.524 0.58603041 -0.31730207
44270.71 15822.984 0.58866016 -0.31193056
44271.53 15823.444 0.590193 -0.31485459
44272.34 15823.904 0.58854198 -0.30742586
44273.16 15824.365 0.59628582 -0.30138565
44273.98 15824.825 0.58953589 -0.29811116
44274.79 15825.285 0.59634357 -0.28829896
44275.60 15825.746 0.59243575 -0.29743919
44276.42 15826.206 0.59027087 -0.28628281
44277.24 15826.666 0.58998563 -0.28561578
44278.05 15827.126 0.58458517 -0.28268309
44278.87 15827.587 0.58326032 -0.27427589
44279.69 15828.047 0.57863485 -0.28034765
44280.50 15828.507 0.58063665 -0.27816765
44281.32 15828.968 0.57373978 -0.27579148
44282.13 15829.428 0.57829249 -0.2818573
44282.95 15829.888 0.57245836 -0.28543803
44283.77 15830.348 0.57304203 -0.27558244
44284.58 15830.809 0.56703226 -0.27660008
44285.39 15831.269 0.56637504 -0.28027003
44286.21 15831.729 0.55935971 -0.2766877
44287.02 15832.190 0.56524505 -0.28423349
44287.84 15832.650 0.56302076 -0.27636267
44288.66 15833.110 0.56064857 -0.28434584
44289.47 15833.570 0.56460289 -0.28523704
44290.29 15834.031 0.56129778 -0.28165101
44291.11 15834.491 0.56032434 -0.27716715
44291.93 15834.951 0.5613519 -0.28507822
44292.74 15835.412 0.5648962 -0.27862299
44293.56 15835.872 0.5588347 -0.28559887
44294.38 15836.332 0.55696512 -0.28567581
44295.19 15836.792 0.55145779 -0.28520003
44296.01 15837.253 0.56042461 -0.28322432
44296.82 15837.713 0.56163634 -0.28318749
44297.64 15838.173 0.55407185 -0.28393842
44298.46 15838.633 0.55782954 -0.28422056
44299.28 15839.094 0.56455508 -0.28455761
44300.10 15839.554 0.5540345 -0.28589915
44300.92 15840.014 0.56046321 -0.28737486
44301.73 15840.475 0.55293975 -0.28923645
44302.55 15840.935 0.56133905 -0.28593607
44303.36 15841.395 0.55724502 -0.28254306
44304.18 15841.855 0.55600412 -0.2902996
44305.00 15842.316 0.55518677 -0.29460335
44305.82 15842.776 0.55888125 -0.28887368
44306.63 15843.236 0.56092495 -0.29152704
44307.45 15843.697 0.55656977 -0.29430984
44308.26 15844.157 0.55314871 -0.289686
44309.08 15844.617 0.56005871 -0.29048144
44309.89 15845.077 0.55921697 -0.2858684
44310.71 15845.538 0.55622655 -0.28726413
44311.52 15845.998 0.55724621 -0.29607239
