# Sweep from 15839.612Hz to 15814.164Hz step -0.21206666666665416Hz delay 0.9s
# Excitation 0.000582Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
5839.10 15839.612 0.64983772 -0.28422576
5840.01 15839.400 0.65425257 -0.28112098
5840.93 15839.188 0.64959409 -0.28647611
5841.85 15838.976 0.6481032 -0.28608119
5842.77 15838.764 0.64963427 -0.28402712
5843.68 15838.552 0.65043793 -0.28225705
5844.60 15838.340 0.64827822 -0.28181529
5845.52 15838.128 0.64823786 -0.28503248
5846.43 15837.915 0.64442747 -0.28665241
5847.35 15837.703 0.64922313 -0.28754974
5848.27 15837.491 0.65175715 -0.28345664
5849.18 15837.279 0.64717909 -0.28588227
5850.09 15837.067 0.65178313 -0.28167398
5851.01 15836.855 0.65428179 -0.27937838
5851.93 15836.643 0.64999057 -0.28119638
5852.85 15836.431 0.65022107 -0.28190701
5853.76 15836.219 0.65271064 -0.28395928
5854.68 15836.007 0.65587687 -0.28090582
5855.59 15835.795 0.65207178 -0.28318715
5856.51 15835.583 0.65634413 -0.28198997
5857.43 15835.371 0.64607445 -0.28496805
5858.34 15835.159 0.64751248 -0.27720188
5859.26 15834.947 0.64810865 -0.28042436
5860.17 15834.734 0.65418845 -0.27643
5861.09 15834.522 0.65220632 -0.28155114
5862.00 15834.310 0.6455474 -0.28217545
5862.92 15834.098 0.65139966 -0.27294774
5863.83 15833.886 0.65379891 -0.27694395
5864.75 15833.674 0.6574781 -0.28116244
5865.66 15833.462 0.65023363 -0.27993508
5866.58 15833.250 0.65388434 -0.27630358
5867.50 15833.038 0.65651574 -0.27427402
5868.42 15832.826 0.65535426 -0.27794687
5869.34 15832.614 0.65427474 -0.27135795
5870.25 15832.402 0.65363213 -0.27346914
5871.17 15832.190 0.65350002 -0.27426705
5872.08 15831.978 0.65882921 -0.26873968
5873.00 15831.766 0.65990389 -0.26990185
5873.91 15831.553 0.65980265 -0.26900892
5874.82 15831.341 0.66025882 -0.26486467
5875.74 15831.129 0.66245781 -0.26579889
5876.66 15830.917 0.66271582 -0.26493174
5877.57 15830.705 0.66867148 -0.26091726
5878.48 15830.493 0.66581299 -0.26000575
5879.40 15830.281 0.67042606 -0.26756777
5880.31 15830.069 0.67134107 -0.26813012
5881.22 15829.857 0.67666156 -0.25753764
5882.14 15829.645 0.67920882 -0.25706447
5883.06 15829.433 0.67958899 -0.25993933
5883.98 15829.221 0.68604845 -0.26162593
5884.90 15829.009 0.68621603 -0.25800745
5885.81 15828.797 0.69245232 -0.25832244
5886.73 15828.585 0.69754731 -0.25614372
5887.65 15828.372 0.70045871 -0.26057938
5888.57 15828.160 0.70790026 -0.25330152
5889.48 15827.948 0.71132547 -0.26717518
5890.40 15827.736 0.72658128 -0.27035222
5891.31 15827.524 0.73030941 -0.28008162
5892.23 15827.312 0.73394887 -0.28717722
5893.14 15827.100 0.74039895 -0.2925583
5894.06 15826.888 0.73462451 -0.30442743
5894.98 15826.676 0.7394695 -0.31417349
5895.89 15826.464 0.73144798 -0.31562101
5896.81 15826.252 0.72964878 -0.32950825
5897.72 15826.040 0.72144235 -0.3331424
5898.64 15825.828 0.71421323 -0.33588495
5899.55 15825.616 0.71394959 -0.34312342
5900.47 15825.404 0.70338501 -0.34201196
5901.39 15825.191 0.69823272 -0.33792884
5902.30 15824.979 0.69571621 -0.34899855
5903.22 15824.767 0.696938 -0.33734688
5904.13 15824.555 0.68753883 -0.34113148
5905.05 15824.343 0.68494069 -0.33790695
5905.97 15824.131 0.67960491 -0.34210998
5906.88 15823.919 0.67792445 -0.33773338
5907.80 15823.707 0.67338203 -0.33746289
5908.71 15823.495 0.67190444 -0.33818267
5909.63 15823.283 0.67195549 -0.33951085
5910.55 15823.071 0.67177837 -0.33747125
5911.46 15822.859 0.67378238 -0.33927438
5912.38 15822.647 0.66585454 -0.33828172
5913.29 15822.435 0.66059516 -0.33040882
5914.21 15822.223 0.65531526 -0.33370981
5915.12 15822.010 0.66236373 -0.32963976
5916.04 15821.798 0.66340624 -0.33333083
5916.95 15821.586 0.65851668 -0.33168536
5917.87 15821.374 0.66301646 -0.3323193
5918.79 15821.162 0.65877896 -0.33256416
5919.70 15820.950 0.65944158 -0.328705
5920.62 15820.738 0.65738334 -0.32533848
5921.54 15820.526 0.65359109 -0.3250978
5922.45 15820.314 0.65429487 -0.32659128
5923.37 15820.102 0.65730808 -0.32861197
5924.29 15819.890 0.657241 -0.32073899
5925.21 15819.678 0.66023921 -0.3239789
5926.13 15819.466 0.6560212 -0.32395229
5927.04 15819.254 0.6572277 -0.32653571
5927.95 15819.042 0.65478366 -0.32431927
5928.87 15818.829 0.65810963 -0.32205645
5929.79 15818.617 0.65429072 -0.32089491
5930.71 15818.405 0.65076694 -0.32009322
5931.62 15818.193 0.6484895 -0.31800917
5932.54 15817.981 0.64974461 -0.32234942
5933.45 15817.769 0.65103592 -0.31859346
5934.37 15817.557 0.65402082 -0.31830564
5935.28 15817.345 0.65366459 -0.3154903
5936.20 15817.133 0.65238766 -0.32275065
5937.11 15816.921 0.64661174 -0.31658479
5938.03 15816.709 0.65335826 -0.31737144
5938.94 15816.497 0.65173629 -0.32211736
5939.86 15816.285 0.65271439 -0.31901234
5940.78 15816.073 0.65192069 -0.32010087
5941.70 15815.861 0.65173703 -0.32054479
5942.61 15815.648 0.65392209 -0.3147783
5943.53 15815.436 0.64689164 -0.31244156
5944.44 15815.224 0.64732899 -0.31224738
5945.36 15815.012 0.65009641 -0.31401876
5946.28 15814.800 0.65148879 -0.32325872
5947.19 15814.588 0.64677289 -0.32146494
5948.11 15814.376 0.65236765 -0.31916747
5949.02 15814.164 0.64512727 -0.3179621
