# Sweep from 15848.722Hz to 15801.397Hz step -0.3943749999999909Hz delay 0.8s
# Excitation 0.000678Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
59646.48 15848.722 0.75965301 -0.30005475
59647.30 15848.328 0.75560081 -0.29573422
59648.11 15847.933 0.75701951 -0.29324258
59648.93 15847.539 0.75781782 -0.29309103
59649.74 15847.145 0.75735261 -0.29347174
59650.56 15846.750 0.75006443 -0.29200655
59651.37 15846.356 0.75372242 -0.29471661
59652.19 15845.961 0.75345542 -0.29330243
59653.00 15845.567 0.74838579 -0.28975091
59653.82 15845.173 0.74836959 -0.29410955
59654.63 15844.778 0.76071689 -0.29219723
59655.45 15844.384 0.75469234 -0.29419016
59656.26 15843.989 0.75498178 -0.29353816
59657.08 15843.595 0.75568266 -0.29198279
59657.90 15843.201 0.75159534 -0.29033134
59658.71 15842.806 0.75352682 -0.28622853
59659.53 15842.412 0.75009001 -0.29152596
59660.34 15842.018 0.75176723 -0.29116219
59661.16 15841.623 0.75285715 -0.28825923
59661.97 15841.229 0.75690548 -0.28948529
59662.79 15840.835 0.75550344 -0.29261727
59663.60 15840.440 0.75786943 -0.28846793
59664.42 15840.046 0.75597961 -0.28722596
59665.23 15839.651 0.75666145 -0.29061533
59666.05 15839.257 0.75856116 -0.28701157
59666.86 15838.863 0.76024037 -0.29129734
59667.68 15838.468 0.75653583 -0.29089338
59668.50 15838.074 0.75829325 -0.28960071
59669.31 15837.680 0.76042699 -0.28789347
59670.12 15837.285 0.75276881 -0.27583923
59670.94 15836.891 0.76098593 -0.28788949
59671.75 15836.496 0.7591014 -0.28913348
59672.57 15836.102 0.76200848 -0.28547771
59673.39 15835.708 0.75834799 -0.28461909
59674.21 15835.313 0.75553947 -0.28901957
59675.02 15834.919 0.76239678 -0.28816419
59675.83 15834.524 0.76375153 -0.28325013
59676.65 15834.130 0.76263115 -0.28536451
59677.47 15833.736 0.76298301 -0.28015342
59678.28 15833.341 0.75898816 -0.27605475
59679.10 15832.947 0.76100014 -0.281902
59679.92 15832.553 0.76731953 -0.28177061
59680.73 15832.158 0.76517 -0.28249536
59681.55 15831.764 0.76464687 -0.27465467
59682.37 15831.370 0.7672113 -0.27947848
59683.19 15830.975 0.7683883 -0.27305799
59684.00 15830.581 0.77219136 -0.27474289
59684.82 15830.186 0.77137946 -0.28039844
59685.63 15829.792 0.77517217 -0.27414052
59686.45 15829.398 0.77883197 -0.27635778
59687.26 15829.003 0.77446805 -0.27709595
59688.07 15828.609 0.78416411 -0.27060651
59688.89 15828.215 0.78804732 -0.27280143
59689.70 15827.820 0.78946863 -0.2797548
59690.52 15827.426 0.79019247 -0.28007679
59691.33 15827.031 0.80182531 -0.2803271
59692.15 15826.637 0.7971359 -0.28310933
59692.96 15826.243 0.80191501 -0.29185674
59693.78 15825.848 0.80579161 -0.29523494
59694.60 15825.454 0.80846286 -0.30067218
59695.41 15825.059 0.81293422 -0.30448231
59696.22 15824.665 0.81371877 -0.30769175
59697.04 15824.271 0.80074591 -0.31431276
59697.86 15823.876 0.79902532 -0.31655853
59698.67 15823.482 0.80039302 -0.32286897
59699.49 15823.088 0.79765795 -0.32572677
59700.30 15822.693 0.79584322 -0.32829195
59701.12 15822.299 0.79357994 -0.32717864
59701.94 15821.905 0.78453212 -0.33006339
59702.75 15821.510 0.78479366 -0.33215656
59703.57 15821.116 0.78588414 -0.32791198
59704.38 15820.721 0.77898562 -0.33020766
59705.20 15820.327 0.77905804 -0.3285987
59706.02 15819.933 0.77529438 -0.32648941
59706.84 15819.538 0.77194272 -0.33572587
59707.65 15819.144 0.77271932 -0.32910876
59708.46 15818.749 0.76723933 -0.32639898
59709.28 15818.355 0.77133831 -0.32425919
59710.10 15817.961 0.76514277 -0.32638394
59710.92 15817.566 0.7672258 -0.32519915
59711.73 15817.172 0.76549327 -0.31812792
59712.55 15816.778 0.76113167 -0.32569173
59713.36 15816.383 0.76248585 -0.32362567
59714.18 15815.989 0.76124729 -0.31801181
59714.99 15815.595 0.7681752 -0.32079654
59715.81 15815.200 0.7570963 -0.31478078
59716.62 15814.806 0.7618587 -0.3193334
59717.44 15814.411 0.75755577 -0.3234945
59718.25 15814.017 0.76616476 -0.32099857
59719.07 15813.623 0.76361914 -0.31982881
59719.88 15813.228 0.76811222 -0.31896303
59720.70 15812.834 0.75698171 -0.31653747
59721.52 15812.440 0.75977505 -0.31764162
59722.33 15812.045 0.7554541 -0.31581766
59723.15 15811.651 0.75620318 -0.32184019
59723.97 15811.256 0.75401192 -0.3170249
59724.78 15810.862 0.75658221 -0.31883135
59725.60 15810.468 0.75903137 -0.31753038
59726.42 15810.073 0.75779906 -0.3164281
59727.24 15809.679 0.7588593 -0.31187616
59728.05 15809.285 0.75808407 -0.31611236
59728.87 15808.890 0.75534462 -0.31099421
59729.68 15808.496 0.7554994 -0.31459797
59730.49 15808.101 0.75278354 -0.31753771
59731.31 15807.707 0.76156869 -0.31347054
59732.12 15807.313 0.74894183 -0.3153188
59732.93 15806.918 0.75988135 -0.31261263
59733.75 15806.524 0.7574647 -0.31509896
59734.56 15806.130 0.75462606 -0.3159185
59735.38 15805.735 0.75365745 -0.3148061
59736.19 15805.341 0.75775375 -0.31401038
59737.01 15804.946 0.76055773 -0.31263338
59737.83 15804.552 0.75820884 -0.31430977
59738.65 15804.158 0.75438214 -0.31695035
59739.46 15803.763 0.75728917 -0.31456611
59740.28 15803.369 0.75381536 -0.31252134
59741.09 15802.975 0.75633636 -0.31050209
59741.91 15802.580 0.75382036 -0.31322409
59742.72 15802.186 0.75576639 -0.31274269
59743.54 15801.791 0.76088526 -0.31434226
59744.36 15801.397 0.75670539 -0.3103132
