# Sweep from 15840.078Hz to 15804.260Hz step -0.2984833333333275Hz delay 0.8s
# Excitation 0.004669Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
82178.07 15840.078 5.2692217 -0.30621888
82178.89 15839.780 5.267701 -0.29738547
82179.70 15839.481 5.271078 -0.30238294
82180.51 15839.183 5.2728751 -0.30078419
82181.33 15838.884 5.2748351 -0.29477522
82182.14 15838.586 5.2754363 -0.2922603
82182.96 15838.287 5.2796663 -0.2927095
82183.78 15837.989 5.2764331 -0.28720996
82184.59 15837.690 5.2772989 -0.28840293
82185.41 15837.392 5.2783289 -0.28599646
82186.23 15837.093 5.2798632 -0.2856568
82187.05 15836.795 5.2818937 -0.28747755
82187.86 15836.496 5.2788796 -0.27591071
82188.68 15836.198 5.2812434 -0.27226415
82189.50 15835.899 5.2871505 -0.27074702
82190.31 15835.601 5.2929681 -0.27252764
82191.13 15835.302 5.2943196 -0.26677316
82191.95 15835.004 5.2939131 -0.25582256
82192.76 15834.705 5.2985306 -0.25911478
82193.58 15834.407 5.2996088 -0.25610541
82194.39 15834.108 5.3020726 -0.25190585
82195.21 15833.810 5.3096746 -0.2440193
82196.02 15833.511 5.3108702 -0.24149932
82196.84 15833.213 5.3108488 -0.24477396
82197.65 15832.914 5.3177846 -0.23372426
82198.47 15832.616 5.3210897 -0.23786882
82199.29 15832.317 5.3217095 -0.23203785
82200.10 15832.019 5.3282233 -0.22639934
82200.92 15831.720 5.3327212 -0.21939042
82201.73 15831.422 5.3470703 -0.22027199
82202.55 15831.123 5.3493131 -0.21435706
82203.36 15830.825 5.3541121 -0.2045867
82204.18 15830.527 5.3557728 -0.20631327
82205.00 15830.228 5.362524 -0.19768085
82205.82 15829.930 5.3727599 -0.19605925
82206.63 15829.631 5.3811223 -0.18295059
82207.45 15829.333 5.3862746 -0.18241944
82208.27 15829.034 5.3917233 -0.17846089
82209.09 15828.736 5.4046486 -0.17204748
82209.91 15828.437 5.4183429 -0.17558317
82210.72 15828.139 5.4273187 -0.15693092
82211.54 15827.840 5.4405773 -0.16095549
82212.36 15827.542 5.4518805 -0.1604424
82213.17 15827.243 5.4605375 -0.15291971
82213.99 15826.945 5.4694515 -0.14789262
82214.81 15826.646 5.4813813 -0.14872199
82215.63 15826.348 5.4961483 -0.14111984
82216.44 15826.049 5.5098153 -0.14397268
82217.26 15825.751 5.5121286 -0.14733075
82218.07 15825.452 5.5301075 -0.1376533
82218.89 15825.154 5.5410806 -0.14563102
82219.71 15824.855 5.5515297 -0.13845691
82220.52 15824.557 5.5615506 -0.1450924
82221.34 15824.258 5.5791074 -0.14066363
82222.15 15823.960 5.5938685 -0.1414414
82222.97 15823.661 5.6062463 -0.14619123
82223.79 15823.363 5.6188833 -0.15112921
82224.60 15823.064 5.6349622 -0.16037937
82225.42 15822.766 5.6454051 -0.15949068
82226.23 15822.467 5.6571689 -0.16861593
82227.05 15822.169 5.669126 -0.17478773
82227.87 15821.871 5.6839413 -0.18352755
82228.68 15821.572 5.6933159 -0.19270409
