# Sweep from 15846.196Hz to 15803.637Hz step -0.3546583333333274Hz delay 0.8s
# Excitation 0.000645Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
59053.65 15846.196 0.71822336 -0.28897469
59054.47 15845.841 0.71529934 -0.29936936
59055.29 15845.487 0.71631138 -0.29256859
59056.10 15845.132 0.70955474 -0.28937919
59056.92 15844.777 0.71541012 -0.2915491
59057.74 15844.423 0.72040643 -0.2912947
59058.55 15844.068 0.71948045 -0.29626364
59059.37 15843.713 0.71816601 -0.29548184
59060.19 15843.359 0.71540614 -0.28881308
59061.00 15843.004 0.71806761 -0.29371677
59061.82 15842.649 0.71508344 -0.29718464
59062.64 15842.295 0.71577358 -0.28765891
59063.45 15841.940 0.71488614 -0.2895961
59064.27 15841.585 0.71550176 -0.29350443
59065.08 15841.231 0.70993445 -0.29049332
59065.90 15840.876 0.71316629 -0.28973494
59066.71 15840.521 0.71935733 -0.29055988
59067.52 15840.167 0.71779465 -0.28466442
59068.34 15839.812 0.71910819 -0.28636208
59069.15 15839.457 0.71705159 -0.28901795
59069.97 15839.103 0.71797837 -0.28942537
59070.79 15838.748 0.71787963 -0.28466476
59071.60 15838.394 0.72308598 -0.28674944
59072.42 15838.039 0.71582411 -0.28356416
59073.23 15837.684 0.720907 -0.2872346
59074.05 15837.330 0.7271982 -0.28957152
59074.87 15836.975 0.71492218 -0.28298186
59075.68 15836.620 0.72031395 -0.28967662
59076.50 15836.266 0.72195883 -0.28731617
59077.32 15835.911 0.71810626 -0.28500625
59078.13 15835.556 0.72503286 -0.29012219
59078.95 15835.202 0.72226192 -0.27617219
59079.77 15834.847 0.71984152 -0.28347745
59080.58 15834.492 0.72411166 -0.28435733
59081.40 15834.138 0.72442532 -0.28470473
59082.22 15833.783 0.72170468 -0.28279879
59083.04 15833.428 0.72145895 -0.28040486
59083.85 15833.074 0.72472881 -0.28190553
59084.67 15832.719 0.72826737 -0.2768974
59085.49 15832.364 0.73003054 -0.28419777
59086.31 15832.010 0.73013314 -0.28305061
59087.12 15831.655 0.72908779 -0.27666553
59087.94 15831.300 0.72747565 -0.28019895
59088.75 15830.946 0.73048807 -0.27382276
59089.57 15830.591 0.73236669 -0.28060009
59090.39 15830.236 0.73338566 -0.27722984
59091.20 15829.882 0.73770082 -0.27245309
59092.02 15829.527 0.74298015 -0.2773626
59092.83 15829.172 0.74045164 -0.27400148
59093.65 15828.818 0.74727387 -0.2808998
59094.46 15828.463 0.74292365 -0.27684968
59095.28 15828.108 0.75076053 -0.28093584
59096.10 15827.754 0.74511911 -0.27488417
59096.91 15827.399 0.7575037 -0.27368426
59097.73 15827.044 0.75653446 -0.27287723
59098.54 15826.690 0.75995098 -0.2888209
59099.36 15826.335 0.7621577 -0.28878003
59100.17 15825.980 0.76297368 -0.2963146
59100.99 15825.626 0.7702813 -0.29106704
59101.80 15825.271 0.76352705 -0.29749629
59102.62 15824.916 0.76783351 -0.30447941
59103.43 15824.562 0.76979973 -0.31019553
59104.25 15824.207 0.75992466 -0.31428664
59105.07 15823.853 0.7628459 -0.31364388
59105.88 15823.498 0.76243794 -0.325987
59106.70 15823.143 0.75936794 -0.32260397
59107.52 15822.789 0.75834078 -0.32648248
59108.34 15822.434 0.75179599 -0.32723705
59109.16 15822.079 0.74974463 -0.32470408
59109.97 15821.725 0.75126673 -0.32557821
59110.79 15821.370 0.74711829 -0.33123135
59111.60 15821.015 0.74277483 -0.32784348
59112.42 15820.661 0.74250084 -0.32788017
59113.24 15820.306 0.73431062 -0.3307471
59114.05 15819.951 0.73439037 -0.33044492
59114.86 15819.597 0.73309877 -0.32647526
59115.68 15819.242 0.73492004 -0.3270485
59116.49 15818.887 0.73363867 -0.32469552
59117.31 15818.533 0.7370441 -0.32496709
59118.13 15818.178 0.73454567 -0.32382383
59118.94 15817.823 0.72434102 -0.32152761
59119.76 15817.469 0.73175568 -0.32107206
59120.57 15817.114 0.72396193 -0.31961545
59121.39 15816.759 0.7293869 -0.32470592
59122.20 15816.405 0.72166142 -0.32101207
59123.02 15816.050 0.72021987 -0.31877082
59123.84 15815.695 0.72156166 -0.32040859
59124.66 15815.341 0.7254622 -0.31755553
59125.47 15814.986 0.71963268 -0.31906814
59126.29 15814.631 0.72331477 -0.31857758
59127.10 15814.277 0.72267449 -0.32351588
59127.92 15813.922 0.71938848 -0.31164501
59128.73 15813.567 0.72094076 -0.31679295
59129.55 15813.213 0.72319574 -0.31672394
59130.36 15812.858 0.71819755 -0.31995725
59131.18 15812.503 0.72193768 -0.32047777
59132.00 15812.149 0.72716591 -0.30997225
59132.82 15811.794 0.72260451 -0.31536422
59133.63 15811.439 0.7218124 -0.3237495
59134.45 15811.085 0.71568911 -0.31170023
59135.26 15810.730 0.72241619 -0.3135344
59136.08 15810.376 0.71802629 -0.31508486
59136.90 15810.021 0.71641949 -0.3145295
59137.72 15809.666 0.72039256 -0.31510274
59138.54 15809.312 0.71852071 -0.3135676
59139.35 15808.957 0.72182979 -0.30931307
59140.17 15808.602 0.71820324 -0.31247933
59140.99 15808.248 0.7170168 -0.31604907
59141.81 15807.893 0.7153659 -0.31341517
59142.62 15807.538 0.72153676 -0.31301144
59143.44 15807.184 0.71728243 -0.313952
59144.26 15806.829 0.71662771 -0.31720526
59145.08 15806.474 0.72095384 -0.31205445
59145.90 15806.120 0.71647128 -0.31746796
59146.71 15805.765 0.71707285 -0.31108203
59147.53 15805.410 0.72205546 -0.31253003
59148.34 15805.056 0.72066911 -0.31124438
59149.16 15804.701 0.72318204 -0.30910496
59149.97 15804.346 0.71663408 -0.3084869
59150.79 15803.992 0.72045577 -0.31321736
59151.61 15803.637 0.71603256 -0.30855625
