# Sweep from 15838.071Hz to 15808.486Hz step -0.2465416666666594Hz delay 0.9s
# Excitation 0.002539Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
12273.85 15838.071 2.8361512 -0.27227856
12274.77 15837.824 2.8393481 -0.26794268
12275.69 15837.578 2.8343286 -0.2795712
12276.60 15837.331 2.8382758 -0.2726245
12277.52 15837.085 2.8373254 -0.2690638
12278.44 15836.838 2.8393958 -0.27302235
12279.35 15836.592 2.8428904 -0.2701675
12280.27 15836.345 2.8423042 -0.26823895
12281.18 15836.099 2.8430752 -0.26631116
12282.10 15835.852 2.8420941 -0.26149289
12283.02 15835.606 2.8451202 -0.25810843
12283.94 15835.359 2.8453549 -0.25729193
12284.85 15835.112 2.847421 -0.25756106
12285.77 15834.866 2.84514 -0.24933223
12286.68 15834.619 2.8537343 -0.24417551
12287.60 15834.373 2.8513057 -0.24668495
12288.51 15834.126 2.8518054 -0.2438295
12289.43 15833.880 2.8612178 -0.24220634
12290.34 15833.633 2.8599129 -0.23159082
12291.25 15833.387 2.8560796 -0.22962722
12292.17 15833.140 2.8639656 -0.2206686
12293.09 15832.894 2.8669281 -0.21877824
12294.01 15832.647 2.8704706 -0.21703416
12294.92 15832.401 2.8731192 -0.20995297
12295.84 15832.154 2.8735217 -0.21121319
12296.75 15831.907 2.8777595 -0.20476482
12297.67 15831.661 2.8801239 -0.20719604
12298.59 15831.414 2.8857355 -0.20139053
12299.50 15831.168 2.8919792 -0.19110863
12300.42 15830.921 2.8985019 -0.1838179
12301.34 15830.675 2.9033765 -0.17994759
12302.25 15830.428 2.9099367 -0.17475305
12303.17 15830.182 2.9168343 -0.1729567
12304.09 15829.935 2.9314945 -0.16581316
12305.00 15829.689 2.9334674 -0.15973993
12305.92 15829.442 2.9441778 -0.14689563
12306.84 15829.195 2.9513637 -0.1463367
12307.75 15828.949 2.9613168 -0.1301845
12308.67 15828.702 2.9719329 -0.12709984
12309.58 15828.456 2.9844064 -0.12402339
12310.50 15828.209 2.9914318 -0.11907481
12311.42 15827.963 3.0050205 -0.10913384
12312.33 15827.716 3.0123686 -0.10905519
12313.25 15827.470 3.0257845 -0.10295916
12314.17 15827.223 3.0394538 -0.097720104
12315.08 15826.977 3.0520171 -0.092451494
12316.00 15826.730 3.0703902 -0.09632015
12316.91 15826.484 3.0814012 -0.091483919
12317.82 15826.237 3.0969222 -0.090078586
12318.74 15825.990 3.1042318 -0.090480164
12319.66 15825.744 3.1173429 -0.090528346
12320.57 15825.497 3.1323268 -0.091398924
12321.49 15825.251 3.1408761 -0.088317854
12322.41 15825.004 3.1618401 -0.098755514
12323.33 15824.758 3.1707527 -0.095722243
12324.24 15824.511 3.1897607 -0.097313404
12325.15 15824.265 3.1948427 -0.10427077
12326.07 15824.018 3.2145465 -0.11146012
12326.99 15823.772 3.2260655 -0.11158278
12327.90 15823.525 3.2440366 -0.12938182
12328.81 15823.279 3.2477647 -0.12898282
12329.73 15823.032 3.268349 -0.14380871
12330.64 15822.785 3.2769601 -0.15556287
12331.56 15822.539 3.2878932 -0.1853504
12332.48 15822.292 3.3063754 -0.19637609
12333.40 15822.046 3.3210135 -0.23983935
12334.31 15821.799 3.3270221 -0.26378697
12335.23 15821.553 3.3290266 -0.29903282
12336.14 15821.306 3.3324345 -0.39294272
12337.06 15821.060 3.2435833 -0.57247587
12337.98 15820.813 2.8605027 -0.47472776
12338.89 15820.567 2.856314 -0.46573987
12339.81 15820.320 2.8599402 -0.4656969
12340.72 15820.073 2.8488439 -0.46153579
12341.64 15819.827 2.8499626 -0.45627294
12342.56 15819.580 2.846557 -0.45835901
12343.47 15819.334 2.8474424 -0.44943894
12344.39 15819.087 2.8476786 -0.44512058
12345.31 15818.841 2.8409997 -0.44328951
12346.23 15818.594 2.8458524 -0.4443244
12347.14 15818.348 2.8453783 -0.43980282
12348.05 15818.101 2.8417744 -0.43683536
12348.97 15817.855 2.8433021 -0.43738962
12349.89 15817.608 2.8394868 -0.42931362
12350.80 15817.362 2.8401591 -0.43008083
12351.72 15817.115 2.8427251 -0.43349814
12352.63 15816.868 2.8443101 -0.42609798
12353.55 15816.622 2.8369661 -0.42754741
12354.46 15816.375 2.8395671 -0.42749642
12355.38 15816.129 2.8390873 -0.42505218
12356.30 15815.882 2.8331635 -0.41840866
12357.22 15815.636 2.8303191 -0.42312024
12358.13 15815.389 2.8317586 -0.42397477
12359.05 15815.143 2.8332449 -0.41747478
12359.96 15814.896 2.8323341 -0.42071807
12360.88 15814.650 2.8351803 -0.41730291
12361.79 15814.403 2.835005 -0.41362628
12362.71 15814.156 2.8326226 -0.42274692
12363.62 15813.910 2.8371142 -0.41336071
12364.54 15813.663 2.8369145 -0.41166436
12365.45 15813.417 2.8314253 -0.41167675
12366.36 15813.170 2.836241 -0.41203512
12367.28 15812.924 2.8340748 -0.41090809
12368.20 15812.677 2.828845 -0.41072485
12369.11 15812.431 2.8309264 -0.40549486
12370.03 15812.184 2.8339123 -0.40209702
12370.94 15811.938 2.8327258 -0.40640569
12371.86 15811.691 2.8269824 -0.41139296
12372.77 15811.445 2.8278894 -0.40309811
12373.69 15811.198 2.8282136 -0.40494263
12374.61 15810.951 2.8242966 -0.40186956
12375.53 15810.705 2.8338509 -0.39715542
12376.44 15810.458 2.8284624 -0.40164974
12377.36 15810.212 2.8279871 -0.40338384
12378.28 15809.965 2.8274367 -0.39784396
12379.19 15809.719 2.8329855 -0.39663286
12380.11 15809.472 2.8301292 -0.39342223
12381.02 15809.226 2.8230058 -0.39711281
12381.94 15808.979 2.8302475 -0.39730077
12382.85 15808.733 2.8317027 -0.40002297
12383.77 15808.486 2.8342126 -0.39858082
