# Sweep from 15800.170Hz to 15849.554Hz step 0.4115333333333335Hz delay 0.8s
# Excitation 0.000553Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
45213.16 15800.170 0.61328922 -0.3078099
45213.97 15800.582 0.61460071 -0.30705877
45214.79 15800.993 0.62162519 -0.31136452
45215.60 15801.405 0.61456188 -0.30779327
45216.42 15801.816 0.61627702 -0.31167454
45217.23 15802.228 0.61341018 -0.31055313
45218.05 15802.639 0.61909304 -0.30819339
45218.87 15803.051 0.61677122 -0.30525044
45219.68 15803.462 0.62107625 -0.30667871
45220.50 15803.874 0.62063771 -0.30813607
45221.31 15804.285 0.61726882 -0.30794649
45222.13 15804.697 0.61506029 -0.30788516
45222.95 15805.108 0.61573184 -0.31247018
45223.76 15805.520 0.61248005 -0.30558792
45224.58 15805.931 0.61477743 -0.30785677
45225.40 15806.343 0.61918865 -0.31016032
45226.21 15806.755 0.61615185 -0.30950449
45227.03 15807.166 0.61903052 -0.31044701
45227.85 15807.578 0.61668362 -0.30832177
45228.67 15807.989 0.6158927 -0.31147093
45229.48 15808.401 0.61679674 -0.30530333
45230.30 15808.812 0.62252451 -0.30870072
45231.12 15809.224 0.61545171 -0.30890965
45231.93 15809.635 0.61676508 -0.30962153
45232.75 15810.047 0.62116465 -0.30652322
45233.56 15810.458 0.6283239 -0.30545118
45234.38 15810.870 0.61901517 -0.3157767
45235.19 15811.281 0.61363681 -0.31477637
45236.01 15811.693 0.61663116 -0.31763565
45236.83 15812.104 0.6190607 -0.31172766
45237.64 15812.516 0.61877006 -0.30638918
45238.45 15812.928 0.62109916 -0.3160639
45239.27 15813.339 0.62124673 -0.31553827
45240.09 15813.751 0.62162798 -0.3166214
45240.90 15814.162 0.61996616 -0.31474767
45241.72 15814.574 0.62318009 -0.31250821
45242.53 15814.985 0.61980245 -0.31726475
45243.35 15815.397 0.61952272 -0.3185618
45244.16 15815.808 0.6224264 -0.31822941
45244.98 15816.220 0.61695062 -0.31587072
45245.79 15816.631 0.61838767 -0.31355188
45246.61 15817.043 0.62749695 -0.31765916
45247.43 15817.454 0.62273756 -0.31504698
45248.24 15817.866 0.62496042 -0.32059978
45249.06 15818.277 0.62931372 -0.31802554
45249.87 15818.689 0.63233222 -0.31792194
45250.69 15819.101 0.62956207 -0.32487722
45251.51 15819.512 0.6346142 -0.31982353
45252.32 15819.924 0.63053835 -0.31644603
45253.14 15820.335 0.6360363 -0.3203001
45253.95 15820.747 0.63931139 -0.32145877
45254.76 15821.158 0.64385443 -0.32030877
45255.58 15821.570 0.63791595 -0.32037022
45256.40 15821.981 0.64641188 -0.32269398
45257.21 15822.393 0.64727186 -0.3194549
45258.03 15822.804 0.64773468 -0.3175526
45258.85 15823.216 0.64710622 -0.31448252
45259.66 15823.627 0.6562492 -0.31486186
45260.48 15824.039 0.65626904 -0.30679016
45261.29 15824.450 0.65974609 -0.3121724
45262.11 15824.862 0.6614822 -0.30507482
45262.92 15825.274 0.65741978 -0.3009111
45263.73 15825.685 0.66015474 -0.29420312
45264.55 15826.097 0.66193053 -0.28443202
45265.36 15826.508 0.65534363 -0.28706771
45266.18 15826.920 0.65236583 -0.28167241
45266.99 15827.331 0.64929333 -0.28173142
45267.81 15827.743 0.64785416 -0.27535185
45268.62 15828.154 0.64244125 -0.27747731
45269.44 15828.566 0.64218193 -0.27779379
45270.26 15828.977 0.63318322 -0.27722908
45271.07 15829.389 0.63740788 -0.27645396
45271.89 15829.800 0.62976056 -0.27924807
45272.70 15830.212 0.63154823 -0.28178783
45273.51 15830.623 0.63016563 -0.27995648
45274.33 15831.035 0.6256376 -0.28289261
45275.15 15831.447 0.62791838 -0.27889453
45275.96 15831.858 0.6207348 -0.27532045
45276.78 15832.270 0.6232824 -0.28692065
45277.60 15832.681 0.62533928 -0.28370076
45278.41 15833.093 0.62077885 -0.28289105
45279.23 15833.504 0.62276752 -0.2853742
45280.05 15833.916 0.62081943 -0.2862358
45280.86 15834.327 0.61898879 -0.28655788
45281.68 15834.739 0.62058751 -0.28220634
45282.49 15835.150 0.62164054 -0.28252961
45283.31 15835.562 0.62328775 -0.28638726
45284.13 15835.973 0.62243078 -0.27921578
45284.95 15836.385 0.61872606 -0.28619684
45285.76 15836.796 0.61763899 -0.28929534
45286.57 15837.208 0.61523485 -0.28666065
45287.39 15837.620 0.61881241 -0.28338494
45288.21 15838.031 0.61893616 -0.29184164
45289.02 15838.443 0.6117491 -0.28943069
45289.84 15838.854 0.62301694 -0.29331619
45290.65 15839.266 0.61562412 -0.28452169
45291.47 15839.677 0.62095188 -0.28890571
45292.28 15840.089 0.61629754 -0.28694402
45293.09 15840.500 0.61780304 -0.29192176
45293.91 15840.912 0.61933252 -0.28713606
45294.73 15841.323 0.61716418 -0.29177892
45295.54 15841.735 0.61235914 -0.28868749
45296.35 15842.146 0.61203389 -0.28984238
45297.17 15842.558 0.61761529 -0.29227621
45297.99 15842.969 0.61766934 -0.29028465
45298.80 15843.381 0.61648382 -0.28877977
45299.61 15843.793 0.61706123 -0.28489163
45300.43 15844.204 0.61024622 -0.29415423
45301.24 15844.616 0.61463749 -0.29157323
45302.06 15845.027 0.61613929 -0.290852
45302.87 15845.439 0.61395406 -0.28957479
45303.69 15845.850 0.61524685 -0.28958945
45304.50 15846.262 0.61455074 -0.28951641
45305.31 15846.673 0.61572922 -0.28905899
45306.13 15847.085 0.61450152 -0.29682064
45306.95 15847.496 0.61779252 -0.29098544
45307.77 15847.908 0.6154653 -0.29282333
45308.58 15848.319 0.61755532 -0.29594429
45309.40 15848.731 0.61762449 -0.2899389
45310.21 15849.142 0.61922066 -0.28876457
45311.03 15849.554 0.6139868 -0.2917825
