# Sweep from 15805.349Hz to 15845.308Hz step 0.33299166666667285Hz delay 0.8s
# Excitation 0.001872Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
71207.96 15805.349 2.0808002 -0.3691037
71208.78 15805.682 2.0858083 -0.36362454
71209.59 15806.015 2.0823084 -0.35883011
71210.41 15806.348 2.0818729 -0.36569324
71211.22 15806.681 2.0847071 -0.36430774
71212.04 15807.014 2.0865884 -0.36395096
71212.86 15807.347 2.087095 -0.37152302
71213.67 15807.680 2.0839909 -0.36179938
71214.49 15808.013 2.0857558 -0.37742038
71215.31 15808.346 2.0864554 -0.36802348
71216.13 15808.679 2.0877933 -0.36885604
71216.94 15809.012 2.0859495 -0.37027911
71217.76 15809.345 2.0863997 -0.36824204
71218.58 15809.678 2.0939217 -0.37376648
71219.39 15810.011 2.0909185 -0.37077933
71220.21 15810.344 2.0925283 -0.37342178
71221.02 15810.677 2.0926625 -0.3728093
71221.84 15811.010 2.0928974 -0.37318736
71222.65 15811.343 2.0928858 -0.37823929
71223.46 15811.676 2.0906887 -0.3766377
71224.28 15812.009 2.0963428 -0.3810712
71225.10 15812.342 2.0971393 -0.3808438
71225.91 15812.675 2.0964619 -0.37443826
71226.73 15813.008 2.0916118 -0.37742706
71227.54 15813.341 2.0933667 -0.38152405
71228.36 15813.674 2.0977282 -0.38389675
71229.17 15814.007 2.1012804 -0.38365147
71229.99 15814.340 2.0981372 -0.3798794
71230.81 15814.673 2.099018 -0.38572023
71231.62 15815.006 2.1025917 -0.38682896
71232.44 15815.339 2.1009419 -0.38586569
71233.26 15815.672 2.1027122 -0.39148549
71234.07 15816.005 2.1017718 -0.38899216
71234.89 15816.338 2.1031183 -0.3854814
71235.70 15816.671 2.1068813 -0.39465249
71236.52 15817.004 2.1062731 -0.3892614
71237.34 15817.337 2.1083604 -0.39576807
71238.15 15817.670 2.1152221 -0.39932777
71238.97 15818.003 2.1105172 -0.40081227
71239.79 15818.336 2.1140049 -0.4017611
71240.60 15818.669 2.1180922 -0.4027809
71241.42 15819.002 2.1276799 -0.40648149
71242.23 15819.335 2.1226392 -0.40738266
71243.05 15819.668 2.1254866 -0.40668453
71243.86 15820.001 2.132527 -0.40943286
71244.67 15820.334 2.13826 -0.41364257
71245.49 15820.667 2.1446681 -0.41583775
71246.30 15821.000 2.1487315 -0.42103352
71247.12 15821.333 2.1548929 -0.42118913
71247.94 15821.666 2.1589015 -0.41806487
71248.75 15821.999 2.1731341 -0.42083016
71249.57 15822.332 2.1748795 -0.41561162
71250.39 15822.665 2.1938388 -0.41484179
71251.20 15822.998 2.1952314 -0.41284633
71252.02 15823.331 2.2108409 -0.41118369
71252.84 15823.664 2.2304628 -0.40616302
71253.65 15823.997 2.2402039 -0.39161861
71254.46 15824.330 2.2413649 -0.37695816
71255.28 15824.663 2.2612751 -0.36401423
71256.10 15824.996 2.2623437 -0.33457218
71256.91 15825.328 2.261678 -0.32467892
71257.73 15825.661 2.2518846 -0.30363478
71258.54 15825.994 2.2500742 -0.28824689
71259.36 15826.327 2.2434631 -0.2782773
71260.18 15826.660 2.2289162 -0.26543262
71261.00 15826.993 2.2174249 -0.26112053
71261.82 15827.326 2.2142804 -0.25627463
71262.63 15827.659 2.1995174 -0.25589833
71263.45 15827.992 2.1939115 -0.25215166
71264.27 15828.325 2.1826529 -0.24715993
71265.08 15828.658 2.1738338 -0.2489985
71265.90 15828.991 2.1588357 -0.25167614
71266.71 15829.324 2.1586238 -0.25161211
71267.53 15829.657 2.1504559 -0.24973016
71268.35 15829.990 2.1513533 -0.2509245
71269.16 15830.323 2.1422152 -0.25479244
71269.98 15830.656 2.1331623 -0.25958593
71270.79 15830.989 2.1344626 -0.25516272
71271.61 15831.322 2.1235683 -0.25615583
71272.43 15831.655 2.1252865 -0.25495092
71273.24 15831.988 2.1254673 -0.26110285
71274.06 15832.321 2.1208866 -0.26566616
71274.87 15832.654 2.1144549 -0.26222574
71275.69 15832.987 2.1135768 -0.27067028
71276.50 15833.320 2.1110625 -0.27460342
71277.31 15833.653 2.1098169 -0.27083718
71278.13 15833.986 2.1090684 -0.28033963
71278.95 15834.319 2.1007518 -0.27527534
71279.76 15834.652 2.102697 -0.27669873
71280.59 15834.985 2.102563 -0.28575852
71281.40 15835.318 2.1008009 -0.27463182
71282.22 15835.651 2.098802 -0.28533859
71283.03 15835.984 2.1021137 -0.28187046
71283.85 15836.317 2.1011849 -0.28981424
71284.67 15836.650 2.0950877 -0.2898484
71285.48 15836.983 2.0973973 -0.28659403
71286.30 15837.316 2.0977714 -0.28703266
71287.11 15837.649 2.0967707 -0.29008083
71287.93 15837.982 2.0907703 -0.28952462
71288.74 15838.315 2.0923937 -0.29359813
71289.56 15838.648 2.0981925 -0.28614258
71290.37 15838.981 2.091758 -0.29763603
71291.19 15839.314 2.0909472 -0.28985596
71292.01 15839.647 2.0936802 -0.29544074
71292.82 15839.980 2.0924981 -0.2937563
71293.64 15840.313 2.0921907 -0.3001264
71294.46 15840.646 2.0829898 -0.29620713
71295.28 15840.979 2.0911914 -0.29352748
71296.10 15841.312 2.0860884 -0.29433019
71296.91 15841.645 2.0886364 -0.29964664
71297.73 15841.978 2.089005 -0.29803084
71298.54 15842.311 2.0878199 -0.29941398
71299.36 15842.644 2.0878961 -0.29932767
71300.17 15842.977 2.0841505 -0.29619727
71300.99 15843.310 2.0905609 -0.29994794
71301.80 15843.643 2.0892348 -0.29991847
71302.62 15843.976 2.0848033 -0.30464989
71303.44 15844.309 2.0913672 -0.301368
71304.25 15844.642 2.0821708 -0.30206121
71305.06 15844.975 2.0778541 -0.30475323
71305.88 15845.308 2.0847401 -0.30153524
