# Sweep from 15802.124Hz to 15848.299Hz step 0.38479166666667575Hz delay 0.8s
# Excitation 0.000967Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
63500.31 15802.124 1.081196 -0.32760644
63501.12 15802.509 1.0763758 -0.33022678
63501.94 15802.894 1.0761524 -0.32433974
63502.75 15803.278 1.0804722 -0.32920721
63503.57 15803.663 1.0748957 -0.32392327
63504.38 15804.048 1.077034 -0.32402841
63505.20 15804.433 1.074376 -0.32228934
63506.01 15804.818 1.072687 -0.32295108
63506.83 15805.202 1.0769313 -0.32563094
63507.64 15805.587 1.0758177 -0.32826938
63508.46 15805.972 1.0756025 -0.3253223
63509.27 15806.357 1.0812089 -0.32599928
63510.09 15806.742 1.0792273 -0.33087176
63510.91 15807.126 1.0751645 -0.33044839
63511.73 15807.511 1.0761238 -0.32854877
63512.54 15807.896 1.0813302 -0.33069966
63513.35 15808.281 1.0799894 -0.32995067
63514.17 15808.665 1.0859394 -0.32804456
63514.99 15809.050 1.0803711 -0.32780045
63515.81 15809.435 1.0760003 -0.32231111
63516.62 15809.820 1.0790235 -0.32744398
63517.44 15810.205 1.0774548 -0.32902631
63518.25 15810.589 1.0825362 -0.33249498
63519.07 15810.974 1.0800097 -0.33255699
63519.88 15811.359 1.0808111 -0.33238808
63520.70 15811.744 1.0856412 -0.33222491
63521.51 15812.129 1.0798008 -0.331466
63522.33 15812.513 1.0827321 -0.33636792
63523.14 15812.898 1.0826043 -0.33509832
63523.96 15813.283 1.0833252 -0.33107904
63524.78 15813.668 1.0816901 -0.33334192
63525.59 15814.053 1.0844369 -0.33467506
63526.41 15814.437 1.0859334 -0.33905738
63527.22 15814.822 1.088594 -0.34133836
63528.04 15815.207 1.0815937 -0.33472685
63528.85 15815.592 1.0859485 -0.34334542
63529.67 15815.977 1.0856185 -0.33741932
63530.49 15816.361 1.088573 -0.3361931
63531.30 15816.746 1.09232 -0.33724251
63532.12 15817.131 1.0913366 -0.33935197
63532.93 15817.516 1.0908158 -0.3399758
63533.75 15817.900 1.0888094 -0.34440612
63534.56 15818.285 1.0952398 -0.34250615
63535.38 15818.670 1.0974263 -0.34555882
63536.20 15819.055 1.1033325 -0.34808036
63537.01 15819.440 1.1055251 -0.34926595
63537.83 15819.824 1.1041273 -0.35744662
63538.64 15820.209 1.1059628 -0.34501636
63539.46 15820.594 1.1070099 -0.35060498
63540.28 15820.979 1.1137697 -0.35271503
63541.10 15821.364 1.1138998 -0.35194506
63541.91 15821.748 1.1227233 -0.34720333
63542.73 15822.133 1.1272747 -0.35100226
63543.55 15822.518 1.126182 -0.35218599
63544.36 15822.903 1.1334885 -0.34835071
63545.18 15823.288 1.1342778 -0.33934256
63545.99 15823.672 1.1463682 -0.33567224
63546.81 15824.057 1.1504344 -0.32768597
63547.62 15824.442 1.1545811 -0.32840572
63548.44 15824.827 1.1555725 -0.32386507
63549.26 15825.212 1.1568231 -0.31300419
63550.07 15825.596 1.1573221 -0.30363336
63550.89 15825.981 1.1479053 -0.28910873
63551.71 15826.366 1.1486446 -0.28968205
63552.52 15826.751 1.142091 -0.282174
63553.34 15827.135 1.1340759 -0.27661983
63554.16 15827.520 1.1423696 -0.27336063
63554.97 15827.905 1.1233396 -0.26917101
63555.79 15828.290 1.1237777 -0.26903749
63556.60 15828.675 1.1110036 -0.26989937
63557.42 15829.059 1.1167281 -0.27290869
63558.24 15829.444 1.1095312 -0.26984026
63559.05 15829.829 1.1094812 -0.27040983
63559.87 15830.214 1.1035742 -0.27081427
63560.68 15830.599 1.1013423 -0.26978728
63561.50 15830.983 1.0978306 -0.27891579
63562.32 15831.368 1.0995825 -0.27782747
63563.14 15831.753 1.0943686 -0.27533514
63563.96 15832.138 1.0897138 -0.27997407
63564.77 15832.523 1.0954261 -0.27683686
63565.59 15832.907 1.089119 -0.2743505
63566.41 15833.292 1.088913 -0.27898298
63567.22 15833.677 1.0902471 -0.28506142
63568.04 15834.062 1.0894281 -0.27912191
63568.85 15834.447 1.0854736 -0.28198599
63569.67 15834.831 1.0861085 -0.28377343
63570.49 15835.216 1.0855958 -0.28733621
63571.31 15835.601 1.079832 -0.28375248
63572.13 15835.986 1.090197 -0.29074312
63572.94 15836.370 1.0797572 -0.28400731
63573.75 15836.755 1.0834881 -0.28192656
63574.57 15837.140 1.0822505 -0.2871852
63575.39 15837.525 1.0836492 -0.28667148
63576.20 15837.910 1.0826096 -0.28263997
63577.02 15838.294 1.0836641 -0.28887331
63577.84 15838.679 1.0810882 -0.28752359
63578.65 15839.064 1.0790741 -0.29168558
63579.47 15839.449 1.0842018 -0.29096077
63580.28 15839.834 1.0835876 -0.29180808
63581.10 15840.218 1.0825415 -0.29064216
63581.91 15840.603 1.086777 -0.29385723
63582.72 15840.988 1.0750914 -0.2911552
63583.54 15841.373 1.0824012 -0.28672929
63584.36 15841.758 1.0818745 -0.29440807
63585.17 15842.142 1.0784723 -0.29331289
63585.99 15842.527 1.0850124 -0.29044452
63586.80 15842.912 1.0752693 -0.29155598
63587.62 15843.297 1.0802321 -0.29301862
63588.43 15843.682 1.0777137 -0.29169715
63589.25 15844.066 1.0786819 -0.29294935
63590.06 15844.451 1.0806614 -0.29556952
63590.88 15844.836 1.0800237 -0.29601463
63591.70 15845.221 1.0817454 -0.29172742
63592.52 15845.605 1.0737195 -0.29880547
63593.33 15845.990 1.0756892 -0.29789749
63594.15 15846.375 1.077238 -0.29559132
63594.96 15846.760 1.0749897 -0.29583862
63595.78 15847.145 1.0711896 -0.29290058
63596.60 15847.529 1.0781646 -0.29617732
63597.42 15847.914 1.0809335 -0.30041738
63598.24 15848.299 1.0740334 -0.29613875
