# Sweep from 15805.751Hz to 15844.398Hz step 0.552099999999986Hz delay 0.8s
# Excitation 0.002115Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
53873.00 15805.751 2.3020486 -0.37390873
53873.82 15806.303 2.2980448 -0.37640277
53874.64 15806.855 2.2988502 -0.37619779
53875.46 15807.407 2.2945926 -0.37517469
53876.27 15807.959 2.305158 -0.3790754
53877.09 15808.512 2.3028283 -0.3726098
53877.91 15809.064 2.2997312 -0.38046068
53878.72 15809.616 2.3000173 -0.37774117
53879.54 15810.168 2.3020514 -0.38056658
53880.35 15810.720 2.300719 -0.3884827
53881.17 15811.272 2.3048988 -0.38040358
53881.98 15811.824 2.3099421 -0.39116358
53882.80 15812.376 2.3052444 -0.38683035
53883.61 15812.928 2.3140051 -0.38611446
53884.43 15813.480 2.3145278 -0.39714061
53885.25 15814.032 2.3090947 -0.39691469
53886.06 15814.585 2.3101607 -0.39681223
53886.88 15815.137 2.3111138 -0.39806432
53887.69 15815.689 2.320003 -0.40377824
53888.51 15816.241 2.3183727 -0.40303198
53889.32 15816.793 2.323224 -0.40708844
53890.14 15817.345 2.3211176 -0.40969707
53890.95 15817.897 2.3340499 -0.41002997
53891.76 15818.449 2.3370305 -0.41477102
53892.58 15819.001 2.3342084 -0.42050965
53893.40 15819.553 2.3457019 -0.42793368
53894.21 15820.106 2.358835 -0.42399157
53895.03 15820.658 2.3640271 -0.43567161
53895.85 15821.210 2.3751393 -0.43408716
53896.66 15821.762 2.3923953 -0.42988387
53897.48 15822.314 2.4082353 -0.44020319
53898.29 15822.866 2.4278872 -0.42550329
53899.11 15823.418 2.450214 -0.41829867
53899.93 15823.970 2.4865481 -0.39418268
53900.74 15824.522 2.5006682 -0.36020208
53901.56 15825.074 2.5059749 -0.32307156
53902.37 15825.627 2.4912254 -0.28113774
53903.19 15826.179 2.4694432 -0.26857518
53904.00 15826.731 2.457781 -0.25412743
53904.82 15827.283 2.4348471 -0.2516673
53905.63 15827.835 2.4120666 -0.24167196
53906.45 15828.387 2.3991445 -0.24116349
53907.27 15828.939 2.3856301 -0.24455838
53908.08 15829.491 2.3699254 -0.24163097
53908.90 15830.043 2.3587895 -0.24915107
53909.72 15830.595 2.3544021 -0.25224782
53910.54 15831.148 2.3460557 -0.25648194
53911.35 15831.700 2.3446028 -0.26288484
53912.17 15832.252 2.3293524 -0.26903118
53912.99 15832.804 2.3292018 -0.26704922
53913.80 15833.356 2.3292077 -0.27523399
53914.62 15833.908 2.327092 -0.27889629
53915.43 15834.460 2.3196365 -0.27502023
53916.24 15835.012 2.3176974 -0.27694654
53917.06 15835.564 2.3204805 -0.28716983
53917.87 15836.117 2.3108421 -0.28462273
53918.69 15836.669 2.312971 -0.28753706
53919.51 15837.221 2.3091739 -0.2888554
53920.33 15837.773 2.3031655 -0.29001069
53921.15 15838.325 2.3119023 -0.29594759
53921.97 15838.877 2.308622 -0.2867597
53922.78 15839.429 2.3095695 -0.29290354
53923.60 15839.981 2.3033822 -0.29866047
53924.41 15840.533 2.3017128 -0.29522388
53925.23 15841.085 2.3020934 -0.2938236
53926.04 15841.637 2.3047 -0.29957297
53926.85 15842.190 2.3038069 -0.2998016
53927.67 15842.742 2.2988586 -0.30458943
53928.49 15843.294 2.3040006 -0.30232658
53929.30 15843.846 2.2978688 -0.30170384
53930.12 15844.398 2.3034363 -0.30185194
