# Sweep from 32354.518Hz to 32354.298Hz step -0.005500000000029104Hz delay 20s
# Excitation 0.040000Vpp attenuator 40 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
31465.26 32354.518 0.69122 1.55342
31485.29 32354.513 0.74488 1.62709
31505.33 32354.507 0.804906 1.70167
31525.36 32354.501 0.885851 1.82172
31545.39 32354.496 0.96589 1.93269
31565.42 32354.490 1.06048 2.03092
31585.45 32354.485 1.19508 2.1537
31605.48 32354.480 1.3215 2.29558
31625.51 32354.474 1.47157 2.42382
31645.54 32354.468 1.64983 2.57661
31665.57 32354.463 1.87448 2.73759
31685.61 32354.458 2.14006 2.89585
31705.64 32354.452 2.44655 3.04773
31725.67 32354.446 2.81854 3.18506
31745.70 32354.441 3.25782 3.29966
31765.73 32354.435 3.75351 3.32513
31785.76 32354.430 4.29921 3.31694
31805.79 32354.425 4.84036 3.20416
31825.83 32354.419 5.43426 2.91404
31845.86 32354.413 6.01452 2.41836
31865.89 32354.408 6.45471 1.78625
31885.92 32354.403 6.80032 0.913136
31905.95 32354.397 6.95402 -0.130059
31925.98 32354.391 6.8458 -1.43064
31946.01 32354.386 6.36831 -2.84764
31966.04 32354.380 5.14777 -4.35378
31986.08 32354.375 2.7576 -4.87856
32006.11 32354.370 1.60708 -4.08912
32026.14 32354.364 1.20054 -3.72805
32046.17 32354.358 0.923141 -3.44518
32066.20 32354.353 0.711228 -3.17142
32086.23 32354.347 0.541153 -2.9486
32106.27 32354.342 0.443835 -2.73668
32126.30 32354.336 0.383809 -2.55478
32146.36 32354.331 0.301954 -2.40199
32166.39 32354.325 0.259208 -2.28739
32186.42 32354.320 0.211913 -2.15097
32206.46 32354.315 0.175533 -2.06821
32226.49 32354.309 0.159162 -1.95543
32246.52 32354.303 0.114597 -1.88449
32266.55 32354.298 0.110049 -1.76261
