# Sweep from 15847.851Hz to 15802.656Hz step -0.3766249999999976Hz delay 0.8s
# Excitation 0.001204Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
43707.22 15847.851 1.3400643 -0.30044239
43708.03 15847.474 1.3411075 -0.29613986
43708.85 15847.098 1.3467815 -0.30176994
43709.66 15846.721 1.3424174 -0.30045473
43710.48 15846.345 1.3443884 -0.29601526
43711.29 15845.968 1.3437293 -0.29486822
43712.11 15845.591 1.3405838 -0.29816525
43712.92 15845.215 1.3413417 -0.3002591
43713.74 15844.838 1.3425996 -0.30007197
43714.55 15844.461 1.3477518 -0.29598922
43715.37 15844.085 1.3480117 -0.2924092
43716.19 15843.708 1.3401168 -0.29507436
43717.00 15843.332 1.3374477 -0.30124843
43717.82 15842.955 1.3416716 -0.29739351
43718.63 15842.578 1.3439618 -0.29455839
43719.44 15842.202 1.3410237 -0.29973961
43720.26 15841.825 1.3433482 -0.29309771
43721.08 15841.448 1.3437137 -0.29157209
43721.89 15841.072 1.3447819 -0.29538981
43722.71 15840.695 1.346305 -0.29330454
43723.52 15840.319 1.3414958 -0.28742832
43724.34 15839.942 1.3451407 -0.29647637
43725.16 15839.565 1.3473571 -0.28605319
43725.97 15839.189 1.3500839 -0.29685793
43726.79 15838.812 1.3444858 -0.2858246
43727.60 15838.435 1.3450366 -0.2935187
43728.42 15838.059 1.3467038 -0.28971277
43729.23 15837.682 1.3485836 -0.28383451
43730.05 15837.306 1.3490212 -0.29052606
43730.86 15836.929 1.349867 -0.28918092
43731.68 15836.552 1.3484604 -0.28474673
43732.49 15836.176 1.3503719 -0.28373165
43733.31 15835.799 1.3509554 -0.28228163
43734.13 15835.422 1.3567917 -0.27507375
43734.94 15835.046 1.35404 -0.27865298
43735.76 15834.669 1.3549135 -0.27895589
43736.58 15834.293 1.3543273 -0.28140857
43737.39 15833.916 1.349624 -0.27672479
43738.21 15833.539 1.358282 -0.28148136
43739.02 15833.163 1.3622857 -0.27774522
43739.84 15832.786 1.3596105 -0.27550061
43740.66 15832.409 1.3647464 -0.27435371
43741.47 15832.033 1.3614119 -0.2717274
43742.29 15831.656 1.3624875 -0.27517956
43743.10 15831.280 1.3674827 -0.27136315
43743.92 15830.903 1.376619 -0.27001772
43744.73 15830.526 1.3756886 -0.26718644
43745.55 15830.150 1.3816691 -0.26898041
43746.37 15829.773 1.3744378 -0.26276589
43747.19 15829.396 1.3836361 -0.26802869
43748.00 15829.020 1.388653 -0.2663883
43748.81 15828.643 1.3986414 -0.26312043
