# Sweep from 15803.199Hz to 15846.696Hz step 0.3624749999999949Hz delay 0.8s
# Excitation 0.000582Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
45805.95 15803.199 0.64624135 -0.3094579
45806.77 15803.561 0.64557952 -0.30498677
45807.58 15803.924 0.65148129 -0.30732096
45808.40 15804.286 0.65530395 -0.30584675
45809.22 15804.649 0.64608668 -0.30990972
45810.03 15805.011 0.65232575 -0.31078824
45810.85 15805.374 0.64495862 -0.31197746
45811.67 15805.736 0.6532423 -0.31307275
45812.48 15806.099 0.64493355 -0.31509447
45813.30 15806.461 0.65700488 -0.31130361
45814.11 15806.824 0.64535885 -0.30766444
45814.93 15807.186 0.64593809 -0.31213605
45815.75 15807.549 0.65064006 -0.31263644
45816.56 15807.911 0.64917464 -0.30761348
45817.38 15808.274 0.65206001 -0.3132906
45818.20 15808.636 0.64992065 -0.3086524
45819.01 15808.999 0.65457795 -0.31181216
45819.83 15809.361 0.65252846 -0.31378013
45820.64 15809.724 0.65076557 -0.31264986
45821.46 15810.086 0.65408057 -0.31470381
45822.28 15810.449 0.64890867 -0.311023
45823.09 15810.811 0.64614471 -0.31062899
45823.91 15811.173 0.65050529 -0.31724096
45824.72 15811.536 0.64779113 -0.31472774
45825.54 15811.898 0.64864059 -0.31507611
45826.36 15812.261 0.64932846 -0.31470537
45827.17 15812.623 0.64886615 -0.31493579
45827.99 15812.986 0.65339037 -0.31735175
45828.81 15813.348 0.65047504 -0.31559853
45829.62 15813.711 0.65685913 -0.31467604
45830.44 15814.073 0.65449404 -0.31834358
45831.26 15814.436 0.65565166 -0.31733222
45832.07 15814.798 0.65289015 -0.31111199
45832.88 15815.161 0.65413388 -0.31490634
45833.70 15815.523 0.65937968 -0.32141591
45834.51 15815.886 0.65635993 -0.31562647
45835.33 15816.248 0.64984704 -0.31479559
45836.14 15816.611 0.65020026 -0.32104504
45836.96 15816.973 0.65310985 -0.31789287
45837.77 15817.336 0.65406437 -0.32386114
45838.59 15817.698 0.65642996 -0.32102574
45839.41 15818.060 0.66198493 -0.32175555
45840.22 15818.423 0.65754318 -0.31705429
45841.04 15818.785 0.65995016 -0.32796478
45841.86 15819.148 0.66357251 -0.31903429
45842.67 15819.510 0.66567276 -0.32509308
45843.49 15819.873 0.66886417 -0.32288051
45844.30 15820.235 0.66598528 -0.32643024
45845.12 15820.598 0.66453447 -0.32467761
45845.94 15820.960 0.66268223 -0.3205248
