# Sweep from 15805.662Hz to 15845.624Hz step 0.3330166666666628Hz delay 0.9s
# Excitation 0.001073Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
37664.48 15805.662 1.1959274 -0.33431405
37665.39 15805.995 1.1925662 -0.3281684
37666.31 15806.328 1.1911803 -0.32942032
37667.23 15806.661 1.1890899 -0.33355394
37668.14 15806.994 1.1934504 -0.32986119
37669.05 15807.327 1.1897667 -0.33356005
37669.97 15807.660 1.1938217 -0.33089825
37670.88 15807.993 1.198163 -0.3341689
37671.80 15808.326 1.1928067 -0.331232
37672.71 15808.659 1.1924775 -0.3341664
37673.63 15808.992 1.1967772 -0.33078987
37674.54 15809.325 1.1981792 -0.3363009
37675.46 15809.658 1.1945378 -0.32928449
37676.38 15809.991 1.1967157 -0.33668761
37677.29 15810.324 1.1970108 -0.33423703
37678.21 15810.657 1.1958311 -0.33414963
37679.12 15810.990 1.1920088 -0.33839433
37680.04 15811.323 1.1993657 -0.3317368
37680.95 15811.656 1.1984113 -0.34059588
37681.87 15811.989 1.1945264 -0.34019178
37682.79 15812.322 1.1983773 -0.3333196
37683.70 15812.655 1.1948919 -0.33919889
37684.62 15812.988 1.1992956 -0.34272531
37685.54 15813.321 1.1993438 -0.34079287
37686.45 15813.654 1.2041239 -0.34014144
37687.37 15813.987 1.1996648 -0.3438735
37688.28 15814.320 1.1946947 -0.3395875
37689.20 15814.653 1.2020312 -0.3421556
37690.11 15814.986 1.198432 -0.34773453
37691.03 15815.319 1.2036934 -0.33806742
37691.95 15815.653 1.2057795 -0.34694716
37692.86 15815.986 1.1989125 -0.34231024
37693.78 15816.319 1.2060427 -0.34679482
37694.70 15816.652 1.2039086 -0.34155906
37695.61 15816.985 1.2092548 -0.35050118
37696.53 15817.318 1.2054102 -0.34638984
37697.44 15817.651 1.2105461 -0.34776809
37698.36 15817.984 1.2085549 -0.35217923
37699.28 15818.317 1.2126944 -0.3530391
37700.20 15818.650 1.2093318 -0.35367131
37701.12 15818.983 1.2162469 -0.35642088
37702.03 15819.316 1.2149069 -0.35885026
37702.95 15819.649 1.2146576 -0.35708243
37703.86 15819.982 1.2209046 -0.35263608
37704.78 15820.315 1.2215471 -0.35601096
37705.70 15820.648 1.2300727 -0.35801995
37706.61 15820.981 1.2271513 -0.36186017
37707.53 15821.314 1.2303622 -0.36010547
37708.44 15821.647 1.2369723 -0.3568536
37709.36 15821.980 1.2392167 -0.3626073
37710.28 15822.313 1.2450164 -0.35751998
37711.19 15822.646 1.2502857 -0.35585219
37712.11 15822.979 1.2567218 -0.35953508
37713.03 15823.312 1.2590045 -0.35661117
37713.94 15823.645 1.26748 -0.35620047
37714.86 15823.978 1.2735912 -0.35281064
37715.78 15824.311 1.2767265 -0.34679812
37716.70 15824.644 1.2861115 -0.34220832
37717.61 15824.977 1.2911257 -0.32982015
37718.53 15825.310 1.2879747 -0.3215647
37719.44 15825.643 1.2874908 -0.31695978
37720.36 15825.976 1.2874722 -0.30702546
37721.28 15826.309 1.2877848 -0.30229904
37722.19 15826.642 1.2873867 -0.28689556
37723.11 15826.975 1.2772604 -0.27615815
37724.03 15827.308 1.2724809 -0.27560904
37724.95 15827.641 1.2643674 -0.27586091
37725.86 15827.974 1.2544003 -0.27033943
37726.77 15828.307 1.2557182 -0.27092605
37727.69 15828.640 1.2508121 -0.26429808
37728.60 15828.973 1.2448119 -0.26641808
37729.52 15829.306 1.2387121 -0.26495718
37730.44 15829.639 1.2236424 -0.26290292
37731.35 15829.972 1.2329218 -0.27092369
37732.27 15830.305 1.2174871 -0.2700497
37733.19 15830.638 1.217789 -0.27709339
37734.10 15830.971 1.2160315 -0.27177109
37735.02 15831.304 1.2200275 -0.27773424
37735.94 15831.637 1.215 -0.27222069
37736.85 15831.970 1.2118949 -0.27805163
37737.76 15832.303 1.2128789 -0.27621368
37738.68 15832.636 1.2089031 -0.2828998
37739.59 15832.969 1.2100985 -0.27384473
37740.51 15833.302 1.2025105 -0.28006616
37741.42 15833.635 1.2065155 -0.27639783
37742.34 15833.968 1.1997256 -0.27355233
37743.26 15834.301 1.2054091 -0.2790365
37744.18 15834.634 1.2035811 -0.27927425
37745.09 15834.967 1.2037852 -0.28236036
37746.01 15835.300 1.1965079 -0.28397284
37746.93 15835.633 1.2027749 -0.28946363
37747.84 15835.967 1.2025253 -0.28526966
37748.75 15836.300 1.1983145 -0.28504564
37749.67 15836.633 1.1986861 -0.28553853
37750.59 15836.966 1.1972151 -0.28442969
37751.50 15837.299 1.1992055 -0.28014287
37752.42 15837.632 1.1982312 -0.28700438
37753.33 15837.965 1.1983171 -0.28975006
37754.25 15838.298 1.2039607 -0.29238581
37755.16 15838.631 1.1925902 -0.29049713
37756.08 15838.964 1.1981049 -0.28993
37756.99 15839.297 1.1944056 -0.294665
37757.91 15839.630 1.1925453 -0.28519028
37758.83 15839.963 1.193299 -0.28640338
37759.74 15840.296 1.1977162 -0.29293295
37760.65 15840.629 1.1950832 -0.29072385
37761.57 15840.962 1.1958778 -0.28944061
37762.49 15841.295 1.1948965 -0.29631244
37763.40 15841.628 1.1976975 -0.2912785
37764.32 15841.961 1.1955419 -0.29489385
37765.23 15842.294 1.1944368 -0.28962299
37766.15 15842.627 1.1942352 -0.29368093
37767.07 15842.960 1.1939028 -0.29392427
37767.99 15843.293 1.1977587 -0.29358594
37768.90 15843.626 1.1930191 -0.29538265
37769.82 15843.959 1.1943326 -0.29779602
37770.74 15844.292 1.1889373 -0.2955604
37771.65 15844.625 1.1918241 -0.29599272
37772.57 15844.958 1.1923985 -0.30139779
37773.48 15845.291 1.194122 -0.29922691
37774.40 15845.624 1.193304 -0.29677668
