# Sweep from 15801.498Hz to 15839.636Hz step 0.3178166666666736Hz delay 0.9s
# Excitation 0.004218Vpp attenuator 0 dB
# time(s), freq(Hz), absorption(nA), dispersion(nA)
14382.21 15801.498 4.7346412 -0.44585167
14383.13 15801.816 4.7328522 -0.4466296
14384.05 15802.134 4.7310018 -0.45340778
14384.96 15802.451 4.7389799 -0.45562399
14385.88 15802.769 4.7364579 -0.4585429
14386.79 15803.087 4.739476 -0.4450776
14387.71 15803.405 4.7339922 -0.45100055
14388.62 15803.723 4.7399958 -0.45579213
14389.54 15804.041 4.7344092 -0.45782684
14390.46 15804.358 4.736758 -0.45923707
14391.38 15804.676 4.7435929 -0.46014804
14392.30 15804.994 4.7310218 -0.4599965
14393.22 15805.312 4.735743 -0.45866116
14394.13 15805.630 4.7451217 -0.45973988
14395.05 15805.947 4.7354001 -0.45980772
14395.97 15806.265 4.7447274 -0.46374791
14396.89 15806.583 4.741069 -0.46961213
14397.81 15806.901 4.7432709 -0.46386833
14398.72 15807.219 4.7366616 -0.46802217
14399.64 15807.537 4.745244 -0.46511565
14400.56 15807.854 4.7396625 -0.47025992
14401.47 15808.172 4.7400404 -0.47001879
14402.39 15808.490 4.7419276 -0.47141395
14403.30 15808.808 4.7418025 -0.47296871
14404.21 15809.126 4.7422805 -0.47237552
14405.13 15809.443 4.738054 -0.47380396
14406.05 15809.761 4.7423291 -0.47338526
14406.97 15810.079 4.7453545 -0.47354933
14407.88 15810.397 4.7380981 -0.47670588
14408.80 15810.715 4.7462026 -0.48090095
14409.72 15811.032 4.7435192 -0.48122098
14410.63 15811.350 4.7436201 -0.48641311
14411.55 15811.668 4.7460276 -0.48636514
14412.46 15811.986 4.7480257 -0.48453603
14413.38 15812.304 4.7467333 -0.48194016
14414.29 15812.622 4.7413328 -0.48558957
14415.21 15812.939 4.7451817 -0.48847778
14416.13 15813.257 4.7413305 -0.4885016
14417.05 15813.575 4.7478202 -0.49184683
14417.96 15813.893 4.7448793 -0.49412324
14418.88 15814.211 4.7506255 -0.50264356
14419.80 15814.528 4.7497037 -0.49719625
14420.71 15814.846 4.7463177 -0.50876446
14421.62 15815.164 4.7464009 -0.51003457
14422.54 15815.482 4.7515059 -0.50704318
14423.45 15815.800 4.7592061 -0.5150431
14424.37 15816.118 4.7566632 -0.51918698
14425.29 15816.435 4.7570006 -0.52140325
14426.20 15816.753 4.7601425 -0.5233502
14427.12 15817.071 4.7527351 -0.53255712
14428.04 15817.389 4.7638482 -0.53208697
14428.96 15817.707 4.7628828 -0.53311271
14429.87 15818.024 4.7578733 -0.5480656
14430.79 15818.342 4.7645703 -0.55177128
14431.70 15818.660 4.7654726 -0.55267009
14432.62 15818.978 4.7651529 -0.56444361
14433.54 15819.296 4.7736776 -0.56850104
14434.45 15819.614 4.7722256 -0.57208433
14435.37 15819.931 4.7752442 -0.58275612
14436.28 15820.249 4.7899684 -0.60133726
14437.20 15820.567 4.8035586 -0.61772732
14438.12 15820.885 4.8085381 -0.62888944
14439.04 15821.203 4.8231277 -0.65069753
14439.96 15821.520 5.0303611 -0.61595904
14440.88 15821.838 5.1368556 -0.033979955
14441.80 15822.156 5.1147622 -0.020785908
14442.71 15822.474 5.0965932 -0.015415205
14443.63 15822.792 5.0815447 0.0014370074
14444.54 15823.110 5.0651697 0.0098238928
14445.46 15823.427 5.0481253 0.013289298
14446.38 15823.745 5.0332101 0.017199037
14447.29 15824.063 5.019871 0.018910598
14448.21 15824.381 5.0115582 0.015341024
14449.13 15824.699 4.9934984 0.015846965
14450.04 15825.016 4.9903765 0.0088908472
14450.96 15825.334 4.9729083 0.007233885
14451.88 15825.652 4.9641621 -0.0041901598
14452.79 15825.970 4.9576361 -0.0087068184
14453.71 15826.288 4.9501959 -0.0099201687
14454.62 15826.606 4.9414321 -0.019015744
14455.54 15826.923 4.9327541 -0.025815842
14456.45 15827.241 4.9174228 -0.033057994
14457.37 15827.559 4.9083696 -0.045272522
14458.28 15827.877 4.8982151 -0.055229009
14459.20 15828.195 4.8878264 -0.058772134
14460.12 15828.512 4.8843676 -0.071756631
14461.03 15828.830 4.8718766 -0.077987181
14461.95 15829.148 4.8571901 -0.090489287
14462.86 15829.466 4.8543789 -0.10528839
14463.78 15829.784 4.8459351 -0.10900065
14464.69 15830.102 4.8412167 -0.11778753
14465.61 15830.419 4.8373563 -0.12561804
14466.52 15830.737 4.8257698 -0.14543386
14467.44 15831.055 4.8217025 -0.14831559
14468.35 15831.373 4.8157817 -0.16272104
14469.27 15831.691 4.8054785 -0.16496671
14470.19 15832.008 4.8021302 -0.17502718
14471.11 15832.326 4.7997255 -0.18045401
14472.02 15832.644 4.8006864 -0.18556293
14472.94 15832.962 4.7921872 -0.19146277
14473.86 15833.280 4.784913 -0.19727781
14474.77 15833.597 4.7842054 -0.21289289
14475.69 15833.915 4.783335 -0.21481441
14476.61 15834.233 4.775593 -0.21748366
14477.53 15834.551 4.7725293 -0.22887072
14478.44 15834.869 4.7680551 -0.23040008
14479.36 15835.187 4.7692211 -0.2359169
14480.28 15835.504 4.7604863 -0.23969042
14481.19 15835.822 4.7602512 -0.24213858
14482.10 15836.140 4.7612089 -0.2471333
14483.02 15836.458 4.758097 -0.2497892
14483.94 15836.776 4.762665 -0.25825071
14484.86 15837.093 4.7610802 -0.26487416
14485.77 15837.411 4.7571816 -0.26416828
14486.69 15837.729 4.7560306 -0.26464085
14487.61 15838.047 4.7560825 -0.27742865
14488.52 15838.365 4.7533781 -0.27967164
